Gene1,Gene2,Type
g1405,g123,+
g1411,g123,+
g1421,g123,+
g1423,g123,+
g1424,g123,+
g1429,g123,+
g1436,g123,+
g1438,g123,+
g1443,g123,+
g1444,g123,+
g1449,g123,+
g1455,g123,+
g1457,g123,+
g1465,g123,+
g1471,g123,+
g1475,g123,+
g1479,g123,+
g1482,g123,+
g1485,g123,+
g1486,g123,+
g1491,g123,+
g1493,g123,+
g1494,g123,+
g1497,g123,+
g1500,g123,+
g39,g124,+
g166,g124,+
g202,g124,+
g204,g124,+
g363,g124,+
g374,g124,+
g437,g124,+
g584,g124,+
g670,g124,+
g678,g124,+
g710,g124,+
g753,g124,+
g805,g124,+
g969,g124,+
g1004,g124,+
g1272,g124,+
g1411,g124,+
g1438,g124,+
g1450,g124,+
g91,g125,+
g596,g125,+
g600,g125,+
g677,g125,+
g710,g125,+
g984,g125,+
g1409,g125,+
g1430,g125,+
g1455,g125,+
g17,g126,+
g26,g126,+
g38,g126,+
g41,g126,+
g55,g126,+
g65,g126,+
g86,g126,+
g95,g126,+
g110,g126,+
g116,g126,+
g123,g126,+
g143,g126,+
g146,g126,+
g155,g126,+
g159,g126,+
g164,g126,+
g197,g126,+
g198,g126,+
g208,g126,+
g220,g126,+
g229,g126,+
g241,g126,+
g284,g126,+
g285,g126,+
g290,g126,+
g297,g126,+
g299,g126,+
g318,g126,+
g324,g126,+
g373,g126,+
g399,g126,+
g403,g126,+
g410,g126,+
g411,g126,+
g415,g126,+
g424,g126,+
g435,g126,+
g461,g126,+
g464,g126,+
g471,g126,+
g482,g126,+
g492,g126,+
g514,g126,+
g515,g126,+
g522,g126,+
g524,g126,+
g534,g126,+
g542,g126,+
g549,g126,+
g555,g126,+
g568,g126,+
g575,g126,+
g580,g126,+
g596,g126,+
g628,g126,+
g651,g126,+
g653,g126,+
g663,g126,+
g665,g126,+
g697,g126,+
g712,g126,+
g715,g126,+
g716,g126,+
g729,g126,+
g739,g126,+
g742,g126,+
g790,g126,+
g794,g126,+
g826,g126,+
g849,g126,+
g886,g126,+
g895,g126,+
g902,g126,+
g915,g126,+
g931,g126,+
g941,g126,+
g956,g126,+
g958,g126,+
g977,g126,+
g986,g126,+
g991,g126,+
g1001,g126,+
g1011,g126,+
g1012,g126,+
g1026,g126,+
g1061,g126,+
g1078,g126,+
g1097,g126,+
g1114,g126,+
g1121,g126,+
g1138,g126,+
g1168,g126,+
g1206,g126,+
g1217,g126,+
g1219,g126,+
g1233,g126,+
g1245,g126,+
g1258,g126,+
g1261,g126,+
g1262,g126,+
g1264,g126,+
g1268,g126,+
g1279,g126,+
g1286,g126,+
g1291,g126,+
g1303,g126,+
g1308,g126,+
g1317,g126,+
g1328,g126,+
g1344,g126,+
g1345,g126,+
g1347,g126,+
g1354,g126,+
g1366,g126,+
g1376,g126,+
g1385,g126,+
g1395,g126,+
g1398,g126,+
g1400,g126,+
g1420,g126,+
g1422,g126,+
g1429,g126,+
g1431,g126,+
g1441,g126,+
g1445,g126,+
g1447,g126,+
g1457,g126,+
g1459,g126,+
g1472,g126,+
g1477,g126,+
g1482,g126,+
g1488,g126,+
g1491,g126,+
g1497,g126,+
g1498,g126,+
g81,g127,+
g177,g127,+
g354,g127,+
g1166,g127,+
g10,g128,+
g65,g128,+
g177,g128,+
g261,g128,+
g300,g128,+
g396,g128,+
g423,g128,+
g605,g128,+
g608,g128,+
g756,g128,+
g853,g128,+
g963,g128,+
g1012,g128,+
g1086,g128,+
g1306,g128,+
g1314,g128,+
g1331,g128,+
g1343,g128,+
g1467,g128,+
g436,g129,+
g758,g129,+
g1415,g129,+
g1498,g129,+
g48,g130,+
g234,g130,+
g245,g130,+
g580,g130,+
g584,g130,+
g715,g130,+
g856,g130,+
g1000,g130,+
g1182,g130,+
g1467,g130,+
g30,g131,+
g489,g131,+
g589,g131,+
g690,g131,+
g704,g131,+
g748,g131,+
g771,g131,+
g791,g131,+
g851,g131,+
g880,g131,+
g907,g131,+
g1039,g131,+
g1077,g131,+
g1085,g131,+
g1400,g131,+
g1422,g131,+
g1491,g131,+
g1015,g132,+
g1189,g132,+
g706,g133,+
g1254,g133,+
g72,g134,+
g97,g134,+
g435,g134,+
g478,g134,+
g776,g134,+
g827,g134,+
g849,g134,+
g901,g134,+
g966,g134,+
g1345,g134,+
g331,g135,+
g410,g135,+
g427,g135,+
g750,g135,+
g5,g136,+
g11,g136,+
g22,g136,+
g23,g136,+
g24,g136,+
g43,g136,+
g50,g136,+
g70,g136,+
g72,g136,+
g86,g136,+
g88,g136,+
g90,g136,+
g91,g136,+
g101,g136,+
g102,g136,+
g105,g136,+
g111,g136,+
g116,g136,+
g117,g136,+
g120,g136,+
g123,g136,+
g125,g136,+
g128,g136,+
g129,g136,+
g130,g136,+
g135,g136,+
g140,g136,+
g142,g136,+
g143,g136,+
g158,g136,+
g162,g136,+
g165,g136,+
g168,g136,+
g170,g136,+
g172,g136,+
g173,g136,+
g176,g136,+
g192,g136,+
g206,g136,+
g207,g136,+
g225,g136,+
g226,g136,+
g228,g136,+
g240,g136,+
g241,g136,+
g249,g136,+
g253,g136,+
g258,g136,+
g260,g136,+
g266,g136,+
g272,g136,+
g275,g136,+
g277,g136,+
g284,g136,+
g285,g136,+
g289,g136,+
g292,g136,+
g293,g136,+
g300,g136,+
g303,g136,+
g307,g136,+
g315,g136,+
g321,g136,+
g327,g136,+
g339,g136,+
g345,g136,+
g347,g136,+
g348,g136,+
g351,g136,+
g353,g136,+
g361,g136,+
g363,g136,+
g366,g136,+
g374,g136,+
g382,g136,+
g394,g136,+
g403,g136,+
g405,g136,+
g414,g136,+
g418,g136,+
g423,g136,+
g425,g136,+
g428,g136,+
g435,g136,+
g443,g136,+
g446,g136,+
g450,g136,+
g455,g136,+
g457,g136,+
g475,g136,+
g478,g136,+
g479,g136,+
g481,g136,+
g482,g136,+
g494,g136,+
g495,g136,+
g498,g136,+
g505,g136,+
g516,g136,+
g520,g136,+
g523,g136,+
g527,g136,+
g533,g136,+
g536,g136,+
g537,g136,+
g541,g136,+
g545,g136,+
g548,g136,+
g560,g136,+
g566,g136,+
g573,g136,+
g580,g136,+
g587,g136,+
g592,g136,+
g594,g136,+
g596,g136,+
g602,g136,+
g609,g136,+
g614,g136,+
g616,g136,+
g629,g136,+
g635,g136,+
g640,g136,+
g660,g136,+
g661,g136,+
g671,g136,+
g672,g136,+
g674,g136,+
g676,g136,+
g682,g136,+
g684,g136,+
g695,g136,+
g696,g136,+
g701,g136,+
g703,g136,+
g706,g136,+
g707,g136,+
g708,g136,+
g712,g136,+
g720,g136,+
g727,g136,+
g729,g136,+
g730,g136,+
g732,g136,+
g734,g136,+
g736,g136,+
g738,g136,+
g740,g136,+
g742,g136,+
g743,g136,+
g745,g136,+
g748,g136,+
g759,g136,+
g773,g136,+
g775,g136,+
g777,g136,+
g778,g136,+
g785,g136,+
g787,g136,+
g794,g136,+
g796,g136,+
g808,g136,+
g811,g136,+
g814,g136,+
g826,g136,+
g834,g136,+
g836,g136,+
g837,g136,+
g843,g136,+
g844,g136,+
g849,g136,+
g850,g136,+
g868,g136,+
g869,g136,+
g871,g136,+
g876,g136,+
g880,g136,+
g882,g136,+
g885,g136,+
g890,g136,+
g891,g136,+
g897,g136,+
g901,g136,+
g902,g136,+
g905,g136,+
g907,g136,+
g914,g136,+
g919,g136,+
g920,g136,+
g923,g136,+
g925,g136,+
g927,g136,+
g931,g136,+
g941,g136,+
g949,g136,+
g950,g136,+
g957,g136,+
g967,g136,+
g969,g136,+
g975,g136,+
g980,g136,+
g986,g136,+
g988,g136,+
g991,g136,+
g993,g136,+
g998,g136,+
g1006,g136,+
g1007,g136,+
g1011,g136,+
g1016,g136,+
g1030,g136,+
g1037,g136,+
g1044,g136,+
g1046,g136,+
g1048,g136,+
g1049,g136,+
g1057,g136,+
g1065,g136,+
g1066,g136,+
g1067,g136,+
g1073,g136,+
g1074,g136,+
g1080,g136,+
g1081,g136,+
g1084,g136,+
g1086,g136,+
g1109,g136,+
g1120,g136,+
g1121,g136,+
g1124,g136,+
g1136,g136,+
g1137,g136,+
g1144,g136,+
g1145,g136,+
g1148,g136,+
g1154,g136,+
g1156,g136,+
g1161,g136,+
g1162,g136,+
g1166,g136,+
g1169,g136,+
g1170,g136,+
g1171,g136,+
g1174,g136,+
g1176,g136,+
g1177,g136,+
g1182,g136,+
g1183,g136,+
g1188,g136,+
g1193,g136,+
g1199,g136,+
g1203,g136,+
g1204,g136,+
g1206,g136,+
g1210,g136,+
g1211,g136,+
g1213,g136,+
g1215,g136,+
g1216,g136,+
g1236,g136,+
g1238,g136,+
g1239,g136,+
g1245,g136,+
g1246,g136,+
g1252,g136,+
g1265,g136,+
g1267,g136,+
g1268,g136,+
g1272,g136,+
g1277,g136,+
g1288,g136,+
g1292,g136,+
g1301,g136,+
g1302,g136,+
g1303,g136,+
g1305,g136,+
g1317,g136,+
g1319,g136,+
g1320,g136,+
g1323,g136,+
g1324,g136,+
g1325,g136,+
g1326,g136,+
g1329,g136,+
g1330,g136,+
g1331,g136,+
g1332,g136,+
g1341,g136,+
g1348,g136,+
g1351,g136,+
g1354,g136,+
g1355,g136,+
g1358,g136,+
g1360,g136,+
g1364,g136,+
g1365,g136,+
g1369,g136,+
g1372,g136,+
g1381,g136,+
g1387,g136,+
g1389,g136,+
g1390,g136,+
g1396,g136,+
g1400,g136,+
g1407,g136,+
g1408,g136,+
g1415,g136,+
g1428,g136,+
g1435,g136,+
g1436,g136,+
g1437,g136,+
g1441,g136,+
g1443,g136,+
g1447,g136,+
g1451,g136,+
g1452,g136,+
g1454,g136,+
g1457,g136,+
g1458,g136,+
g1459,g136,+
g1461,g136,+
g1465,g136,+
g1467,g136,+
g1473,g136,+
g1474,g136,+
g1478,g136,+
g1479,g136,+
g1481,g136,+
g1485,g136,+
g1486,g136,+
g1488,g136,+
g1493,g136,+
g1494,g136,+
g1499,g136,+
g538,g137,+
g646,g137,+
g930,g137,+
g1043,g137,+
g1286,g137,+
g1307,g137,+
g1362,g137,+
g1481,g137,+
g344,g138,+
g784,g138,+
g1129,g138,+
g1132,g138,+
g1470,g138,+
g262,g139,+
g418,g139,+
g704,g139,+
g1042,g139,+
g1353,g139,+
g1369,g139,+
g1372,g139,+
g1409,g139,+
g10,g140,+
g57,g140,+
g67,g140,+
g145,g140,+
g224,g140,+
g270,g140,+
g296,g140,+
g413,g140,+
g463,g140,+
g550,g140,+
g573,g140,+
g581,g140,+
g617,g140,+
g694,g140,+
g716,g140,+
g761,g140,+
g773,g140,+
g804,g140,+
g868,g140,+
g929,g140,+
g955,g140,+
g962,g140,+
g1048,g140,+
g1049,g140,+
g1091,g140,+
g1144,g140,+
g1204,g140,+
g1224,g140,+
g1239,g140,+
g1298,g140,+
g1346,g140,+
g1348,g140,+
g1381,g140,+
g1420,g140,+
g1477,g140,+
g1482,g140,+
g1492,g140,+
g1497,g140,+
g39,g141,+
g57,g141,+
g63,g141,+
g288,g141,+
g289,g141,+
g360,g141,+
g401,g141,+
g448,g141,+
g459,g141,+
g538,g141,+
g558,g141,+
g573,g141,+
g616,g141,+
g660,g141,+
g676,g141,+
g684,g141,+
g713,g141,+
g797,g141,+
g849,g141,+
g857,g141,+
g908,g141,+
g914,g141,+
g1026,g141,+
g1098,g141,+
g1106,g141,+
g1110,g141,+
g1176,g141,+
g1194,g141,+
g1267,g141,+
g1292,g141,+
g1314,g141,+
g1373,g141,+
g1456,g141,+
g1457,g141,+
g1487,g141,+
g620,g142,+
g860,g142,+
g1028,g142,+
g1075,g142,+
g1296,g142,+
g1419,g142,+
g127,g143,+
g138,g143,+
g147,g143,+
g340,g143,+
g372,g143,+
g459,g143,+
g479,g143,+
g537,g143,+
g579,g143,+
g591,g143,+
g615,g143,+
g630,g143,+
g648,g143,+
g653,g143,+
g682,g143,+
g697,g143,+
g760,g143,+
g763,g143,+
g770,g143,+
g790,g143,+
g818,g143,+
g820,g143,+
g824,g143,+
g901,g143,+
g906,g143,+
g927,g143,+
g1061,g143,+
g1123,g143,+
g1127,g143,+
g1156,g143,+
g1200,g143,+
g1240,g143,+
g1254,g143,+
g1265,g143,+
g1283,g143,+
g1327,g143,+
g1332,g143,+
g1358,g143,+
g1373,g143,+
g1378,g143,+
g1381,g143,+
g1413,g143,+
g1429,g143,+
g1434,g143,+
g1440,g143,+
g1471,g143,+
g28,g144,+
g442,g144,+
g582,g144,+
g742,g144,+
g760,g144,+
g904,g144,+
g1010,g144,+
g21,g145,+
g27,g145,+
g33,g145,+
g46,g145,+
g72,g145,+
g187,g145,+
g191,g145,+
g197,g145,+
g226,g145,+
g234,g145,+
g276,g145,+
g322,g145,+
g325,g145,+
g348,g145,+
g357,g145,+
g364,g145,+
g368,g145,+
g405,g145,+
g471,g145,+
g480,g145,+
g494,g145,+
g495,g145,+
g504,g145,+
g565,g145,+
g602,g145,+
g652,g145,+
g657,g145,+
g674,g145,+
g681,g145,+
g686,g145,+
g701,g145,+
g748,g145,+
g756,g145,+
g780,g145,+
g796,g145,+
g810,g145,+
g820,g145,+
g870,g145,+
g926,g145,+
g935,g145,+
g972,g145,+
g1004,g145,+
g1007,g145,+
g1098,g145,+
g1129,g145,+
g1183,g145,+
g1185,g145,+
g1194,g145,+
g1201,g145,+
g1203,g145,+
g1205,g145,+
g1210,g145,+
g1252,g145,+
g1257,g145,+
g1345,g145,+
g1372,g145,+
g1404,g145,+
g1407,g145,+
g1431,g145,+
g1450,g145,+
g1469,g145,+
g89,g146,+
g201,g146,+
g373,g146,+
g447,g146,+
g548,g146,+
g704,g146,+
g801,g146,+
g840,g146,+
g894,g146,+
g1103,g146,+
g1220,g146,+
g1462,g146,+
g72,g147,+
g90,g147,+
g97,g147,+
g104,g147,+
g114,g147,+
g217,g147,+
g222,g147,+
g261,g147,+
g283,g147,+
g291,g147,+
g344,g147,+
g618,g147,+
g623,g147,+
g669,g147,+
g703,g147,+
g740,g147,+
g747,g147,+
g760,g147,+
g856,g147,+
g870,g147,+
g932,g147,+
g953,g147,+
g1024,g147,+
g1028,g147,+
g1082,g147,+
g1089,g147,+
g1092,g147,+
g1107,g147,+
g1113,g147,+
g1134,g147,+
g1148,g147,+
g1180,g147,+
g1206,g147,+
g1240,g147,+
g1263,g147,+
g1285,g147,+
g1325,g147,+
g1378,g147,+
g31,g148,+
g45,g148,+
g212,g148,+
g507,g148,+
g849,g148,+
g887,g148,+
g1125,g148,+
g40,g149,+
g277,g149,+
g490,g149,+
g691,g149,+
g1095,g149,+
g1241,g149,+
g841,g150,+
g946,g150,+
g541,g151,+
g606,g151,+
g905,g151,+
g954,g151,+
g1142,g151,+
g1334,g151,+
g874,g152,+
g1007,g152,+
g1013,g152,+
g1093,g152,+
g1290,g152,+
g335,g153,+
g367,g153,+
g1053,g153,+
g89,g154,+
g98,g154,+
g129,g154,+
g307,g154,+
g327,g154,+
g799,g154,+
g857,g154,+
g1218,g154,+
g1290,g154,+
g1341,g154,+
g1346,g154,+
g31,g155,+
g1083,g155,+
g1315,g155,+
g113,g156,+
g256,g156,+
g324,g156,+
g729,g156,+
g1081,g156,+
g1469,g156,+
g613,g157,+
g727,g157,+
g966,g157,+
g1432,g157,+
g898,g158,+
g914,g158,+
g1143,g158,+
g215,g159,+
g380,g159,+
g473,g159,+
g521,g159,+
g570,g159,+
g647,g159,+
g745,g159,+
g789,g159,+
g798,g159,+
g810,g159,+
g818,g159,+
g841,g159,+
g846,g159,+
g995,g159,+
g1028,g159,+
g1131,g159,+
g1185,g159,+
g1221,g159,+
g1231,g159,+
g1282,g159,+
g1284,g159,+
g1385,g159,+
g1409,g159,+
g1434,g159,+
g1495,g159,+
g214,g160,+
g634,g160,+
g844,g160,+
g870,g160,+
g1078,g160,+
g1142,g160,+
g1427,g160,+
g173,g161,+
g288,g161,+
g495,g161,+
g530,g161,+
g568,g161,+
g955,g161,+
g1096,g161,+
g1263,g161,+
g1326,g161,+
g202,g162,+
g454,g162,+
g490,g162,+
g618,g162,+
g129,g163,+
g189,g163,+
g372,g163,+
g878,g163,+
g1128,g163,+
g1312,g163,+
g1375,g163,+
g81,g164,+
g211,g164,+
g218,g164,+
g221,g164,+
g288,g164,+
g307,g164,+
g469,g164,+
g483,g164,+
g572,g164,+
g726,g164,+
g835,g164,+
g984,g164,+
g987,g164,+
g1021,g164,+
g1086,g164,+
g1164,g164,+
g1364,g164,+
g1400,g164,+
g1461,g164,+
g1472,g164,+
g1477,g164,+
g1482,g164,+
g87,g165,+
g106,g165,+
g231,g165,+
g292,g165,+
g499,g165,+
g596,g165,+
g687,g165,+
g728,g165,+
g764,g165,+
g893,g165,+
g976,g165,+
g1219,g165,+
g1385,g165,+
g840,g166,+
g1027,g166,+
g1217,g166,+
g1442,g166,+
g267,g167,+
g731,g167,+
g856,g167,+
g883,g167,+
g1352,g167,+
g131,g168,+
g219,g168,+
g269,g168,+
g334,g168,+
g639,g168,+
g731,g168,+
g1016,g168,+
g1221,g168,+
g1301,g168,+
g1395,g168,+
g1397,g168,+
g1465,g168,+
g1492,g168,+
g4,g169,+
g78,g169,+
g92,g169,+
g184,g169,+
g222,g169,+
g237,g169,+
g297,g169,+
g310,g169,+
g376,g169,+
g382,g169,+
g401,g169,+
g404,g169,+
g421,g169,+
g453,g169,+
g472,g169,+
g486,g169,+
g521,g169,+
g535,g169,+
g629,g169,+
g660,g169,+
g748,g169,+
g828,g169,+
g835,g169,+
g838,g169,+
g896,g169,+
g920,g169,+
g997,g169,+
g1078,g169,+
g1083,g169,+
g1100,g169,+
g1101,g169,+
g1116,g169,+
g1156,g169,+
g1169,g169,+
g1190,g169,+
g1213,g169,+
g1227,g169,+
g1236,g169,+
g1259,g169,+
g1271,g169,+
g1281,g169,+
g1295,g169,+
g1325,g169,+
g1341,g169,+
g1369,g169,+
g12,g170,+
g27,g170,+
g304,g170,+
g332,g170,+
g386,g170,+
g585,g170,+
g818,g170,+
g1343,g170,+
g1419,g170,+
g1483,g170,+
g137,g171,+
g190,g171,+
g213,g171,+
g361,g171,+
g472,g171,+
g485,g171,+
g498,g171,+
g505,g171,+
g698,g171,+
g771,g171,+
g803,g171,+
g923,g171,+
g1008,g171,+
g1101,g171,+
g1163,g171,+
g1345,g171,+
g1354,g171,+
g1421,g171,+
g1461,g171,+
g6,g172,+
g36,g172,+
g38,g172,+
g49,g172,+
g51,g172,+
g73,g172,+
g96,g172,+
g150,g172,+
g154,g172,+
g198,g172,+
g232,g172,+
g235,g172,+
g250,g172,+
g292,g172,+
g363,g172,+
g377,g172,+
g418,g172,+
g421,g172,+
g424,g172,+
g449,g172,+
g542,g172,+
g549,g172,+
g666,g172,+
g681,g172,+
g688,g172,+
g705,g172,+
g768,g172,+
g900,g172,+
g905,g172,+
g921,g172,+
g936,g172,+
g958,g172,+
g1035,g172,+
g1053,g172,+
g1120,g172,+
g1175,g172,+
g1220,g172,+
g1241,g172,+
g1314,g172,+
g1363,g172,+
g1420,g172,+
g1432,g172,+
g1456,g172,+
g941,g173,+
g1244,g173,+
g1498,g173,+
g227,g174,+
g292,g174,+
g385,g174,+
g475,g174,+
g544,g174,+
g619,g174,+
g635,g174,+
g984,g174,+
g1089,g174,+
g1129,g174,+
g1165,g174,+
g1195,g174,+
g1240,g174,+
g1253,g174,+
g1403,g174,+
g1405,g174,+
g1454,g174,+
g47,g175,+
g215,g175,+
g376,g176,+
g406,g176,+
g509,g176,+
g1343,g176,+
g25,g177,+
g52,g177,+
g132,g177,+
g270,g177,+
g284,g177,+
g559,g177,+
g578,g177,+
g649,g177,+
g658,g177,+
g986,g177,+
g1160,g177,+
g1269,g177,+
g1388,g177,+
g1404,g177,+
g305,g178,+
g477,g178,+
g508,g178,+
g592,g178,+
g894,g178,+
g1440,g178,+
g115,g179,+
g404,g179,+
g501,g179,+
g858,g179,+
g1085,g179,+
g1166,g179,+
g1224,g179,+
g135,g180,+
g166,g180,+
g237,g180,+
g278,g180,+
g290,g180,+
g353,g180,+
g524,g180,+
g631,g180,+
g651,g180,+
g664,g180,+
g710,g180,+
g765,g180,+
g810,g180,+
g920,g180,+
g948,g180,+
g960,g180,+
g1015,g180,+
g1072,g180,+
g1101,g180,+
g1203,g180,+
g1232,g180,+
g1319,g180,+
g1427,g180,+
g1498,g180,+
g392,g181,+
g506,g181,+
g640,g181,+
g765,g181,+
g1302,g181,+
g1488,g181,+
g1,g182,+
g12,g182,+
g15,g182,+
g19,g182,+
g23,g182,+
g28,g182,+
g63,g182,+
g69,g182,+
g107,g182,+
g108,g182,+
g126,g182,+
g130,g182,+
g152,g182,+
g167,g182,+
g180,g182,+
g186,g182,+
g202,g182,+
g234,g182,+
g244,g182,+
g256,g182,+
g267,g182,+
g276,g182,+
g291,g182,+
g292,g182,+
g328,g182,+
g345,g182,+
g351,g182,+
g367,g182,+
g369,g182,+
g371,g182,+
g380,g182,+
g391,g182,+
g398,g182,+
g403,g182,+
g409,g182,+
g444,g182,+
g452,g182,+
g458,g182,+
g489,g182,+
g494,g182,+
g518,g182,+
g527,g182,+
g553,g182,+
g563,g182,+
g565,g182,+
g566,g182,+
g581,g182,+
g588,g182,+
g596,g182,+
g598,g182,+
g629,g182,+
g632,g182,+
g635,g182,+
g638,g182,+
g639,g182,+
g642,g182,+
g653,g182,+
g655,g182,+
g663,g182,+
g669,g182,+
g688,g182,+
g692,g182,+
g699,g182,+
g710,g182,+
g717,g182,+
g718,g182,+
g733,g182,+
g741,g182,+
g748,g182,+
g810,g182,+
g821,g182,+
g827,g182,+
g836,g182,+
g837,g182,+
g865,g182,+
g903,g182,+
g909,g182,+
g913,g182,+
g927,g182,+
g938,g182,+
g979,g182,+
g981,g182,+
g988,g182,+
g1003,g182,+
g1016,g182,+
g1018,g182,+
g1029,g182,+
g1030,g182,+
g1039,g182,+
g1046,g182,+
g1055,g182,+
g1068,g182,+
g1096,g182,+
g1100,g182,+
g1104,g182,+
g1112,g182,+
g1119,g182,+
g1125,g182,+
g1127,g182,+
g1129,g182,+
g1139,g182,+
g1147,g182,+
g1158,g182,+
g1161,g182,+
g1167,g182,+
g1170,g182,+
g1177,g182,+
g1187,g182,+
g1201,g182,+
g1205,g182,+
g1215,g182,+
g1233,g182,+
g1235,g182,+
g1248,g182,+
g1281,g182,+
g1285,g182,+
g1300,g182,+
g1308,g182,+
g1310,g182,+
g1318,g182,+
g1321,g182,+
g1328,g182,+
g1330,g182,+
g1331,g182,+
g1337,g182,+
g1342,g182,+
g1350,g182,+
g1352,g182,+
g1359,g182,+
g1363,g182,+
g1385,g182,+
g1388,g182,+
g1391,g182,+
g1396,g182,+
g1399,g182,+
g1404,g182,+
g1412,g182,+
g1421,g182,+
g1444,g182,+
g1446,g182,+
g1448,g182,+
g1460,g182,+
g1469,g182,+
g1474,g182,+
g1478,g182,+
g1479,g182,+
g1482,g182,+
g1493,g182,+
g1496,g182,+
g1497,g182,+
g1499,g182,+
g1500,g182,+
g185,g183,+
g223,g183,+
g434,g183,+
g505,g183,+
g516,g183,+
g524,g183,+
g532,g183,+
g535,g183,+
g613,g183,+
g681,g183,+
g786,g183,+
g804,g183,+
g910,g183,+
g978,g183,+
g1042,g183,+
g1338,g183,+
g1360,g183,+
g1399,g183,+
g276,g184,+
g403,g184,+
g583,g184,+
g599,g184,+
g855,g184,+
g1138,g184,+
g68,g185,+
g374,g185,+
g560,g185,+
g674,g185,+
g20,g186,+
g845,g186,+
g1157,g186,+
g1173,g186,+
g1467,g186,+
g643,g187,+
g829,g187,+
g1024,g187,+
g1041,g187,+
g1194,g187,+
g1349,g187,+
g1404,g187,+
g1439,g187,+
g21,g188,+
g100,g188,+
g144,g188,+
g163,g188,+
g200,g188,+
g329,g188,+
g468,g188,+
g574,g188,+
g601,g188,+
g636,g188,+
g683,g188,+
g728,g188,+
g864,g188,+
g867,g188,+
g1001,g188,+
g1040,g188,+
g1129,g188,+
g1371,g188,+
g1438,g188,+
g1444,g188,+
g139,g189,+
g218,g189,+
g285,g189,+
g679,g189,+
g696,g189,+
g758,g189,+
g992,g189,+
g994,g189,+
g486,g190,+
g588,g190,+
g668,g190,+
g878,g190,+
g1348,g190,+
g1387,g190,+
g1415,g190,+
g1442,g190,+
g5,g191,+
g26,g191,+
g28,g191,+
g73,g191,+
g104,g191,+
g115,g191,+
g132,g191,+
g137,g191,+
g140,g191,+
g159,g191,+
g215,g191,+
g301,g191,+
g311,g191,+
g340,g191,+
g349,g191,+
g361,g191,+
g367,g191,+
g459,g191,+
g460,g191,+
g484,g191,+
g506,g191,+
g523,g191,+
g524,g191,+
g554,g191,+
g593,g191,+
g611,g191,+
g660,g191,+
g663,g191,+
g677,g191,+
g680,g191,+
g731,g191,+
g740,g191,+
g788,g191,+
g795,g191,+
g801,g191,+
g814,g191,+
g817,g191,+
g826,g191,+
g827,g191,+
g953,g191,+
g996,g191,+
g1007,g191,+
g1044,g191,+
g1046,g191,+
g1068,g191,+
g1073,g191,+
g1096,g191,+
g1119,g191,+
g1128,g191,+
g1129,g191,+
g1159,g191,+
g1164,g191,+
g1193,g191,+
g1221,g191,+
g1249,g191,+
g1259,g191,+
g1265,g191,+
g1289,g191,+
g1305,g191,+
g1401,g191,+
g1403,g191,+
g1428,g191,+
g1431,g191,+
g1436,g191,+
g1441,g191,+
g1462,g191,+
g1468,g191,+
g1477,g191,+
g1493,g191,+
g423,g192,+
g606,g192,+
g981,g192,+
g1043,g192,+
g1222,g192,+
g913,g193,+
g78,g194,+
g123,g194,+
g277,g194,+
g385,g194,+
g552,g194,+
g679,g194,+
g923,g194,+
g1319,g194,+
g1339,g194,+
g6,g195,+
g155,g195,+
g223,g195,+
g232,g195,+
g500,g195,+
g572,g195,+
g988,g195,+
g1059,g195,+
g1109,g195,+
g1276,g195,+
g1298,g195,+
g1399,g195,+
g120,g196,+
g552,g196,+
g631,g196,+
g935,g196,+
g1171,g196,+
g1486,g196,+
g1491,g196,+
g43,g197,+
g108,g197,+
g110,g197,+
g191,g197,+
g210,g197,+
g227,g197,+
g310,g197,+
g312,g197,+
g451,g197,+
g479,g197,+
g518,g197,+
g742,g197,+
g994,g197,+
g1380,g197,+
g1393,g197,+
g1407,g197,+
g1477,g197,+
g1499,g197,+
g108,g198,+
g456,g198,+
g538,g198,+
g560,g198,+
g568,g198,+
g628,g198,+
g641,g198,+
g730,g198,+
g835,g198,+
g943,g198,+
g970,g198,+
g1019,g198,+
g1022,g198,+
g1170,g198,+
g1306,g198,+
g1324,g198,+
g247,g199,+
g1460,g199,+
g131,g200,+
g244,g200,+
g848,g200,+
g1012,g200,+
g1324,g200,+
g1346,g200,+
g1362,g200,+
g1455,g200,+
g1489,g200,+
g27,g201,+
g53,g201,+
g75,g201,+
g316,g201,+
g361,g201,+
g445,g201,+
g572,g201,+
g656,g201,+
g975,g201,+
g1051,g201,+
g1261,g201,+
g246,g202,+
g285,g202,+
g296,g202,+
g829,g202,+
g880,g202,+
g990,g202,+
g1165,g202,+
g1195,g202,+
g1235,g202,+
g1249,g202,+
g1266,g202,+
g1282,g202,+
g1288,g202,+
g1325,g202,+
g1432,g202,+
g1468,g202,+
g106,g203,+
g317,g203,+
g974,g203,+
g160,g204,+
g258,g204,+
g271,g204,+
g342,g204,+
g781,g204,+
g1051,g204,+
g1290,g204,+
g173,g205,+
g264,g205,+
g304,g205,+
g760,g205,+
g1084,g205,+
g1221,g205,+
g1225,g205,+
g1373,g205,+
g1393,g205,+
g1406,g205,+
g1435,g205,+
g1457,g205,+
g301,g206,+
g549,g206,+
g650,g206,+
g831,g206,+
g1185,g206,+
g6,g207,+
g26,g207,+
g27,g207,+
g34,g207,+
g49,g207,+
g52,g207,+
g60,g207,+
g64,g207,+
g74,g207,+
g82,g207,+
g118,g207,+
g127,g207,+
g173,g207,+
