Gene1,Gene2,Type
g215,g114,+
g296,g114,+
g321,g114,+
g338,g114,+
g455,g114,+
g561,g114,+
g638,g114,+
g688,g114,+
g863,g114,+
g921,g114,+
g991,g114,+
g1347,g114,+
g1404,g114,+
g1478,g114,+
g1498,g114,+
g59,g115,+
g405,g115,+
g731,g115,+
g820,g115,+
g1213,g115,+
g1233,g115,+
g1316,g115,+
g1437,g115,+
g1491,g115,+
g36,g116,+
g60,g116,+
g74,g116,+
g143,g116,+
g198,g116,+
g278,g116,+
g578,g116,+
g751,g116,+
g805,g116,+
g1098,g116,+
g1109,g116,+
g1176,g116,+
g1185,g116,+
g1186,g116,+
g1240,g116,+
g1321,g116,+
g1375,g116,+
g1496,g116,+
g71,g117,+
g104,g117,+
g337,g117,+
g387,g117,+
g776,g117,+
g831,g117,+
g1050,g117,+
g1116,g117,+
g1196,g117,+
g1232,g117,+
g1403,g117,+
g177,g118,+
g356,g118,+
g390,g118,+
g428,g118,+
g531,g118,+
g590,g118,+
g686,g118,+
g712,g118,+
g760,g118,+
g868,g118,+
g906,g118,+
g908,g118,+
g925,g118,+
g1341,g118,+
g82,g119,+
g166,g119,+
g193,g119,+
g272,g119,+
g401,g119,+
g616,g119,+
g872,g119,+
g934,g119,+
g1050,g119,+
g1105,g119,+
g1156,g119,+
g1215,g119,+
g1236,g119,+
g1350,g119,+
g1434,g119,+
g226,g120,+
g260,g120,+
g370,g120,+
g377,g120,+
g447,g120,+
g556,g120,+
g618,g120,+
g656,g120,+
g692,g120,+
g718,g120,+
g846,g120,+
g849,g120,+
g870,g120,+
g923,g120,+
g992,g120,+
g1059,g120,+
g1144,g120,+
g1294,g120,+
g1337,g120,+
g1419,g120,+
g1494,g120,+
g1496,g120,+
g9,g121,+
g253,g121,+
g475,g121,+
g614,g121,+
g722,g121,+
g841,g121,+
g944,g121,+
g1013,g121,+
g1205,g121,+
g1306,g121,+
g1315,g121,+
g99,g122,+
g344,g122,+
g505,g122,+
g543,g122,+
g762,g122,+
g1008,g122,+
g1080,g122,+
g1160,g122,+
g1423,g122,+
g1460,g122,+
g32,g123,+
g253,g123,+
g322,g123,+
g383,g123,+
g607,g123,+
g614,g123,+
g670,g123,+
g732,g123,+
g762,g123,+
g774,g123,+
g855,g123,+
g860,g123,+
g868,g123,+
g888,g123,+
g1061,g123,+
g1108,g123,+
g1201,g123,+
g1349,g123,+
g1396,g123,+
g1403,g123,+
g1413,g123,+
g1419,g123,+
g74,g124,+
g314,g124,+
g374,g124,+
g408,g124,+
g439,g124,+
g509,g124,+
g686,g124,+
g750,g124,+
g767,g124,+
g945,g124,+
g1157,g124,+
g1256,g124,+
g1284,g124,+
g1419,g124,+
g472,g125,+
g568,g125,+
g573,g125,+
g634,g125,+
g637,g125,+
g666,g125,+
g707,g125,+
g893,g125,+
g1143,g125,+
g1361,g125,+
g1389,g125,+
g1451,g125,+
g298,g126,+
g505,g126,+
g634,g126,+
g678,g126,+
g857,g126,+
g876,g126,+
g1109,g126,+
g1120,g126,+
g1196,g126,+
g1263,g126,+
g1274,g126,+
g1337,g126,+
g1356,g126,+
g1385,g126,+
g1485,g126,+
g1486,g126,+
g16,g127,+
g382,g127,+
g396,g127,+
g464,g127,+
g499,g127,+
g524,g127,+
g563,g127,+
g670,g127,+
g742,g127,+
g834,g127,+
g860,g127,+
g1061,g127,+
g1070,g127,+
g1466,g127,+
g1489,g127,+
g51,g128,+
g73,g128,+
g260,g128,+
g276,g128,+
g361,g128,+
g444,g128,+
g1062,g128,+
g1085,g128,+
g1309,g128,+
g1364,g128,+
g1404,g128,+
g71,g129,+
g457,g129,+
g545,g129,+
g603,g129,+
g643,g129,+
g734,g129,+
g860,g129,+
g872,g129,+
g885,g129,+
g967,g129,+
g1072,g129,+
g1151,g129,+
g1155,g129,+
g1198,g129,+
g1250,g129,+
g1354,g129,+
g1445,g129,+
g1486,g129,+
g1496,g129,+
g19,g130,+
g278,g130,+
g314,g130,+
g499,g130,+
g514,g130,+
g524,g130,+
g637,g130,+
g658,g130,+
g779,g130,+
g1228,g130,+
g1233,g130,+
g1234,g130,+
g1240,g130,+
g1302,g130,+
g1361,g130,+
g1379,g130,+
g1396,g130,+
g1441,g130,+
g1454,g130,+
g5,g131,+
g61,g131,+
g111,g131,+
g153,g131,+
g160,g131,+
g365,g131,+
g463,g131,+
g634,g131,+
g749,g131,+
g916,g131,+
g1005,g131,+
g1008,g131,+
g1085,g131,+
g1093,g131,+
g1205,g131,+
g1488,g131,+
g20,g132,+
g70,g132,+
g89,g132,+
g276,g132,+
g387,g132,+
g594,g132,+
g701,g132,+
g792,g132,+
g890,g132,+
g1005,g132,+
g1084,g132,+
g1155,g132,+
g1400,g132,+
g1418,g132,+
g1440,g132,+
g14,g133,+
g157,g133,+
g320,g133,+
g382,g133,+
g531,g133,+
g840,g133,+
g881,g133,+
g908,g133,+
g1109,g133,+
g1178,g133,+
g1320,g133,+
g1321,g133,+
g34,g134,+
g366,g134,+
g470,g134,+
g474,g134,+
g551,g134,+
g625,g134,+
g711,g134,+
g759,g134,+
g857,g134,+
g867,g134,+
g1134,g134,+
g1198,g134,+
g1304,g134,+
g1356,g134,+
g1393,g134,+
g1489,g134,+
g68,g135,+
g115,g135,+
g527,g135,+
g578,g135,+
g603,g135,+
g639,g135,+
g725,g135,+
g1044,g135,+
g1045,g135,+
g1071,g135,+
g1075,g135,+
g1086,g135,+
g1132,g135,+
g1229,g135,+
g1320,g135,+
g1364,g135,+
g1488,g135,+
g18,g136,+
g189,g136,+
g252,g136,+
g306,g136,+
g387,g136,+
g420,g136,+
g427,g136,+
g470,g136,+
g579,g136,+
g692,g136,+
g998,g136,+
g1018,g136,+
g1027,g136,+
g1037,g136,+
g1155,g136,+
g1158,g136,+
g1232,g136,+
g1294,g136,+
g1388,g136,+
g1389,g136,+
g34,g137,+
g181,g137,+
g415,g137,+
g428,g137,+
g435,g137,+
g770,g137,+
g892,g137,+
g903,g137,+
g1198,g137,+
g1215,g137,+
g1321,g137,+
g1347,g137,+
g1440,g137,+
g8,g138,+
g16,g138,+
g397,g138,+
g431,g138,+
g536,g138,+
g771,g138,+
g816,g138,+
g968,g138,+
g974,g138,+
g1350,g138,+
g1467,g138,+
g56,g139,+
g93,g139,+
g235,g139,+
g356,g139,+
g375,g139,+
g419,g139,+
g457,g139,+
g467,g139,+
g544,g139,+
g561,g139,+
g589,g139,+
g793,g139,+
g853,g139,+
g1075,g139,+
g1092,g139,+
g1246,g139,+
g1316,g139,+
g1349,g139,+
g1462,g139,+
g93,g140,+
g153,g140,+
g563,g140,+
g607,g140,+
g664,g140,+
g734,g140,+
g1042,g140,+
g1202,g140,+
g1310,g140,+
g1331,g140,+
g13,g141,+
g49,g141,+
g51,g141,+
g101,g141,+
g320,g141,+
g376,g141,+
g509,g141,+
g787,g141,+
g817,g141,+
g887,g141,+
g974,g141,+
g1042,g141,+
g1148,g141,+
g1175,g141,+
g1375,g141,+
g89,g142,+
g134,g142,+
g235,g142,+
g397,g142,+
g457,g142,+
g475,g142,+
g612,g142,+
g687,g142,+
g770,g142,+
g824,g142,+
g915,g142,+
g945,g142,+
g974,g142,+
g1030,g142,+
g1119,g142,+
g1274,g142,+
g1293,g142,+
g1375,g142,+
g1410,g142,+
g42,g143,+
g356,g143,+
g385,g143,+
g401,g143,+
g574,g143,+
g845,g143,+
g885,g143,+
g925,g143,+
g1132,g143,+
g1190,g143,+
g1414,g143,+
g1450,g143,+
g8,g144,+
g181,g144,+
g260,g144,+
g493,g144,+
g588,g144,+
g603,g144,+
g958,g144,+
g992,g144,+
g1042,g144,+
g1273,g144,+
g1298,g144,+
g1496,g144,+
g41,g145,+
g78,g145,+
g82,g145,+
g217,g145,+
g253,g145,+
g262,g145,+
g428,g145,+
g452,g145,+
g573,g145,+
g852,g145,+
g1111,g145,+
g1237,g145,+
g1300,g145,+
g1351,g145,+
g1422,g145,+
g1437,g145,+
g272,g146,+
g512,g146,+
g614,g146,+
g638,g146,+
g764,g146,+
g855,g146,+
g935,g146,+
g998,g146,+
g1341,g146,+
g109,g147,+
g520,g147,+
g626,g147,+
g763,g147,+
g792,g147,+
g928,g147,+
g944,g147,+
g1177,g147,+
g1239,g147,+
g1304,g147,+
g89,g148,+
g298,g148,+
g465,g148,+
g743,g148,+
g876,g148,+
g1142,g148,+
g1354,g148,+
g1420,g148,+
g68,g149,+
g174,g149,+
g474,g149,+
g501,g149,+
g505,g149,+
g508,g149,+
g525,g149,+
g573,g149,+
g672,g149,+
g732,g149,+
g763,g149,+
g790,g149,+
g792,g149,+
g846,g149,+
g880,g149,+
g921,g149,+
g998,g149,+
g1005,g149,+
g1039,g149,+
g1045,g149,+
g1126,g149,+
g1148,g149,+
g1300,g149,+
g1360,g149,+
g31,g150,+
g109,g150,+
g134,g150,+
g588,g150,+
g594,g150,+
g639,g150,+
g641,g150,+
g763,g150,+
g792,g150,+
g944,g150,+
g1217,g150,+
g1233,g150,+
g1253,g150,+
g1449,g150,+
g1451,g150,+
g208,g151,+
g359,g151,+
g391,g151,+
g524,g151,+
g556,g151,+
g759,g151,+
g760,g151,+
g804,g151,+
g974,g151,+
g998,g151,+
g1014,g151,+
g1018,g151,+
g1063,g151,+
g1093,g151,+
g1369,g151,+
g1380,g151,+
g25,g152,+
g141,g152,+
g521,g152,+
g526,g152,+
g603,g152,+
g625,g152,+
g783,g152,+
g788,g152,+
g815,g152,+
g856,g152,+
g949,g152,+
g976,g152,+
g1136,g152,+
g1178,g152,+
g1229,g152,+
g1235,g152,+
g1349,g152,+
g1409,g152,+
g1452,g152,+
g35,g153,+
g61,g153,+
g168,g153,+
g198,g153,+
g370,g153,+
g678,g153,+
g679,g153,+
g776,g153,+
g974,g153,+
g1072,g153,+
g1314,g153,+
g1476,g153,+
g13,g154,+
g36,g154,+
g99,g154,+
g130,g154,+
g334,g154,+
g419,g154,+
g909,g154,+
g945,g154,+
g1048,g154,+
g1120,g154,+
g1318,g154,+
g1333,g154,+
g1341,g154,+
g1358,g154,+
g1398,g154,+
g1483,g154,+
g21,g155,+
g22,g155,+
g112,g155,+
g193,g155,+
g215,g155,+
g278,g155,+
g424,g155,+
g444,g155,+
g678,g155,+
g688,g155,+
g692,g155,+
g1093,g155,+
g1169,g155,+
g1312,g155,+
g1432,g155,+
g19,g156,+
g89,g156,+
g359,g156,+
g382,g156,+
g459,g156,+
g505,g156,+
g639,g156,+
g807,g156,+
g1207,g156,+
g1244,g156,+
g1350,g156,+
g1351,g156,+
g1469,g156,+
g54,g157,+
g166,g157,+
g189,g157,+
g219,g157,+
g280,g157,+
g334,g157,+
g615,g157,+
g657,g157,+
g811,g157,+
g815,g157,+
g921,g157,+
g951,g157,+
g1046,g157,+
g1273,g157,+
g1422,g157,+
g1462,g157,+
g1498,g157,+
g744,g158,+
g798,g158,+
g872,g158,+
g927,g158,+
g991,g158,+
g1097,g158,+
g1105,g158,+
g1156,g158,+
g1201,g158,+
g1232,g158,+
g1267,g158,+
g1314,g158,+
g1389,g158,+
g58,g159,+
g198,g159,+
g253,g159,+
g314,g159,+
g420,g159,+
g674,g159,+
g805,g159,+
g998,g159,+
g1144,g159,+
g1148,g159,+
g1276,g159,+
g1341,g159,+
g1349,g159,+
g1360,g159,+
g1389,g159,+
g458,g160,+
g474,g160,+
g564,g160,+
g605,g160,+
g903,g160,+
g1098,g160,+
g1236,g160,+
g1282,g160,+
g1315,g160,+
g1389,g160,+
g1498,g160,+
g89,g161,+
g141,g161,+
g251,g161,+
g324,g161,+
g338,g161,+
g370,g161,+
g391,g161,+
g431,g161,+
g499,g161,+
g532,g161,+
g561,g161,+
g679,g161,+
g855,g161,+
g1008,g161,+
g1065,g161,+
g1165,g161,+
g1309,g161,+
g1437,g161,+
g1460,g161,+
g1491,g161,+
g41,g162,+
g123,g162,+
g127,g162,+
g292,g162,+
g296,g162,+
g317,g162,+
g359,g162,+
g431,g162,+
g504,g162,+
g541,g162,+
g916,g162,+
g976,g162,+
g1006,g162,+
g1121,g162,+
g1250,g162,+
g1302,g162,+
g1383,g162,+
g1421,g162,+
g1441,g162,+
g124,g163,+
g168,g163,+
g226,g163,+
g413,g163,+
g465,g163,+
g742,g163,+
g1142,g163,+
g1236,g163,+
g1296,g163,+
g1321,g163,+
g1433,g163,+
g1489,g163,+
g8,g164,+
g41,g164,+
g141,g164,+
g173,g164,+
g322,g164,+
g332,g164,+
g344,g164,+
g595,g164,+
g643,g164,+
g898,g164,+
g916,g164,+
g1039,g164,+
g1096,g164,+
g1099,g164,+
g1296,g164,+
g1410,g164,+
g1414,g164,+
g8,g165,+
g60,g165,+
g157,g165,+
g223,g165,+
g240,g165,+
g253,g165,+
g292,g165,+
g528,g165,+
g564,g165,+
g850,g165,+
g1121,g165,+
g1132,g165,+
g1208,g165,+
g1267,g165,+
g1293,g165,+
g1331,g165,+
g1438,g165,+
g1476,g165,+
g1486,g165,+
g46,g166,+
g213,g166,+
g223,g166,+
g324,g166,+
g535,g166,+
g562,g166,+
g658,g166,+
g693,g166,+
g701,g166,+
g1018,g166,+
g1037,g166,+
g1237,g166,+
g1253,g166,+
g1331,g166,+
g1406,g166,+
g144,g167,+
g160,g167,+
g405,g167,+
g455,g167,+
g556,g167,+
g840,g167,+
g944,g167,+
g960,g167,+
g1072,g167,+
g1398,g167,+
g181,g168,+
g203,g168,+
g223,g168,+
g493,g168,+
g500,g168,+
g510,g168,+
g556,g168,+
g574,g168,+
g606,g168,+
g645,g168,+
g687,g168,+
g688,g168,+
g699,g168,+
g749,g168,+
g781,g168,+
g927,g168,+
g965,g168,+
g1044,g168,+
g1099,g168,+
g1117,g168,+
g1135,g168,+
g1333,g168,+
g25,g169,+
g50,g169,+
g127,g169,+
g138,g169,+
g174,g169,+
g501,g169,+
g607,g169,+
g744,g169,+
g787,g169,+
g919,g169,+
g1163,g169,+
g1294,g169,+
g1445,g169,+
g1486,g169,+
g17,g170,+
g257,g170,+
g327,g170,+
g534,g170,+
g592,g170,+
g634,g170,+
g976,g170,+
g986,g170,+
g1003,g170,+
g1035,g170,+
g1142,g170,+
g1175,g170,+
g1316,g170,+
g1341,g170,+
g1391,g170,+
g22,g171,+
g544,g171,+
g748,g171,+
g764,g171,+
g804,g171,+
g893,g171,+
g991,g171,+
g1039,g171,+
g1120,g171,+
g1135,g171,+
g1155,g171,+
g1273,g171,+
g1347,g171,+
g1420,g171,+
g1428,g171,+
g1452,g171,+
g61,g172,+
g115,g172,+
g139,g172,+
g302,g172,+
g579,g172,+
g853,g172,+
g998,g172,+
g1046,g172,+
g1050,g172,+
g1190,g172,+
g1236,g172,+
g1240,g172,+
g1276,g172,+
g1321,g172,+
g1450,g172,+
g1478,g172,+
g31,g173,+
g238,g173,+
g379,g173,+
g461,g173,+
g500,g173,+
g608,g173,+
g629,g173,+
g638,g173,+
g671,g173,+
g797,g173,+
g879,g173,+
g892,g173,+
g1234,g173,+
g1466,g173,+
g1469,g173,+
g1476,g173,+
g1483,g173,+
g18,g174,+
g118,g174,+
g170,g174,+
g645,g174,+
g903,g174,+
g1143,g174,+
g1363,g174,+
g1428,g174,+
g1433,g174,+
g49,g175,+
g192,g175,+
g465,g175,+
g535,g175,+
g595,g175,+
g658,g175,+
g671,g175,+
g686,g175,+
g815,g175,+
g1018,g175,+
g1020,g175,+
g1284,g175,+
g1305,g175,+
g1421,g175,+
g1450,g175,+
g1467,g175,+
g115,g176,+
g365,g176,+
g467,g176,+
g487,g176,+
g536,g176,+
g1190,g176,+
g1202,g176,+
g1208,g176,+
g1284,g176,+
g1389,g176,+
g1409,g176,+
g4,g177,+
g78,g177,+
g99,g177,+
g242,g177,+
g452,g177,+
g463,g177,+
g513,g177,+
g635,g177,+
g793,g177,+
g945,g177,+
g1213,g177,+
g1356,g177,+
g1432,g177,+
g1452,g177,+
g1456,g177,+
g1460,g177,+
g101,g178,+
g362,g178,+
g427,g178,+
g435,g178,+
g790,g178,+
g817,g178,+
g1010,g178,+
g1070,g178,+
g1072,g178,+
g1157,g178,+
g1191,g178,+
g1224,g178,+
g1276,g178,+
g1294,g178,+
g1305,g178,+
g1369,g178,+
g1380,g178,+
g32,g179,+
g96,g179,+
g197,g179,+
g262,g179,+
g487,g179,+
g521,g179,+
g554,g179,+
g555,g179,+
g607,g179,+
g626,g179,+
g1135,g179,+
g1191,g179,+
g1207,g179,+
g1320,g179,+
g1400,g179,+
g1466,g179,+
g1486,g179,+
g1496,g179,+
g296,g180,+
g297,g180,+
g726,g180,+
g759,g180,+
g1045,g180,+
g1132,g180,+
g1191,g180,+
g1273,g180,+
g1282,g180,+
g1449,g180,+
g18,g181,+
g90,g181,+
g175,g181,+
g379,g181,+
g693,g181,+
g712,g181,+
g805,g181,+
g840,g181,+
g876,g181,+
g1003,g181,+
g1189,g181,+
g1225,g181,+
g1326,g181,+
g1347,g181,+
g1438,g181,+
g1488,g181,+
g15,g182,+
g50,g182,+
g137,g182,+
g373,g182,+
g408,g182,+
g426,g182,+
g946,g182,+
g1016,g182,+
g1093,g182,+
g1416,g182,+
g66,g183,+
g194,g183,+
g326,g183,+
g414,g183,+
g731,g183,+
g774,g183,+
g892,g183,+
g1013,g183,+
g1105,g183,+
g1244,g183,+
g1343,g183,+
g1345,g183,+
g1398,g183,+
g1400,g183,+
g56,g184,+
g197,g184,+
g218,g184,+
g415,g184,+
g431,g184,+
g716,g184,+
g762,g184,+
g804,g184,+
g945,g184,+
g974,g184,+
g1104,g184,+
g31,g185,+
g130,g185,+
g166,g185,+
g219,g185,+
g241,g185,+
g439,g185,+
g561,g185,+
g596,g185,+
g639,g185,+
g742,g185,+
g817,g185,+
g845,g185,+
g888,g185,+
g1216,g185,+
g1236,g185,+
g1409,g185,+
g1422,g185,+
g3,g186,+
g288,g186,+
g426,g186,+
g551,g186,+
g562,g186,+
g674,g186,+
g790,g186,+
g1111,g186,+
g1364,g186,+
g674,g187,+
g693,g187,+
g776,g187,+
g852,g187,+
g1224,g187,+
g1259,g187,+
g1312,g187,+
g1462,g187,+
g1496,g187,+
g4,g188,+
g37,g188,+
g198,g188,+
g349,g188,+
g860,g188,+
g971,g188,+
g1092,g188,+
g1116,g188,+
g1142,g188,+
g1189,g188,+
g1314,g188,+
g1414,g188,+
g139,g189,+
g502,g189,+
g548,g189,+
g556,g189,+
g679,g189,+
g860,g189,+
g921,g189,+
g1001,g189,+
g1099,g189,+
g1108,g189,+
g1298,g189,+
g1356,g189,+
g22,g190,+
g115,g190,+
g210,g190,+
g233,g190,+
g240,g190,+
g261,g190,+
g464,g190,+
g472,g190,+
g637,g190,+
g744,g190,+
g774,g190,+
g949,g190,+
g960,g190,+
g1050,g190,+
g1097,g190,+
g5,g191,+
g45,g191,+
g513,g191,+
g548,g191,+
g629,g191,+
g658,g191,+
g702,g191,+
g743,g191,+
g876,g191,+
g952,g191,+
g961,g191,+
g1059,g191,+
g1125,g191,+
g1157,g191,+
g1177,g191,+
g1178,g191,+
g44,g192,+
g141,g192,+
g338,g192,+
g548,g192,+
g934,g192,+
g941,g192,+
g946,g192,+
g1084,g192,+
g1363,g192,+
g181,g193,+
g218,g193,+
g326,g193,+
g458,g193,+
g493,g193,+
g520,g193,+
g752,g193,+
g919,g193,+
g975,g193,+
g1008,g193,+
g1031,g193,+
g1085,g193,+
g1136,g193,+
g1175,g193,+
g1280,g193,+
g1404,g193,+
g1450,g193,+
g1476,g193,+
g8,g194,+
g41,g194,+
g89,g194,+
g130,g194,+
g400,g194,+
g470,g194,+
g561,g194,+
g578,g194,+
g666,g194,+
g852,g194,+
g1006,g194,+
g1010,g194,+
g1059,g194,+
g1180,g194,+
g1185,g194,+
g1224,g194,+
g1336,g194,+
g1383,g194,+
g1445,g194,+
g1459,g194,+
g1478,g194,+
g49,g195,+
g181,g195,+
g699,g195,+
g763,g195,+
g1005,g195,+
g1061,g195,+
g1237,g195,+
g1358,g195,+
g1476,g195,+
g262,g196,+
g362,g196,+
g641,g196,+
g716,g196,+
g805,g196,+
g843,g196,+
g1276,g196,+
g1293,g196,+
g1356,g196,+
g1421,g196,+
g44,g197,+
g66,g197,+
g139,g197,+
g219,g197,+
g226,g197,+
g297,g197,+
g465,g197,+
g697,g197,+
g1235,g197,+
g1244,g197,+
g1351,g197,+
g1398,g197,+
g1452,g197,+
g280,g198,+
g457,g198,+
g1095,g198,+
g1125,g198,+
g1169,g198,+
g1273,g198,+
g1488,g198,+
g104,g199,+
g153,g199,+
g197,g199,+
g288,g199,+
g339,g199,+
g435,g199,+
g457,g199,+
g465,g199,+
g486,g199,+
g773,g199,+
g820,g199,+
g841,g199,+
g1048,g199,+
g1142,g199,+
g1224,g199,+
g1310,g199,+
g1320,g199,+
g1364,g199,+
g415,g200,+
g629,g200,+
g716,g200,+
g784,g200,+
g811,g200,+
g831,g200,+
g892,g200,+
g901,g200,+
g1125,g200,+
g1215,g200,+
g1406,g200,+
g1438,g200,+
g20,g201,+
g36,g201,+
g108,g201,+
g160,g201,+
g359,g201,+
g365,g201,+
g377,g201,+
g614,g201,+
g643,g201,+
g752,g201,+
g900,g201,+
g906,g201,+
g925,g201,+
g975,g201,+
g1029,g201,+
g1059,g201,+
g1167,g201,+
g1385,g201,+
g1423,g201,+
g1430,g201,+
g99,g202,+
g139,g202,+
g143,g202,+
g362,g202,+
g563,g202,+
g564,g202,+
g678,g202,+
g843,g202,+
g844,g202,+
g1302,g202,+
g1306,g202,+
g1351,g202,+
g141,g203,+
g160,g203,+
g238,g203,+
g252,g203,+
g261,g203,+
g302,g203,+
g355,g203,+
g398,g203,+
g464,g203,+
g470,g203,+
g504,g203,+
g658,g203,+
g670,g203,+
g734,g203,+
g748,g203,+
g759,g203,+
g893,g203,+
g908,g203,+
g952,g203,+
g1051,g203,+
g1097,g203,+
g1229,g203,+
g1483,g203,+
g58,g204,+
g150,g204,+
g173,g204,+
g238,g204,+
g261,g204,+
g299,g204,+
g322,g204,+
g652,g204,+
g909,g204,+
g1085,g204,+
g1236,g204,+
g1314,g204,+
g1413,g204,+
g1486,g204,+
g55,g205,+
g480,g205,+
g638,g205,+
g650,g205,+
g673,g205,+
g960,g205,+
g1055,g205,+
g1165,g205,+
g1314,g205,+
g1380,g205,+
g1404,g205,+
g96,g206,+
g201,g206,+
g317,g206,+
g493,g206,+
g652,g206,+
g699,g206,+
g834,g206,+
g1035,g206,+
g1385,g206,+
g1488,g206,+
g177,g207,+
g298,g207,+
g448,g207,+
g474,g207,+
g514,g207,+
g568,g207,+
g596,g207,+
g744,g207,+
g845,g207,+
g849,g207,+
g881,g207,+
g958,g207,+
g1296,g207,+
g1383,g207,+
g1489,g207,+
g45,g208,+
g117,g208,+
g173,g208,+
g554,g208,+
g621,g208,+
g629,g208,+
g767,g208,+
g906,g208,+
g1072,g208,+
g1105,g208,+
g1232,g208,+
g1239,g208,+
g1296,g208,+
g1388,g208,+
g1441,g208,+
g1485,g208,+
g657,g209,+
g1038,g209,+
g1121,g209,+
g1305,g209,+
g58,g210,+
g144,g210,+
g150,g210,+
g167,g210,+
g171,g210,+
g332,g210,+
g458,g210,+
g505,g210,+
g915,g210,+
g1027,g210,+
g1086,g210,+
g1217,g210,+
g1254,g210,+
g1345,g210,+
g1370,g210,+
g25,g211,+
g273,g211,+
g290,g211,+
g318,g211,+
g465,g211,+
g525,g211,+
g614,g211,+
g748,g211,+
g967,g211,+
g1163,g211,+
g1183,g211,+
g1396,g211,+
g1449,g211,+
g1469,g211,+
g96,g212,+
g268,g212,+
g293,g212,+
g390,g212,+
g494,g212,+
g563,g212,+
g631,g212,+
g707,g212,+
g743,g212,+
g893,g212,+
g1014,g212,+
g1085,g212,+
g1160,g212,+
g1233,g212,+
g1420,g212,+
g1437,g212,+
g424,g213,+
g427,g213,+
g514,g213,+
g519,g213,+
g530,g213,+
g545,g213,+
g568,g213,+
g573,g213,+
g702,g213,+
g763,g213,+
g860,g213,+
g1152,g213,+
g1233,g213,+
g1234,g213,+
g1254,g213,+
g1256,g213,+
g1333,g213,+
g1452,g213,+
g59,g214,+
g184,g214,+
g293,g214,+
g376,g214,+
g459,g214,+
g688,g214,+
g838,g214,+
g971,g214,+
g1029,g214,+
g1037,g214,+
g1063,g214,+
g1097,g214,+
g1215,g214,+
g1337,g214,+
g1416,g214,+
g1422,g214,+
g1462,g214,+
g1488,g214,+
g527,g215,+
g561,g215,+
g578,g215,+
g763,g215,+
g976,g215,+
g1073,g215,+
g1156,g215,+
g1199,g215,+
g1273,g215,+
g1309,g215,+
g1333,g215,+
g1456,g215,+
g41,g216,+
g145,g216,+
g261,g216,+
g509,g216,+
g595,g216,+
g620,g216,+
g657,g216,+
g1061,g216,+
g1126,g216,+
g1158,g216,+
g1263,g216,+
g1280,g216,+
g1364,g216,+
g1385,g216,+
g127,g217,+
g201,g217,+
g262,g217,+
g528,g217,+
g563,g217,+
g660,g217,+
g1177,g217,+
g1246,g217,+
g1449,g217,+
g60,g218,+
g112,g218,+
g117,g218,+
g171,g218,+
g299,g218,+
g366,g218,+
g527,g218,+
g530,g218,+
g616,g218,+
g718,g218,+
g783,g218,+
g815,g218,+
g971,g218,+
g1167,g218,+
g1233,g218,+
g1451,g218,+
g70,g219,+
g387,g219,+
g405,g219,+
g471,g219,+
g544,g219,+
g917,g219,+
g968,g219,+
g1116,g219,+
g1329,g219,+
g474,g220,+
g589,g220,+
g639,g220,+
g692,g220,+
g788,g220,+
g824,g220,+
g834,g220,+
g1037,g220,+
g1097,g220,+
g1152,g220,+
g1181,g220,+
g1289,g220,+
g1305,g220,+
g1319,g220,+
g1345,g220,+
g1423,g220,+
g241,g221,+
g428,g221,+
g533,g221,+
g686,g221,+
g758,g221,+
g834,g221,+
g919,g221,+
g925,g221,+
g1189,g221,+
g1363,g221,+
g1454,g221,+
g1486,g221,+
g138,g222,+
g168,g222,+
g302,g222,+
g770,g222,+
g881,g222,+
g890,g222,+
g974,g222,+
g1086,g222,+
g1105,g222,+
g1167,g222,+
g1168,g222,+
g1193,g222,+
g1216,g222,+
g1349,g222,+
g1364,g222,+
g1385,g222,+
g1393,g222,+
g1418,g222,+
g18,g223,+
g145,g223,+
g166,g223,+
g592,g223,+
g612,g223,+
g740,g223,+
g758,g223,+
g833,g223,+
g1039,g223,+
g1149,g223,+
g1305,g223,+
g1326,g223,+
g1337,g223,+
g1370,g223,+
g1375,g223,+
g1422,g223,+
g288,g224,+
g314,g224,+
g1105,g224,+
g1205,g224,+
g1467,g224,+
g1494,g224,+
g141,g225,+
g164,g225,+
g306,g225,+
g362,g225,+
g424,g225,+
g513,g225,+
g651,g225,+
g783,g225,+
g919,g225,+
g1070,g225,+
g1111,g225,+
g1217,g225,+
g9,g226,+
g150,g226,+
g261,g226,+
g322,g226,+
g590,g226,+
g919,g226,+
g1048,g226,+
g1061,g226,+
g1095,g226,+
g1111,g226,+
g1123,g226,+
g1282,g226,+
g1302,g226,+
g1325,g226,+
g1333,g226,+
g1432,g226,+
g1454,g226,+
g1462,g226,+
g9,g227,+
g289,g227,+
g365,g227,+
g426,g227,+
g493,g227,+
g520,g227,+
g588,g227,+
g844,g227,+
g1096,g227,+
g1235,g227,+
g1246,g227,+
g1282,g227,+
g1432,g227,+
g1449,g227,+
g18,g228,+
g168,g228,+
g260,g228,+
g280,g228,+
g399,g228,+
g467,g228,+
g543,g228,+
g590,g228,+
g722,g228,+
g762,g228,+
g770,g228,+
g850,g228,+
g900,g228,+
g1042,g228,+
g1090,g228,+
g1095,g228,+
g1144,g228,+
g1168,g228,+
g1312,g228,+
g1451,g228,+
g15,g229,+
g97,g229,+
g241,g229,+
g390,g229,+
g461,g229,+
g555,g229,+
g625,g229,+
g660,g229,+
g986,g229,+
g997,g229,+
g1029,g229,+
g1126,g229,+
