Gene  Rule 
g151    ( g14 or g127 or g203 or g361 or g391 or g526 or g556 or g691 or g719 or g871 or g897 or g904 or g961 or g1051 or g1101 or g1181 or g1251 or g1355 or g1369 )
g152    ( g169 or g185 or g465 or g498 or g608 or g626 or g633 or g636 or g697 or g722 or g834 or g1036 or g1208 or g1310 or g1355 or g1357 or g1358 or g1381 or g1411 or g1445 )
g153    ( g31 or g81 or g232 or g370 or g391 or g632 or g636 or g727 or g941 or g992 or g1021 or g1051 or g1170 or g1186 or g1202 or g1278 or g1336 or g1340 or g1422 or g1456 )
g154    ( g62 or g155 or g369 or g430 or g437 or g459 or g530 or g567 or g743 or g808 or g819 or g984 or g1038 or g1066 or g1196 )
g155    ( g21 or g189 or g197 or g285 or g354 or g628 or g651 or g690 or g749 or g757 or g774 or g783 or g795 or g844 or g894 or g994 or g1141 or g1362 )
g156    ( g69 or g119 or g340 or g457 or g461 or g466 or g467 or g627 or g668 or g697 or g775 or g923 or g961 or g986 or g1001 or g1021 or g1137 or g1188 or g1323 or g1386 or g1392 or g1452 or g1495 )
g157    ( g3 or g105 or g138 or g254 or g275 or g411 or g572 or g620 or g622 or g630 or g695 or g720 or g725 or g729 or g945 or g951 or g990 or g1271 or g1337 or g1460 )
g158    ( g119 or g378 or g462 or g535 or g631 or g650 or g733 or g738 or g754 or g895 or g905 or g974 or g1019 or g1031 or g1035 or g1040 or g1079 or g1262 or g1330 or g1357 )
g159    ( g23 or g76 or g134 or g210 or g250 or g256 or g290 or g311 or g344 or g506 or g541 or g612 or g613 or g641 or g660 or g691 or g747 or g785 or g835 or g887 or g901 or g976 or g1145 )
g160    ( g52 or g138 or g182 or g191 or g290 or g325 or g364 or g725 or g758 or g761 or g928 or g955 or g1063 or g1134 or g1167 or g1252 or g1362 or g1434 )
g161    ( g46 or g106 or g133 or g344 or g346 or g480 or g492 or g564 or g703 or g850 or g909 or g1000 or g1002 or g1055 or g1254 or g1363 or g1411 or g1470 )
g162    ( g17 or g63 or g144 or g374 or g465 or g471 or g509 or g689 or g691 or g699 or g725 or g754 or g778 or g839 or g868 or g870 or g949 or g976 or g1025 or g1108 or g1196 or g1233 or g1298 or g1370 or g1481 )
g163    ( g304 or g409 or g427 or g649 or g688 or g695 or g785 or g837 or g878 or g879 or g918 or g1042 or g1112 or g1179 or g1253 or g1278 or g1377 or g1396 )
g164    ( g75 or g83 or g95 or g267 or g271 or g318 or g410 or g531 or g559 or g578 or g623 or g716 or g736 or g849 or g860 or g890 or g914 or g924 or g949 or g957 or g972 or g1083 or g1237 or g1279 or g1323 or g1336 or g1471 or g1472 )
g165    ( g26 or g139 or g185 or g190 or g286 or g338 or g425 or g479 or g520 or g570 or g580 or g667 or g883 or g900 or g953 or g1033 or g1158 or g1196 or g1226 or g1308 or g1328 or g1367 or g1378 or g1391 )
g166    ( g368 or g414 or g566 or g594 or g645 or g726 or g743 or g831 or g953 or g1034 or g1189 or g1214 or g1274 or g1304 or g1391 or g1446 )
g167    ( g44 or g45 or g111 or g123 or g287 or g382 or g532 or g610 or g723 or g862 or g905 or g947 or g1047 or g1084 or g1094 or g1262 or g1462 or g1491 )
g168    ( g45 or g67 or g84 or g85 or g109 or g123 or g194 or g216 or g312 or g334 or g385 or g491 or g554 or g943 or g1026 or g1063 or g1095 or g1152 or g1242 or g1245 or g1370 or g1488 )
g169    ( g39 or g62 or g146 or g226 or g342 or g360 or g366 or g520 or g622 or g641 or g756 or g856 or g979 or g1028 or g1030 or g1285 or g1435 or g1452 or g1496 )
g170    ( g95 or g130 or g213 or g609 or g647 or g656 or g668 or g865 or g874 or g899 or g1234 or g1410 )
g171    ( g26 or g61 or g220 or g363 or g542 or g600 or g704 or g707 or g711 or g898 or g1026 or g1162 or g1191 or g1447 )
g172    ( g26 or g28 or g89 or g120 or g123 or g150 or g211 or g224 or g353 or g391 or g506 or g638 or g708 or g757 or g877 or g938 or g1045 or g1118 or g1283 or g1365 or g1450 or g1469 )
g173    ( g4 or g47 or g56 or g146 or g349 or g415 or g455 or g458 or g474 or g565 or g844 or g864 or g896 or g909 or g1034 or g1144 or g1164 or g1349 or g1472 )
g174    ( g50 or g192 or g211 or g289 or g292 or g335 or g356 or g377 or g382 or g390 or g393 or g451 or g586 or g600 or g609 or g619 or g639 or g680 or g737 or g827 or g837 or g933 or g937 or g992 or g1272 or g1294 or g1337 or g1391 )
g175    ( g210 or g213 or g305 or g315 or g333 or g364 or g377 or g479 or g586 or g626 or g683 or g751 or g833 or g874 or g1114 or g1145 or g1184 or g1235 or g1238 or g1282 or g1406 )
g176    ( g127 or g164 or g287 or g353 or g544 or g568 or g569 or g608 or g701 or g741 or g752 or g775 or g805 or g965 or g1080 or g1342 or g1387 or g1404 or g1441 or g1472 )
g177    ( g101 or g167 or g171 or g356 or g436 or g447 or g554 or g569 or g722 or g792 or g855 or g995 or g1236 or g1261 or g1421 or g1468 or g1481 )
g178    ( g59 or g163 or g206 or g210 or g216 or g390 or g431 or g444 or g580 or g601 or g673 or g698 or g752 or g804 or g840 or g867 or g897 or g898 or g1017 or g1106 or g1133 or g1162 or g1207 or g1268 or g1278 or g1279 or g1298 or g1445 or g1460 )
g179    ( g12 or g121 or g224 or g324 or g347 or g490 or g512 or g612 or g895 or g907 or g951 or g967 or g981 or g1175 or g1318 or g1330 or g1394 or g1456 )
g180    ( g66 or g73 or g139 or g497 or g572 or g728 or g734 or g741 or g760 or g777 or g806 or g892 or g905 or g921 or g1096 or g1200 or g1304 or g1364 or g1378 or g1431 )
g181    ( g173 or g185 or g209 or g216 or g446 or g580 or g592 or g669 or g733 or g823 or g976 or g1095 or g1192 or g1259 or g1283 or g1300 or g1325 or g1359 or g1423 )
g182    ( g20 or g167 or g188 or g200 or g317 or g341 or g381 or g412 or g452 or g510 or g572 or g578 or g579 or g591 or g644 or g654 or g696 or g818 or g866 or g873 or g907 or g912 or g974 or g1123 or g1128 or g1145 or g1165 or g1171 or g1267 or g1291 or g1319 or g1333 or g1440 )
g183    ( g33 or g198 or g246 or g265 or g379 or g418 or g420 or g464 or g470 or g575 or g706 or g802 or g819 or g849 or g852 or g865 or g941 or g978 or g1245 or g1255 or g1296 or g1346 or g1371 or g1442 )
g184    ( g46 or g50 or g86 or g155 or g295 or g424 or g584 or g641 or g687 or g812 or g1047 or g1052 or g1188 or g1190 or g1328 or g1367 )
g185    ( g276 or g354 or g422 or g434 or g847 or g972 or g979 or g1134 or g1262 or g1325 or g1341 or g1353 or g1389 or g1405 or g1464 )
g186    ( g62 or g121 or g281 or g287 or g339 or g345 or g402 or g496 or g568 or g606 or g635 or g840 or g900 or g933 or g983 or g1012 or g1073 or g1210 or g1398 or g1430 or g1458 )
g187    ( g49 or g203 or g235 or g239 or g258 or g260 or g396 or g555 or g629 or g713 or g718 or g866 or g977 or g987 or g1112 or g1176 or g1195 or g1264 or g1361 or g1387 or g1487 )
g188    ( g138 or g171 or g397 or g463 or g467 or g475 or g579 or g900 or g936 or g957 or g1195 or g1257 or g1269 or g1292 or g1331 or g1347 or g1391 or g1393 or g1474 or g1495 )
g189    ( g77 or g99 or g148 or g324 or g333 or g419 or g505 or g522 or g636 or g811 or g853 or g864 or g925 or g953 or g1137 or g1145 or g1148 or g1216 or g1286 or g1326 or g1415 )
g190    ( g33 or g65 or g98 or g119 or g161 or g173 or g187 or g297 or g303 or g378 or g387 or g432 or g445 or g700 or g748 or g920 or g961 or g1296 or g1485 )
g191    ( g32 or g101 or g125 or g161 or g214 or g386 or g482 or g566 or g930 or g980 or g1087 or g1122 or g1245 or g1370 or g1385 or g1441 or g1475 or g1482 )
g192    ( g16 or g98 or g322 or g516 or g522 or g558 or g616 or g657 or g781 or g799 or g951 or g1015 or g1087 or g1149 or g1497 )
g193    ( g150 or g168 or g218 or g225 or g317 or g352 or g354 or g386 or g443 or g451 or g659 or g693 or g923 or g941 or g1006 or g1011 or g1066 or g1094 or g1143 or g1173 or g1242 or g1258 or g1351 or g1412 or g1420 or g1427 )
g194    ( g11 or g44 or g193 or g249 or g267 or g309 or g324 or g405 or g530 or g553 or g613 or g727 or g734 or g873 or g904 or g933 or g1013 or g1028 or g1037 or g1050 or g1053 or g1131 or g1145 or g1169 or g1216 or g1393 )
g195    ( g163 or g203 or g226 or g285 or g400 or g411 or g443 or g449 or g542 or g734 or g927 or g958 or g1013 )
g196    ( g29 or g219 or g245 or g401 or g516 or g579 or g768 or g807 or g834 or g839 or g866 or g902 or g940 or g955 or g963 or g1342 or g1344 or g1388 or g1404 or g1417 or g1476 )
g197    ( g29 or g179 or g183 or g230 or g253 or g261 or g408 or g440 or g444 or g452 or g524 or g796 or g846 or g931 or g977 or g988 or g1042 or g1095 or g1275 or g1328 or g1385 )
g198    ( g3 or g22 or g123 or g206 or g220 or g348 or g405 or g543 or g617 or g651 or g723 or g777 or g911 or g1012 or g1041 or g1191 or g1322 or g1380 or g1409 or g1417 or g1491 )
g199    ( g18 or g71 or g117 or g188 or g225 or g232 or g323 or g325 or g543 or g698 or g800 or g819 or g825 or g847 or g900 or g1073 or g1135 or g1182 or g1225 or g1388 or g1432 )
g200    ( g11 or g59 or g116 or g122 or g241 or g251 or g313 or g314 or g483 or g620 or g638 or g646 or g663 or g676 or g709 or g802 or g899 or g978 or g1034 or g1179 or g1225 or g1304 or g1348 or g1403 or g1405 or g1413 or g1426 )
g201    ( g17 or g77 or g114 or g214 or g283 or g319 or g329 or g360 or g409 or g492 or g664 or g1045 or g1071 or g1354 or g1442 or g1488 )
g202    ( g25 or g175 or g233 or g339 or g398 or g519 or g577 or g578 or g1030 or g1102 or g1218 or g1295 or g1372 )
g203    ( g44 or g72 or g116 or g225 or g251 or g253 or g379 or g505 or g541 or g659 or g673 or g715 or g752 or g781 or g815 or g826 or g839 or g887 or g1035 or g1221 or g1421 )
g204    ( g76 or g122 or g160 or g228 or g272 or g311 or g510 or g517 or g616 or g684 or g750 or g792 or g837 or g852 or g903 or g932 or g1190 or g1240 or g1345 )
g205    ( g192 or g269 or g319 or g340 or g417 or g461 or g563 or g707 or g713 or g725 or g754 or g848 or g871 or g1263 or g1309 or g1396 or g1481 )
g206    ( g12 or g75 or g122 or g147 or g289 or g298 or g358 or g359 or g623 or g738 or g782 or g807 or g857 or g946 or g961 or g979 or g1000 or g1053 or g1166 or g1180 or g1282 or g1373 or g1444 or g1448 or g1488 )
g207    ( g92 or g106 or g121 or g181 or g205 or g280 or g395 or g421 or g449 or g620 or g757 or g1078 or g1218 or g1272 or g1274 or g1322 or g1381 or g1389 or g1482 )
g208    ( g22 or g33 or g67 or g109 or g184 or g259 or g374 or g503 or g569 or g738 or g743 or g965 or g994 or g1308 or g1389 )
g209    ( g35 or g115 or g177 or g196 or g254 or g453 or g529 or g561 or g616 or g694 or g842 or g902 or g914 or g1141 or g1396 or g1409 or g1444 or g1449 or g1454 or g1457 )
g210    ( g41 or g59 or g69 or g116 or g173 or g243 or g352 or g379 or g425 or g454 or g459 or g476 or g570 or g764 or g851 or g904 or g962 or g1216 or g1299 )
g211    ( g3 or g123 or g166 or g169 or g203 or g230 or g280 or g282 or g323 or g574 or g612 or g626 or g708 or g754 or g808 or g854 or g1076 or g1154 or g1223 or g1370 or g1375 or g1377 or g1387 or g1391 )
g212    ( g17 or g35 or g125 or g136 or g193 or g258 or g626 or g669 or g692 or g713 or g760 or g832 or g960 or g1004 or g1011 or g1024 or g1115 or g1119 or g1223 or g1239 or g1300 )
g213    ( g19 or g50 or g210 or g259 or g293 or g306 or g326 or g341 or g505 or g547 or g594 or g663 or g679 or g844 or g911 or g1077 or g1105 or g1111 or g1322 or g1357 )
g214    ( g25 or g26 or g49 or g83 or g172 or g175 or g187 or g189 or g196 or g337 or g461 or g639 or g793 or g834 or g835 or g858 or g1032 or g1054 or g1097 or g1192 or g1211 or g1214 or g1220 or g1276 or g1303 or g1318 or g1326 or g1328 or g1373 or g1437 )
g215    ( g9 or g336 or g376 or g421 or g824 or g905 or g922 or g1001 or g1069 or g1118 or g1172 or g1228 or g1284 or g1365 )
g216    ( g32 or g35 or g397 or g502 or g544 or g733 or g747 or g775 or g835 or g844 or g846 or g996 or g1060 or g1146 or g1186 or g1215 or g1259 or g1367 or g1388 or g1430 or g1431 or g1442 or g1483 )
g217    ( g8 or g195 or g202 or g275 or g331 or g449 or g518 or g591 or g598 or g790 or g857 or g899 or g917 or g1011 or g1040 or g1065 or g1098 or g1124 or g1144 or g1416 or g1493 )
g218    ( g13 or g497 or g602 or g718 or g804 or g875 or g948 or g975 or g985 or g1082 or g1321 or g1389 or g1406 or g1427 or g1471 or g1472 )
g219    ( g37 or g257 or g299 or g349 or g527 or g540 or g565 or g571 or g584 or g586 or g589 or g605 or g717 or g741 or g832 or g966 or g993 or g1086 or g1192 or g1194 or g1200 or g1427 or g1477 )
g220    ( g177 or g223 or g343 or g347 or g488 or g552 or g623 or g676 or g733 or g744 or g800 or g818 or g861 or g898 or g947 or g956 or g1041 or g1109 or g1412 or g1421 or g1456 )
g221    ( g43 or g92 or g434 or g444 or g485 or g544 or g597 or g634 or g676 or g709 or g833 or g898 or g930 or g1015 or g1024 or g1272 or g1317 or g1324 or g1337 )
g222    ( g23 or g46 or g145 or g179 or g199 or g224 or g308 or g376 or g399 or g477 or g645 or g675 or g861 or g923 or g957 or g998 or g1001 or g1079 or g1147 or g1236 or g1266 or g1292 or g1472 )
g223    ( g10 or g153 or g172 or g212 or g274 or g359 or g382 or g605 or g695 or g755 or g1042 or g1110 or g1215 or g1282 or g1291 or g1367 or g1374 or g1430 or g1500 )
g224    ( g10 or g111 or g113 or g116 or g234 or g388 or g393 or g419 or g436 or g565 or g581 or g622 or g692 or g743 or g793 or g866 or g1038 or g1046 or g1083 or g1266 or g1280 or g1302 or g1456 )
g225    ( g63 or g64 or g67 or g76 or g231 or g371 or g530 or g558 or g728 or g871 or g1057 or g1073 or g1091 or g1153 or g1284 or g1378 or g1436 or g1438 or g1460 )
g226    ( g62 or g103 or g107 or g122 or g127 or g160 or g223 or g264 or g290 or g335 or g416 or g478 or g600 or g793 or g820 or g883 or g889 or g908 or g912 or g951 or g1023 or g1035 or g1103 or g1161 or g1167 or g1177 or g1230 or g1309 or g1397 or g1419 or g1428 )
g227    ( g13 or g243 or g264 or g274 or g309 or g452 or g483 or g557 or g570 or g693 or g781 or g785 or g887 or g978 or g1013 or g1285 or g1330 or g1443 )
g228    ( g13 or g141 or g166 or g209 or g215 or g264 or g343 or g363 or g394 or g417 or g449 or g482 or g564 or g606 or g609 or g653 or g658 or g728 or g744 or g838 or g902 or g1049 or g1297 or g1299 or g1340 or g1345 or g1357 or g1390 or g1446 or g1485 )
g229    ( g27 or g243 or g286 or g444 or g540 or g545 or g547 or g554 or g711 or g850 or g942 or g987 or g1252 or g1311 or g1391 or g1479 or g1497 )
g230    ( g79 or g106 or g329 or g385 or g395 or g477 or g483 or g554 or g612 or g628 or g651 or g751 or g880 or g977 or g991 or g1156 or g1268 or g1336 )
g231    ( g37 or g206 or g276 or g340 or g387 or g551 or g678 or g735 or g927 or g1077 or g1195 or g1276 or g1424 )
g232    ( g196 or g267 or g301 or g306 or g331 or g354 or g475 or g595 or g660 or g668 or g899 or g919 or g1025 or g1043 or g1050 or g1076 or g1077 or g1078 or g1101 or g1116 or g1270 or g1319 or g1381 or g1419 )
g233    ( g49 or g152 or g153 or g229 or g290 or g300 or g334 or g414 or g491 or g495 or g628 or g715 or g736 or g785 or g833 or g911 or g958 or g1155 or g1177 or g1211 or g1248 or g1359 )
g234    ( g65 or g187 or g210 or g393 or g411 or g565 or g581 or g755 or g761 or g799 or g904 or g1014 or g1128 or g1245 or g1296 or g1314 or g1368 )
g235    ( g25 or g141 or g189 or g200 or g234 or g356 or g452 or g544 or g718 or g787 or g854 or g875 or g920 or g927 or g1163 or g1249 or g1294 or g1304 or g1330 )
g236    ( g51 or g60 or g66 or g224 or g251 or g271 or g329 or g556 or g573 or g625 or g808 or g927 or g944 or g1213 or g1283 or g1427 or g1445 or g1456 or g1478 )
g237    ( g74 or g115 or g128 or g258 or g265 or g275 or g441 or g469 or g580 or g726 or g793 or g841 or g1050 or g1283 or g1299 or g1338 or g1363 )
g238    ( g9 or g68 or g172 or g226 or g239 or g359 or g479 or g651 or g672 or g685 or g734 or g791 or g794 or g858 or g1022 or g1088 or g1161 or g1177 or g1179 or g1210 or g1235 or g1238 or g1259 or g1350 or g1364 or g1412 or g1453 or g1459 )
g239    ( g261 or g294 or g467 or g478 or g532 or g631 or g681 or g758 or g785 or g808 or g881 or g994 or g1040 or g1163 or g1176 or g1193 or g1338 or g1497 )
g240    ( g7 or g46 or g65 or g496 or g499 or g536 or g692 or g707 or g750 or g906 or g997 or g1066 or g1351 or g1494 )
g241    ( g15 or g31 or g39 or g42 or g59 or g109 or g168 or g171 or g208 or g279 or g327 or g334 or g503 or g543 or g581 or g637 or g657 or g682 or g683 or g777 or g789 or g802 or g976 or g979 or g1025 or g1075 or g1198 or g1324 or g1343 or g1471 )
g242    ( g13 or g101 or g121 or g184 or g237 or g280 or g378 or g386 or g397 or g493 or g583 or g593 or g650 or g715 or g1065 or g1145 or g1228 or g1244 or g1298 or g1423 or g1427 or g1479 )
g243    ( g14 or g125 or g163 or g178 or g223 or g287 or g334 or g527 or g639 or g714 or g738 or g775 or g813 or g875 or g997 or g1266 or g1314 or g1456 or g1495 )
g244    ( g16 or g93 or g137 or g326 or g427 or g644 or g719 or g726 or g731 or g792 or g827 or g967 or g1018 or g1024 or g1031 or g1044 or g1059 or g1119 or g1207 or g1382 )
g245    ( g125 or g271 or g324 or g564 or g647 or g747 or g779 or g1008 or g1012 or g1020 or g1058 or g1125 or g1153 or g1187 or g1241 or g1352 or g1353 or g1487 )
g246    ( g29 or g363 or g426 or g448 or g489 or g586 or g626 or g666 or g726 or g743 or g771 or g782 or g878 or g893 or g1123 or g1130 or g1358 or g1363 or g1452 )
g247    ( g7 or g95 or g175 or g186 or g236 or g269 or g310 or g397 or g432 or g709 or g744 or g755 or g805 or g937 or g959 or g1126 or g1144 or g1150 or g1201 or g1205 or g1244 or g1273 or g1473 or g1474 )
g248    ( g35 or g43 or g164 or g349 or g435 or g480 or g738 or g763 or g876 or g973 or g978 or g1037 or g1085 or g1112 or g1135 or g1142 or g1182 or g1227 or g1285 or g1354 or g1393 )
g249    ( g1 or g26 or g141 or g174 or g225 or g411 or g459 or g582 or g703 or g749 or g839 or g870 or g1044 or g1101 or g1192 or g1349 or g1406 or g1407 )
g250    ( g4 or g315 or g354 or g422 or g909 or g989 or g1029 or g1111 or g1131 or g1173 or g1174 or g1213 or g1225 or g1244 or g1286 or g1338 or g1345 or g1395 or g1413 or g1420 )
g251    ( g74 or g120 or g222 or g622 or g694 or g856 or g881 or g920 or g1033 or g1276 or g1326 or g1358 or g1447 )
g252    ( g57 or g143 or g193 or g196 or g305 or g463 or g694 or g726 or g779 or g785 or g895 or g1054 or g1081 or g1129 or g1155 or g1312 or g1452 )
g253    ( g57 or g136 or g138 or g175 or g200 or g263 or g299 or g401 or g403 or g556 or g591 or g656 or g785 or g967 or g985 or g1214 or g1281 or g1358 or g1422 )
g254    ( g46 or g130 or g181 or g248 or g253 or g278 or g337 or g374 or g505 or g576 or g784 or g794 or g829 or g929 or g957 or g966 or g989 or g1063 or g1438 )
g255    ( g72 or g135 or g153 or g175 or g192 or g212 or g457 or g462 or g472 or g514 or g616 or g1148 or g1205 or g1214 or g1215 or g1237 or g1311 or g1319 or g1337 or g1409 or g1424 or g1462 )
g256    ( g9 or g40 or g65 or g92 or g116 or g147 or g298 or g311 or g445 or g489 or g506 or g721 or g769 or g798 or g886 or g893 or g950 or g1251 or g1279 )
g257    ( g38 or g195 or g229 or g364 or g366 or g385 or g402 or g437 or g649 or g686 or g731 or g844 or g946 or g958 or g1003 or g1101 or g1165 or g1181 )
