Gene1,Gene2,Type
g1129,g86,+
g1164,g86,+
g1184,g86,+
g1466,g86,+
g115,g87,+
g156,g87,+
g164,g87,+
g249,g87,+
g405,g87,+
g508,g87,+
g547,g87,+
g561,g87,+
g578,g87,+
g597,g87,+
g695,g87,+
g727,g87,+
g737,g87,+
g913,g87,+
g1070,g87,+
g1107,g87,+
g1158,g87,+
g1189,g87,+
g1292,g87,+
g1321,g87,+
g1324,g87,+
g1369,g87,+
g1380,g87,+
g1423,g87,+
g121,g88,+
g214,g88,+
g271,g88,+
g578,g88,+
g651,g88,+
g661,g88,+
g696,g88,+
g701,g88,+
g707,g88,+
g722,g88,+
g763,g88,+
g888,g88,+
g915,g88,+
g986,g88,+
g1146,g88,+
g1215,g88,+
g1327,g88,+
g1474,g88,+
g4,g89,+
g30,g89,+
g129,g89,+
g135,g89,+
g290,g89,+
g300,g89,+
g322,g89,+
g328,g89,+
g597,g89,+
g689,g89,+
g772,g89,+
g862,g89,+
g1079,g89,+
g1109,g89,+
g1111,g89,+
g1316,g89,+
g61,g90,+
g111,g90,+
g303,g90,+
g380,g90,+
g413,g90,+
g467,g90,+
g507,g90,+
g536,g90,+
g549,g90,+
g578,g90,+
g642,g90,+
g690,g90,+
g805,g90,+
g836,g90,+
g1048,g90,+
g1126,g90,+
g1208,g90,+
g1224,g90,+
g1238,g90,+
g1280,g90,+
g1282,g90,+
g1333,g90,+
g219,g91,+
g314,g91,+
g371,g91,+
g374,g91,+
g540,g91,+
g596,g91,+
g657,g91,+
g809,g91,+
g821,g91,+
g873,g91,+
g992,g91,+
g1009,g91,+
g1215,g91,+
g1261,g91,+
g1282,g91,+
g1312,g91,+
g1316,g91,+
g1338,g91,+
g1467,g91,+
g1483,g91,+
g54,g92,+
g100,g92,+
g397,g92,+
g438,g92,+
g450,g92,+
g491,g92,+
g515,g92,+
g674,g92,+
g716,g92,+
g734,g92,+
g790,g92,+
g817,g92,+
g841,g92,+
g859,g92,+
g986,g92,+
g996,g92,+
g1067,g92,+
g1102,g92,+
g1154,g92,+
g1176,g92,+
g1210,g92,+
g1213,g92,+
g1364,g92,+
g1395,g92,+
g1441,g92,+
g1497,g92,+
g22,g93,+
g143,g93,+
g157,g93,+
g212,g93,+
g292,g93,+
g388,g93,+
g501,g93,+
g512,g93,+
g799,g93,+
g829,g93,+
g907,g93,+
g928,g93,+
g995,g93,+
g1015,g93,+
g1028,g93,+
g1070,g93,+
g1084,g93,+
g1179,g93,+
g1193,g93,+
g1211,g93,+
g1265,g93,+
g1310,g93,+
g107,g94,+
g212,g94,+
g320,g94,+
g554,g94,+
g694,g94,+
g713,g94,+
g782,g94,+
g887,g94,+
g923,g94,+
g932,g94,+
g947,g94,+
g1034,g94,+
g1056,g94,+
g1314,g94,+
g1439,g94,+
g58,g95,+
g170,g95,+
g292,g95,+
g351,g95,+
g411,g95,+
g555,g95,+
g625,g95,+
g709,g95,+
g814,g95,+
g852,g95,+
g889,g95,+
g909,g95,+
g929,g95,+
g983,g95,+
g1083,g95,+
g1104,g95,+
g1108,g95,+
g1116,g95,+
g1124,g95,+
g1131,g95,+
g1286,g95,+
g1315,g95,+
g1341,g95,+
g1367,g95,+
g1427,g95,+
g1444,g95,+
g333,g96,+
g373,g96,+
g428,g96,+
g432,g96,+
g498,g96,+
g516,g96,+
g594,g96,+
g604,g96,+
g768,g96,+
g807,g96,+
g823,g96,+
g989,g96,+
g1119,g96,+
g1216,g96,+
g1352,g96,+
g1357,g96,+
g222,g97,+
g350,g97,+
g452,g97,+
g550,g97,+
g643,g97,+
g760,g97,+
g826,g97,+
g834,g97,+
g888,g97,+
g977,g97,+
g1200,g97,+
g1209,g97,+
g1402,g97,+
g1484,g97,+
g41,g98,+
g139,g98,+
g143,g98,+
g242,g98,+
g311,g98,+
g367,g98,+
g460,g98,+
g525,g98,+
g526,g98,+
g540,g98,+
g705,g98,+
g788,g98,+
g825,g98,+
g893,g98,+
g943,g98,+
g945,g98,+
g1121,g98,+
g1303,g98,+
g1373,g98,+
g1497,g98,+
g35,g99,+
g63,g99,+
g184,g99,+
g189,g99,+
g198,g99,+
g219,g99,+
g319,g99,+
g326,g99,+
g352,g99,+
g361,g99,+
g366,g99,+
g374,g99,+
g528,g99,+
g574,g99,+
g664,g99,+
g729,g99,+
g747,g99,+
g816,g99,+
g849,g99,+
g859,g99,+
g875,g99,+
g898,g99,+
g959,g99,+
g998,g99,+
g999,g99,+
g1126,g99,+
g1199,g99,+
g1322,g99,+
g1324,g99,+
g1361,g99,+
g1393,g99,+
g1475,g99,+
g1492,g99,+
g1500,g99,+
g109,g100,+
g220,g100,+
g333,g100,+
g535,g100,+
g687,g100,+
g739,g100,+
g847,g100,+
g889,g100,+
g918,g100,+
g924,g100,+
g973,g100,+
g1006,g100,+
g1059,g100,+
g1160,g100,+
g1197,g100,+
g1201,g100,+
g1242,g100,+
g1291,g100,+
g1293,g100,+
g1404,g100,+
g1451,g100,+
g13,g101,+
g103,g101,+
g188,g101,+
g219,g101,+
g525,g101,+
g566,g101,+
g615,g101,+
g627,g101,+
g642,g101,+
g723,g101,+
g729,g101,+
g831,g101,+
g867,g101,+
g1062,g101,+
g1087,g101,+
g1196,g101,+
g1291,g101,+
g1426,g101,+
g1433,g101,+
g1475,g101,+
g1488,g101,+
g173,g102,+
g216,g102,+
g263,g102,+
g333,g102,+
g419,g102,+
g652,g102,+
g659,g102,+
g686,g102,+
g881,g102,+
g943,g102,+
g972,g102,+
g1206,g102,+
g1253,g102,+
g1306,g102,+
g1394,g102,+
g169,g103,+
g186,g103,+
g278,g103,+
g506,g103,+
g588,g103,+
g621,g103,+
g631,g103,+
g769,g103,+
g842,g103,+
g872,g103,+
g970,g103,+
g981,g103,+
g1066,g103,+
g1164,g103,+
g1182,g103,+
g1207,g103,+
g1262,g103,+
g1280,g103,+
g1290,g103,+
g1355,g103,+
g1375,g103,+
g1401,g103,+
g1446,g103,+
g33,g104,+
g84,g104,+
g112,g104,+
g141,g104,+
g439,g104,+
g568,g104,+
g581,g104,+
g594,g104,+
g658,g104,+
g694,g104,+
g709,g104,+
g737,g104,+
g848,g104,+
g938,g104,+
g1028,g104,+
g1075,g104,+
g1196,g104,+
g1372,g104,+
g1377,g104,+
g1383,g104,+
g1491,g104,+
g13,g105,+
g94,g105,+
g131,g105,+
g173,g105,+
g180,g105,+
g199,g105,+
g233,g105,+
g239,g105,+
g348,g105,+
g353,g105,+
g378,g105,+
g382,g105,+
g409,g105,+
g421,g105,+
g574,g105,+
g622,g105,+
g642,g105,+
g691,g105,+
g707,g105,+
g819,g105,+
g966,g105,+
g999,g105,+
g1007,g105,+
g1131,g105,+
g1313,g105,+
g1357,g105,+
g1375,g105,+
g1400,g105,+
g12,g106,+
g49,g106,+
g72,g106,+
g98,g106,+
g123,g106,+
g146,g106,+
g204,g106,+
g272,g106,+
g302,g106,+
g349,g106,+
g399,g106,+
g443,g106,+
g621,g106,+
g670,g106,+
g671,g106,+
g781,g106,+
g813,g106,+
g848,g106,+
g874,g106,+
g884,g106,+
g904,g106,+
g987,g106,+
g1045,g106,+
g1070,g106,+
g1093,g106,+
g1095,g106,+
g1111,g106,+
g1146,g106,+
g1188,g106,+
g1242,g106,+
g1295,g106,+
g1429,g106,+
g71,g107,+
g134,g107,+
g183,g107,+
g203,g107,+
g392,g107,+
g412,g107,+
g661,g107,+
g1094,g107,+
g1112,g107,+
g1117,g107,+
g1391,g107,+
g1412,g107,+
g1415,g107,+
g30,g108,+
g174,g108,+
g187,g108,+
g235,g108,+
g258,g108,+
g395,g108,+
g472,g108,+
g514,g108,+
g659,g108,+
g669,g108,+
g714,g108,+
g752,g108,+
g761,g108,+
g796,g108,+
g964,g108,+
g1052,g108,+
g1139,g108,+
g1145,g108,+
g1172,g108,+
g1278,g108,+
g1301,g108,+
g1363,g108,+
g1366,g108,+
g1497,g108,+
g17,g109,+
g21,g109,+
g22,g109,+
g97,g109,+
g106,g109,+
g157,g109,+
g225,g109,+
g236,g109,+
g275,g109,+
g396,g109,+
g447,g109,+
g528,g109,+
g609,g109,+
g639,g109,+
g679,g109,+
g836,g109,+
g938,g109,+
g1261,g109,+
g1368,g109,+
g32,g110,+
g54,g110,+
g270,g110,+
g370,g110,+
g467,g110,+
g485,g110,+
g499,g110,+
g607,g110,+
g622,g110,+
g732,g110,+
g734,g110,+
g768,g110,+
g1065,g110,+
g1385,g110,+
g1438,g110,+
g32,g111,+
g48,g111,+
g66,g111,+
g233,g111,+
g239,g111,+
g379,g111,+
g440,g111,+
g446,g111,+
g526,g111,+
g776,g111,+
g901,g111,+
g1046,g111,+
g1111,g111,+
g1113,g111,+
g1137,g111,+
g1160,g111,+
g1209,g111,+
g1310,g111,+
g1340,g111,+
g1396,g111,+
g1411,g111,+
g84,g112,+
g89,g112,+
g229,g112,+
g256,g112,+
g312,g112,+
g318,g112,+
g338,g112,+
g677,g112,+
g914,g112,+
g994,g112,+
g1060,g112,+
g1242,g112,+
g1266,g112,+
g1357,g112,+
g9,g113,+
g17,g113,+
g116,g113,+
g159,g113,+
g192,g113,+
g249,g113,+
g276,g113,+
g309,g113,+
g351,g113,+
g452,g113,+
g558,g113,+
g578,g113,+
g664,g113,+
g745,g113,+
g783,g113,+
g826,g113,+
g841,g113,+
g918,g113,+
g1032,g113,+
g1040,g113,+
g1049,g113,+
g1200,g113,+
g1358,g113,+
g1359,g113,+
g1445,g113,+
g95,g114,+
g166,g114,+
g291,g114,+
g311,g114,+
g312,g114,+
g388,g114,+
g397,g114,+
g425,g114,+
g481,g114,+
g540,g114,+
g566,g114,+
g632,g114,+
g754,g114,+
g934,g114,+
g1084,g114,+
g1093,g114,+
g1213,g114,+
g1214,g114,+
g1340,g114,+
g1358,g114,+
g1413,g114,+
g1476,g114,+
g8,g115,+
g84,g115,+
g170,g115,+
g210,g115,+
g212,g115,+
g261,g115,+
g312,g115,+
g323,g115,+
g480,g115,+
g554,g115,+
g799,g115,+
g807,g115,+
g851,g115,+
g993,g115,+
g1059,g115,+
g1071,g115,+
g1094,g115,+
g1110,g115,+
g1145,g115,+
g1174,g115,+
g1343,g115,+
g1433,g115,+
g1446,g115,+
g1489,g115,+
g28,g116,+
g134,g116,+
g143,g116,+
g275,g116,+
g308,g116,+
g328,g116,+
g434,g116,+
g447,g116,+
g562,g116,+
g590,g116,+
g591,g116,+
g619,g116,+
g636,g116,+
g697,g116,+
g743,g116,+
g804,g116,+
g811,g116,+
g869,g116,+
g964,g116,+
g1048,g116,+
g1104,g116,+
g1274,g116,+
g1336,g116,+
g45,g117,+
g140,g117,+
g207,g117,+
g240,g117,+
g327,g117,+
g353,g117,+
g396,g117,+
g419,g117,+
g499,g117,+
g514,g117,+
g573,g117,+
g599,g117,+
g609,g117,+
g642,g117,+
g659,g117,+
g664,g117,+
g667,g117,+
g844,g117,+
g963,g117,+
g1154,g117,+
g1196,g117,+
g1226,g117,+
g1236,g117,+
g1244,g117,+
g1325,g117,+
g1398,g117,+
g1475,g117,+
g33,g118,+
g51,g118,+
g135,g118,+
g161,g118,+
g266,g118,+
g416,g118,+
g617,g118,+
g655,g118,+
g664,g118,+
g681,g118,+
g829,g118,+
g1024,g118,+
g1072,g118,+
g1075,g118,+
g1110,g118,+
g1189,g118,+
g1276,g118,+
g239,g119,+
g378,g119,+
g554,g119,+
g614,g119,+
g743,g119,+
g774,g119,+
g791,g119,+
g844,g119,+
g959,g119,+
g1034,g119,+
g1055,g119,+
g1093,g119,+
g1127,g119,+
g1276,g119,+
g1282,g119,+
g1379,g119,+
g1438,g119,+
g14,g120,+
g104,g120,+
g133,g120,+
g203,g120,+
g244,g120,+
g489,g120,+
g501,g120,+
g579,g120,+
g634,g120,+
g670,g120,+
g724,g120,+
g727,g120,+
g754,g120,+
g755,g120,+
g791,g120,+
g990,g120,+
g1145,g120,+
g1166,g120,+
g1204,g120,+
g1208,g120,+
g1244,g120,+
g1386,g120,+
g1404,g120,+
g1462,g120,+
g1482,g120,+
g101,g121,+
g142,g121,+
g148,g121,+
g400,g121,+
g415,g121,+
g433,g121,+
g481,g121,+
g528,g121,+
g541,g121,+
g556,g121,+
g600,g121,+
g722,g121,+
g729,g121,+
g773,g121,+
g794,g121,+
g952,g121,+
g967,g121,+
g978,g121,+
g1006,g121,+
g1110,g121,+
g1131,g121,+
g1246,g121,+
g1250,g121,+
g1302,g121,+
g1343,g121,+
g1377,g121,+
g1415,g121,+
g51,g122,+
g204,g122,+
g245,g122,+
g316,g122,+
g327,g122,+
g493,g122,+
g589,g122,+
g597,g122,+
g631,g122,+
g676,g122,+
g744,g122,+
g790,g122,+
g867,g122,+
g908,g122,+
g1013,g122,+
g1014,g122,+
g1111,g122,+
g1141,g122,+
g1235,g122,+
g1327,g122,+
g1388,g122,+
g1474,g122,+
g51,g123,+
g362,g123,+
g453,g123,+
g649,g123,+
g722,g123,+
g1431,g123,+
g1469,g123,+
g3,g124,+
g126,g124,+
g287,g124,+
g432,g124,+
g542,g124,+
g603,g124,+
g639,g124,+
g683,g124,+
g723,g124,+
g813,g124,+
g871,g124,+
g930,g124,+
g935,g124,+
g1096,g124,+
g1152,g124,+
g1338,g124,+
g95,g125,+
g106,g125,+
g207,g125,+
g255,g125,+
g324,g125,+
g347,g125,+
g428,g125,+
g440,g125,+
g462,g125,+
g514,g125,+
g516,g125,+
g593,g125,+
g598,g125,+
g614,g125,+
g645,g125,+
g722,g125,+
g727,g125,+
g857,g125,+
g871,g125,+
g934,g125,+
g959,g125,+
g976,g125,+
g1012,g125,+
g1142,g125,+
g1203,g125,+
g1321,g125,+
g1358,g125,+
g1368,g125,+
g1452,g125,+
g1462,g125,+
g12,g126,+
g46,g126,+
g66,g126,+
g164,g126,+
g178,g126,+
g259,g126,+
g260,g126,+
g340,g126,+
g381,g126,+
g416,g126,+
g733,g126,+
g739,g126,+
g1066,g126,+
g1104,g126,+
g1106,g126,+
g1132,g126,+
g1152,g126,+
g1384,g126,+
g1420,g126,+
g1443,g126,+
g9,g127,+
g22,g127,+
g54,g127,+
g97,g127,+
g247,g127,+
g251,g127,+
g487,g127,+
g607,g127,+
g805,g127,+
g831,g127,+
g874,g127,+
g964,g127,+
g1091,g127,+
g1103,g127,+
g1105,g127,+
g1172,g127,+
g1404,g127,+
g25,g128,+
g40,g128,+
g145,g128,+
g241,g128,+
g254,g128,+
g282,g128,+
g287,g128,+
g368,g128,+
g405,g128,+
g453,g128,+
g607,g128,+
g630,g128,+
g709,g128,+
g746,g128,+
g846,g128,+
g869,g128,+
g871,g128,+
g880,g128,+
g886,g128,+
g896,g128,+
g988,g128,+
g1035,g128,+
g1195,g128,+
g1345,g128,+
g1395,g128,+
g1440,g128,+
g4,g129,+
g48,g129,+
g57,g129,+
g248,g129,+
g339,g129,+
g437,g129,+
g462,g129,+
g497,g129,+
g502,g129,+
g536,g129,+
g561,g129,+
g596,g129,+
g613,g129,+
g846,g129,+
g876,g129,+
g1163,g129,+
g1206,g129,+
g1260,g129,+
g1278,g129,+
g1282,g129,+
g1299,g129,+
g1330,g129,+
g1379,g129,+
g1418,g129,+
g1469,g129,+
g1494,g129,+
g68,g130,+
g76,g130,+
g84,g130,+
g174,g130,+
g285,g130,+
g395,g130,+
g487,g130,+
g504,g130,+
g649,g130,+
g788,g130,+
g995,g130,+
g1023,g130,+
g1095,g130,+
g1115,g130,+
g1128,g130,+
g1226,g130,+
g1385,g130,+
g1414,g130,+
g1485,g130,+
g111,g131,+
g118,g131,+
g230,g131,+
g246,g131,+
g330,g131,+
g427,g131,+
g428,g131,+
g504,g131,+
g519,g131,+
g591,g131,+
g689,g131,+
g729,g131,+
g733,g131,+
g874,g131,+
g959,g131,+
g1330,g131,+
g1339,g131,+
g1393,g131,+
g1445,g131,+
g55,g132,+
g83,g132,+
g138,g132,+
g289,g132,+
g326,g132,+
g360,g132,+
g376,g132,+
g441,g132,+
g570,g132,+
g573,g132,+
g615,g132,+
g656,g132,+
g727,g132,+
g751,g132,+
g793,g132,+
g801,g132,+
g815,g132,+
g841,g132,+
g866,g132,+
g1031,g132,+
g1044,g132,+
g1190,g132,+
g1275,g132,+
g1401,g132,+
g1441,g132,+
g18,g133,+
g48,g133,+
g56,g133,+
g91,g133,+
g144,g133,+
g487,g133,+
g651,g133,+
g670,g133,+
g801,g133,+
g837,g133,+
g942,g133,+
g1142,g133,+
g1285,g133,+
g1329,g133,+
g1485,g133,+
g1491,g133,+
g140,g134,+
g179,g134,+
g187,g134,+
g328,g134,+
g349,g134,+
g443,g134,+
g634,g134,+
g709,g134,+
g710,g134,+
g935,g134,+
g1058,g134,+
g1080,g134,+
g1129,g134,+
g1236,g134,+
g1351,g134,+
g1466,g134,+
g1475,g134,+
g1498,g134,+
g43,g135,+
g83,g135,+
g127,g135,+
g156,g135,+
g185,g135,+
g237,g135,+
g331,g135,+
g344,g135,+
g375,g135,+
g467,g135,+
g471,g135,+
g603,g135,+
g674,g135,+
g733,g135,+
g825,g135,+
g858,g135,+
g886,g135,+
g888,g135,+
g1221,g135,+
g1265,g135,+
g1317,g135,+
g1446,g135,+
g39,g136,+
g94,g136,+
g134,g136,+
g194,g136,+
g198,g136,+
g251,g136,+
g269,g136,+
g386,g136,+
g485,g136,+
g548,g136,+
g624,g136,+
g653,g136,+
g692,g136,+
g740,g136,+
g755,g136,+
g772,g136,+
g823,g136,+
g895,g136,+
g904,g136,+
g928,g136,+
g971,g136,+
g988,g136,+
g1020,g136,+
g1071,g136,+
g1200,g136,+
g1220,g136,+
g1370,g136,+
g1371,g136,+
g1468,g136,+
g1489,g136,+
g50,g137,+
g181,g137,+
g241,g137,+
g249,g137,+
g254,g137,+
g257,g137,+
g274,g137,+
g282,g137,+
g332,g137,+
g396,g137,+
g402,g137,+
g446,g137,+
g490,g137,+
g510,g137,+
g746,g137,+
g776,g137,+
g827,g137,+
g840,g137,+
g984,g137,+
g1149,g137,+
g1195,g137,+
g1301,g137,+
g1325,g137,+
g6,g138,+
g150,g138,+
g558,g138,+
g616,g138,+
g683,g138,+
g692,g138,+
g745,g138,+
g896,g138,+
g1021,g138,+
g20,g139,+
g67,g139,+
g72,g139,+
g127,g139,+
g208,g139,+
g267,g139,+
g269,g139,+
g352,g139,+
g441,g139,+
g528,g139,+
g682,g139,+
g747,g139,+
g755,g139,+
g887,g139,+
g901,g139,+
g902,g139,+
g911,g139,+
g942,g139,+
g948,g139,+
g1005,g139,+
g1040,g139,+
g1075,g139,+
g1190,g139,+
g1326,g139,+
g1328,g139,+
g1412,g139,+
g1453,g139,+
g12,g140,+
g48,g140,+
g104,g140,+
g441,g140,+
g477,g140,+
g545,g140,+
g631,g140,+
g684,g140,+
g744,g140,+
g764,g140,+
g777,g140,+
g781,g140,+
g851,g140,+
g889,g140,+
g950,g140,+
g970,g140,+
g1004,g140,+
g1021,g140,+
g1072,g140,+
g1096,g140,+
g1097,g140,+
g1305,g140,+
g1308,g140,+
g1329,g140,+
g9,g141,+
g469,g141,+
g536,g141,+
g667,g141,+
g684,g141,+
g699,g141,+
g801,g141,+
g881,g141,+
g888,g141,+
g911,g141,+
g1023,g141,+
g1034,g141,+
g1037,g141,+
g1095,g141,+
g1118,g141,+
g1214,g141,+
g1224,g141,+
g1276,g141,+
g1326,g141,+
g1355,g141,+
g1379,g141,+
g1440,g141,+
g131,g142,+
g164,g142,+
g196,g142,+
g199,g142,+
g208,g142,+
g363,g142,+
g370,g142,+
g404,g142,+
g474,g142,+
g652,g142,+
g699,g142,+
g750,g142,+
g1130,g142,+
g1255,g142,+
g1419,g142,+
g35,g143,+
g88,g143,+
g141,g143,+
g149,g143,+
g417,g143,+
g474,g143,+
g475,g143,+
g574,g143,+
g611,g143,+
g725,g143,+
g744,g143,+
g847,g143,+
g986,g143,+
g1045,g143,+
g1107,g143,+
g1208,g143,+
g1240,g143,+
g1250,g143,+
g1406,g143,+
g260,g144,+
g269,g144,+
g275,g144,+
g303,g144,+
g389,g144,+
g393,g144,+
g449,g144,+
g457,g144,+
g464,g144,+
g560,g144,+
g819,g144,+
g825,g144,+
g925,g144,+
g942,g144,+
g1050,g144,+
g1297,g144,+
g31,g145,+
g57,g145,+
g109,g145,+
g128,g145,+
g320,g145,+
g624,g145,+
g646,g145,+
g698,g145,+
g783,g145,+
g785,g145,+
g894,g145,+
g994,g145,+
g1013,g145,+
g1074,g145,+
g1143,g145,+
g1266,g145,+
g1424,g145,+
g99,g146,+
g104,g146,+
g195,g146,+
g223,g146,+
g308,g146,+
g335,g146,+
g546,g146,+
g631,g146,+
g659,g146,+
g702,g146,+
g710,g146,+
g775,g146,+
g883,g146,+
g995,g146,+
g1086,g146,+
g1181,g146,+
g1316,g146,+
g1317,g146,+
g1343,g146,+
g1369,g146,+
g1394,g146,+
g1402,g146,+
g1437,g146,+
g52,g147,+
g156,g147,+
g254,g147,+
g784,g147,+
g803,g147,+
g808,g147,+
g918,g147,+
g982,g147,+
g1024,g147,+
g1036,g147,+
g1207,g147,+
g1218,g147,+
g1219,g147,+
g1225,g147,+
g1334,g147,+
g1393,g147,+
g1476,g147,+
g1493,g147,+
g241,g148,+
g276,g148,+
g307,g148,+
g573,g148,+
g575,g148,+
g584,g148,+
g624,g148,+
g653,g148,+
g742,g148,+
g928,g148,+
g1086,g148,+
g1101,g148,+
g1126,g148,+
g1287,g148,+
g1291,g148,+
g1353,g148,+
g1421,g148,+
g1455,g148,+
g11,g149,+
g289,g149,+
g339,g149,+
g368,g149,+
g452,g149,+
g487,g149,+
g495,g149,+
g501,g149,+
g554,g149,+
g572,g149,+
g579,g149,+
g586,g149,+
g625,g149,+
g706,g149,+
g722,g149,+
g739,g149,+
g840,g149,+
g842,g149,+
g859,g149,+
g871,g149,+
g946,g149,+
g972,g149,+
g1055,g149,+
g1185,g149,+
g1228,g149,+
g1372,g149,+
g1392,g149,+
g295,g150,+
g313,g150,+
g369,g150,+
g395,g150,+
g472,g150,+
g502,g150,+
g539,g150,+
g552,g150,+
g624,g150,+
g737,g150,+
g781,g150,+
g895,g150,+
g914,g150,+
g953,g150,+
g1026,g150,+
g1084,g150,+
g1090,g150,+
g1101,g150,+
g1114,g150,+
g1222,g150,+
g1237,g150,+
g14,g151,+
g127,g151,+
g203,g151,+
g361,g151,+
g391,g151,+
g526,g151,+
g556,g151,+
g691,g151,+
g719,g151,+
g871,g151,+
g897,g151,+
g904,g151,+
g961,g151,+
g1051,g151,+
g1101,g151,+
g1181,g151,+
g1251,g151,+
g1355,g151,+
g1369,g151,+
g169,g152,+
g185,g152,+
g465,g152,+
g498,g152,+
g608,g152,+
g626,g152,+
g633,g152,+
g636,g152,+
g697,g152,+
g722,g152,+
g834,g152,+
g1036,g152,+
g1208,g152,+
g1310,g152,+
g1355,g152,+
g1357,g152,+
g1358,g152,+
g1381,g152,+
g1411,g152,+
g1445,g152,+
g31,g153,+
g81,g153,+
g232,g153,+
g370,g153,+
g391,g153,+
g632,g153,+
g636,g153,+
g727,g153,+
g941,g153,+
g992,g153,+
g1021,g153,+
g1051,g153,+
g1170,g153,+
g1186,g153,+
g1202,g153,+
g1278,g153,+
g1336,g153,+
g1340,g153,+
g1422,g153,+
g1456,g153,+
g62,g154,+
g155,g154,+
g369,g154,+
g430,g154,+
g437,g154,+
g459,g154,+
g530,g154,+
g567,g154,+
g743,g154,+
g808,g154,+
g819,g154,+
g984,g154,+
g1038,g154,+
g1066,g154,+
g1196,g154,+
g21,g155,+
g189,g155,+
g197,g155,+
g285,g155,+
g354,g155,+
g628,g155,+
g651,g155,+
g690,g155,+
g749,g155,+
g757,g155,+
g774,g155,+
g783,g155,+
g795,g155,+
g844,g155,+
g894,g155,+
g994,g155,+
g1141,g155,+
g1362,g155,+
g69,g156,+
g119,g156,+
g340,g156,+
g457,g156,+
g461,g156,+
g466,g156,+
g467,g156,+
g627,g156,+
g668,g156,+
g697,g156,+
g775,g156,+
g923,g156,+
g961,g156,+
g986,g156,+
g1001,g156,+
g1021,g156,+
g1137,g156,+
g1188,g156,+
g1323,g156,+
g1386,g156,+
g1392,g156,+
g1452,g156,+
g1495,g156,+
g3,g157,+
g105,g157,+
g138,g157,+
g254,g157,+
g275,g157,+
g411,g157,+
g572,g157,+
g620,g157,+
g622,g157,+
g630,g157,+
g695,g157,+
g720,g157,+
g725,g157,+
g729,g157,+
g945,g157,+
g951,g157,+
g990,g157,+
g1271,g157,+
g1337,g157,+
g1460,g157,+
g119,g158,+
g378,g158,+
g462,g158,+
g535,g158,+
g631,g158,+
g650,g158,+
g733,g158,+
g738,g158,+
g754,g158,+
g895,g158,+
g905,g158,+
g974,g158,+
g1019,g158,+
g1031,g158,+
g1035,g158,+
g1040,g158,+
g1079,g158,+
g1262,g158,+
g1330,g158,+
g1357,g158,+
g23,g159,+
g76,g159,+
g134,g159,+
g210,g159,+
g250,g159,+
g256,g159,+
g290,g159,+
g311,g159,+
g344,g159,+
g506,g159,+
g541,g159,+
g612,g159,+
g613,g159,+
g641,g159,+
g660,g159,+
g691,g159,+
g747,g159,+
g785,g159,+
g835,g159,+
g887,g159,+
g901,g159,+
g976,g159,+
g1145,g159,+
g52,g160,+
g138,g160,+
g182,g160,+
g191,g160,+
g290,g160,+
g325,g160,+
g364,g160,+
g725,g160,+
g758,g160,+
g761,g160,+
g928,g160,+
g955,g160,+
g1063,g160,+
g1134,g160,+
g1167,g160,+
g1252,g160,+
g1362,g160,+
g1434,g160,+
g46,g161,+
g106,g161,+
g133,g161,+
g344,g161,+
g346,g161,+
g480,g161,+
g492,g161,+
g564,g161,+
g703,g161,+
g850,g161,+
g909,g161,+
g1000,g161,+
g1002,g161,+
g1055,g161,+
g1254,g161,+
g1363,g161,+
g1411,g161,+
g1470,g161,+
g17,g162,+
g63,g162,+
g144,g162,+
g374,g162,+
g465,g162,+
g471,g162,+
g509,g162,+
g689,g162,+
g691,g162,+
g699,g162,+
g725,g162,+
g754,g162,+
g778,g162,+
g839,g162,+
g868,g162,+
g870,g162,+
g949,g162,+
g976,g162,+
g1025,g162,+
g1108,g162,+
g1196,g162,+
g1233,g162,+
g1298,g162,+
g1370,g162,+
g1481,g162,+
g304,g163,+
g409,g163,+
g427,g163,+
g649,g163,+
g688,g163,+
g695,g163,+
g785,g163,+
g837,g163,+
g878,g163,+
g879,g163,+
g918,g163,+
g1042,g163,+
g1112,g163,+
g1179,g163,+
g1253,g163,+
g1278,g163,+
g1377,g163,+
g1396,g163,+
g75,g164,+
g83,g164,+
g95,g164,+
g267,g164,+
g271,g164,+
g318,g164,+
g410,g164,+
g531,g164,+
g559,g164,+
g578,g164,+
g623,g164,+
g716,g164,+
g736,g164,+
g849,g164,+
g860,g164,+
g890,g164,+
g914,g164,+
g924,g164,+
g949,g164,+
g957,g164,+
g972,g164,+
g1083,g164,+
g1237,g164,+
g1279,g164,+
g1323,g164,+
g1336,g164,+
g1471,g164,+
g1472,g164,+
g26,g165,+
g139,g165,+
g185,g165,+
g190,g165,+
g286,g165,+
g338,g165,+
g425,g165,+
g479,g165,+
g520,g165,+
g570,g165,+
g580,g165,+
g667,g165,+
g883,g165,+
g900,g165,+
g953,g165,+
g1033,g165,+
g1158,g165,+
g1196,g165,+
g1226,g165,+
g1308,g165,+
g1328,g165,+
g1367,g165,+
g1378,g165,+
g1391,g165,+
g368,g166,+
g414,g166,+
g566,g166,+
g594,g166,+
g645,g166,+
g726,g166,+
g743,g166,+
g831,g166,+
g953,g166,+
g1034,g166,+
g1189,g166,+
g1214,g166,+
g1274,g166,+
g1304,g166,+
g1391,g166,+
g1446,g166,+
g44,g167,+
g45,g167,+
g111,g167,+
g123,g167,+
g287,g167,+
g382,g167,+
g532,g167,+
g610,g167,+
g723,g167,+
g862,g167,+
g905,g167,+
g947,g167,+
g1047,g167,+
