Gene1,Gene2,Type
g79,g86,+
g81,g86,+
g83,g86,+
g87,g86,+
g90,g86,+
g92,g86,+
g93,g86,+
g262,g86,+
g282,g86,+
g321,g86,+
g324,g86,+
g604,g86,+
g651,g86,+
g794,g86,+
g965,g86,+
g996,g86,+
g1134,g86,+
g1221,g86,+
g1310,g86,+
g1370,g86,+
g80,g87,+
g85,g87,+
g86,g87,+
g88,g87,+
g89,g87,+
g92,g87,+
g93,g87,+
g97,g87,+
g137,g87,+
g243,g87,+
g254,g87,+
g376,g87,+
g856,g87,+
g986,g87,+
g1089,g87,+
g1261,g87,+
g1263,g87,+
g1362,g87,+
g1500,g87,+
g79,g88,+
g81,g88,+
g84,g88,+
g85,g88,+
g87,g88,+
g89,g88,+
g90,g88,+
g93,g88,+
g94,g88,+
g95,g88,+
g96,g88,+
g97,g88,+
g98,g88,+
g102,g88,+
g170,g88,+
g590,g88,+
g813,g88,+
g853,g88,+
g875,g88,+
g1227,g88,+
g1288,g88,+
g79,g89,+
g82,g89,+
g83,g89,+
g84,g89,+
g87,g89,+
g88,g89,+
g90,g89,+
g92,g89,+
g94,g89,+
g95,g89,+
g96,g89,+
g98,g89,+
g184,g89,+
g191,g89,+
g240,g89,+
g249,g89,+
g614,g89,+
g616,g89,+
g725,g89,+
g1108,g89,+
g1118,g89,+
g81,g90,+
g82,g90,+
g85,g90,+
g86,g90,+
g88,g90,+
g89,g90,+
g92,g90,+
g97,g90,+
g98,g90,+
g100,g90,+
g121,g90,+
g186,g90,+
g308,g90,+
g393,g90,+
g566,g90,+
g619,g90,+
g763,g90,+
g952,g90,+
g1089,g90,+
g1209,g90,+
g1231,g90,+
g1278,g90,+
g81,g91,+
g82,g91,+
g83,g91,+
g84,g91,+
g85,g91,+
g92,g91,+
g93,g91,+
g98,g91,+
g99,g91,+
g100,g91,+
g158,g91,+
g427,g91,+
g442,g91,+
g453,g91,+
g568,g91,+
g906,g91,+
g924,g91,+
g1079,g91,+
g1268,g91,+
g1477,g91,+
g82,g92,+
g86,g92,+
g87,g92,+
g89,g92,+
g90,g92,+
g91,g92,+
g93,g92,+
g95,g92,+
g96,g92,+
g99,g92,+
g101,g92,+
g186,g92,+
g419,g92,+
g492,g92,+
g524,g92,+
g684,g92,+
g969,g92,+
g1037,g92,+
g1197,g92,+
g1325,g92,+
g1442,g92,+
g86,g93,+
g87,g93,+
g88,g93,+
g91,g93,+
g92,g93,+
g95,g93,+
g96,g93,+
g97,g93,+
g98,g93,+
g103,g93,+
g279,g93,+
g362,g93,+
g553,g93,+
g591,g93,+
g743,g93,+
g1137,g93,+
g1252,g93,+
g1393,g93,+
g88,g94,+
g89,g94,+
g98,g94,+
g99,g94,+
g100,g94,+
g102,g94,+
g177,g94,+
g469,g94,+
g649,g94,+
g662,g94,+
g814,g94,+
g825,g94,+
g940,g94,+
g966,g94,+
g1113,g94,+
g1175,g94,+
g88,g95,+
g89,g95,+
g92,g95,+
g93,g95,+
g98,g95,+
g99,g95,+
g101,g95,+
g102,g95,+
g103,g95,+
g155,g95,+
g193,g95,+
g324,g95,+
g354,g95,+
g422,g95,+
g598,g95,+
g727,g95,+
g823,g95,+
g860,g95,+
g1043,g95,+
g1157,g95,+
g1310,g95,+
g88,g96,+
g89,g96,+
g92,g96,+
g93,g96,+
g101,g96,+
g104,g96,+
g325,g96,+
g341,g96,+
g483,g96,+
g636,g96,+
g713,g96,+
g868,g96,+
g921,g96,+
g1365,g96,+
g1368,g96,+
g1445,g96,+
g1469,g96,+
g1477,g96,+
g1482,g96,+
g42,g97,+
g87,g97,+
g88,g97,+
g90,g97,+
g93,g97,+
g98,g97,+
g99,g97,+
g100,g97,+
g101,g97,+
g102,g97,+
g103,g97,+
g105,g97,+
g106,g97,+
g1365,g97,+
g8,g98,+
g88,g98,+
g89,g98,+
g90,g98,+
g91,g98,+
g93,g98,+
g94,g98,+
g95,g98,+
g97,g98,+
g99,g98,+
g101,g98,+
g104,g98,+
g106,g98,+
g108,g98,+
g227,g98,+
g317,g98,+
g506,g98,+
g691,g98,+
g924,g98,+
g1016,g98,+
g1199,g98,+
g1443,g98,+
g50,g99,+
g91,g99,+
g92,g99,+
g94,g99,+
g95,g99,+
g97,g99,+
g98,g99,+
g100,g99,+
g103,g99,+
g105,g99,+
g107,g99,+
g108,g99,+
g109,g99,+
g288,g99,+
g632,g99,+
g835,g99,+
g1113,g99,+
g1452,g99,+
g78,g100,+
g90,g100,+
g91,g100,+
g94,g100,+
g97,g100,+
g99,g100,+
g101,g100,+
g104,g100,+
g109,g100,+
g110,g100,+
g596,g100,+
g766,g100,+
g898,g100,+
g975,g100,+
g992,g100,+
g1076,g100,+
g1096,g100,+
g1176,g100,+
g1363,g100,+
g37,g101,+
g92,g101,+
g95,g101,+
g96,g101,+
g97,g101,+
g98,g101,+
g100,g101,+
g103,g101,+
g106,g101,+
g108,g101,+
g252,g101,+
g288,g101,+
g316,g101,+
g462,g101,+
g488,g101,+
g630,g101,+
g712,g101,+
g800,g101,+
g1147,g101,+
g1276,g101,+
g1308,g101,+
g1347,g101,+
g1482,g101,+
g88,g102,+
g94,g102,+
g95,g102,+
g97,g102,+
g107,g102,+
g108,g102,+
g110,g102,+
g111,g102,+
g132,g102,+
g288,g102,+
g677,g102,+
g854,g102,+
g1143,g102,+
g93,g103,+
g95,g103,+
g97,g103,+
g99,g103,+
g101,g103,+
g104,g103,+
g105,g103,+
g106,g103,+
g107,g103,+
g108,g103,+
g109,g103,+
g111,g103,+
g728,g103,+
g897,g103,+
g1108,g103,+
g1270,g103,+
g1280,g103,+
g1330,g103,+
g96,g104,+
g98,g104,+
g100,g104,+
g103,g104,+
g106,g104,+
g107,g104,+
g108,g104,+
g109,g104,+
g112,g104,+
g113,g104,+
g165,g104,+
g326,g104,+
g399,g104,+
g421,g104,+
g462,g104,+
g557,g104,+
g630,g104,+
g951,g104,+
g991,g104,+
g1266,g104,+
g37,g105,+
g97,g105,+
g99,g105,+
g103,g105,+
g108,g105,+
g111,g105,+
g112,g105,+
g113,g105,+
g114,g105,+
g293,g105,+
g329,g105,+
g348,g105,+
g556,g105,+
g1053,g105,+
g1223,g105,+
g1233,g105,+
g97,g106,+
g98,g106,+
g101,g106,+
g103,g106,+
g104,g106,+
g107,g106,+
g108,g106,+
g109,g106,+
g112,g106,+
g140,g106,+
g270,g106,+
g337,g106,+
g505,g106,+
g663,g106,+
g747,g106,+
g816,g106,+
g941,g106,+
g1034,g106,+
g1072,g106,+
g1160,g106,+
g1332,g106,+
g31,g107,+
g99,g107,+
g102,g107,+
g103,g107,+
g104,g107,+
g106,g107,+
g108,g107,+
g109,g107,+
g111,g107,+
g113,g107,+
g114,g107,+
g116,g107,+
g223,g107,+
g565,g107,+
g705,g107,+
g949,g107,+
g1122,g107,+
g98,g108,+
g99,g108,+
g101,g108,+
g102,g108,+
g103,g108,+
g104,g108,+
g105,g108,+
g106,g108,+
g107,g108,+
g110,g108,+
g112,g108,+
g113,g108,+
g114,g108,+
g117,g108,+
g118,g108,+
g156,g108,+
g356,g108,+
g614,g108,+
g708,g108,+
g956,g108,+
g974,g108,+
g1160,g108,+
g1223,g108,+
g1236,g108,+
g1270,g108,+
g1373,g108,+
g1435,g108,+
g99,g109,+
g100,g109,+
g103,g109,+
g104,g109,+
g106,g109,+
g107,g109,+
g110,g109,+
g111,g109,+
g115,g109,+
g116,g109,+
g117,g109,+
g118,g109,+
g119,g109,+
g395,g109,+
g470,g109,+
g533,g109,+
g549,g109,+
g635,g109,+
g865,g109,+
g891,g109,+
g913,g109,+
g1185,g109,+
g1311,g109,+
g1376,g109,+
g1383,g109,+
g1413,g109,+
g1481,g109,+
g100,g110,+
g102,g110,+
g108,g110,+
g109,g110,+
g112,g110,+
g116,g110,+
g117,g110,+
g118,g110,+
g122,g110,+
g128,g110,+
g227,g110,+
g246,g110,+
g555,g110,+
g714,g110,+
g747,g110,+
g1023,g110,+
g1182,g110,+
g1201,g110,+
g1333,g110,+
g1437,g110,+
g1490,g110,+
g21,g111,+
g61,g111,+
g102,g111,+
g103,g111,+
g105,g111,+
g107,g111,+
g109,g111,+
g113,g111,+
g115,g111,+
g116,g111,+
g118,g111,+
g119,g111,+
g120,g111,+
g251,g111,+
g332,g111,+
g356,g111,+
g643,g111,+
g854,g111,+
g1312,g111,+
g1326,g111,+
g1461,g111,+
g32,g112,+
g80,g112,+
g104,g112,+
g105,g112,+
g106,g112,+
g108,g112,+
g110,g112,+
g113,g112,+
g114,g112,+
g115,g112,+
g116,g112,+
g118,g112,+
g121,g112,+
g218,g112,+
g301,g112,+
g598,g112,+
g668,g112,+
g916,g112,+
g942,g112,+
g1221,g112,+
g1279,g112,+
g1288,g112,+
g1326,g112,+
g104,g113,+
g105,g113,+
g107,g113,+
g108,g113,+
g111,g113,+
g112,g113,+
g116,g113,+
g118,g113,+
g119,g113,+
g121,g113,+
g136,g113,+
g157,g113,+
g511,g113,+
g536,g113,+
g579,g113,+
g589,g113,+
g693,g113,+
g972,g113,+
g983,g113,+
g1125,g113,+
g1194,g113,+
g1209,g113,+
g1420,g113,+
g105,g114,+
g107,g114,+
g108,g114,+
g112,g114,+
g117,g114,+
g121,g114,+
g123,g114,+
g161,g114,+
g332,g114,+
g527,g114,+
g686,g114,+
g933,g114,+
g1028,g114,+
g1048,g114,+
g1277,g114,+
g1283,g114,+
g1316,g114,+
g109,g115,+
g111,g115,+
g112,g115,+
g116,g115,+
g119,g115,+
g120,g115,+
g123,g115,+
g124,g115,+
g125,g115,+
g446,g115,+
g580,g115,+
g698,g115,+
g789,g115,+
g882,g115,+
g1027,g115,+
g1088,g115,+
g107,g116,+
g109,g116,+
g110,g116,+
g111,g116,+
g112,g116,+
g113,g116,+
g115,g116,+
g117,g116,+
g118,g116,+
g119,g116,+
g120,g116,+
g123,g116,+
g124,g116,+
g125,g116,+
g126,g116,+
g549,g116,+
g930,g116,+
g1219,g116,+
g1427,g116,+
g1450,g116,+
g108,g117,+
g109,g117,+
g110,g117,+
g114,g117,+
g116,g117,+
g121,g117,+
g124,g117,+
g125,g117,+
g336,g117,+
g426,g117,+
g788,g117,+
g800,g117,+
g826,g117,+
g1020,g117,+
g1116,g117,+
g1177,g117,+
g1317,g117,+
g19,g118,+
g108,g118,+
g109,g118,+
g110,g118,+
g111,g118,+
g112,g118,+
g113,g118,+
g116,g118,+
g119,g118,+
g120,g118,+
g121,g118,+
g123,g118,+
g124,g118,+
g125,g118,+
g128,g118,+
g264,g118,+
g512,g118,+
g687,g118,+
g719,g118,+
g749,g118,+
g849,g118,+
g992,g118,+
g1230,g118,+
g1441,g118,+
g109,g119,+
g111,g119,+
g113,g119,+
g115,g119,+
g116,g119,+
g118,g119,+
g121,g119,+
g122,g119,+
g124,g119,+
g125,g119,+
g129,g119,+
g130,g119,+
g164,g119,+
g223,g119,+
g322,g119,+
g475,g119,+
g480,g119,+
g594,g119,+
g749,g119,+
g1276,g119,+
g1350,g119,+
g29,g120,+
g111,g120,+
g115,g120,+
g116,g120,+
g118,g120,+
g121,g120,+
g123,g120,+
g124,g120,+
g127,g120,+
g321,g120,+
g391,g120,+
g543,g120,+
g566,g120,+
g593,g120,+
g1020,g120,+
g1212,g120,+
g1290,g120,+
g1403,g120,+
g1468,g120,+
g1471,g120,+
g59,g121,+
g90,g121,+
g112,g121,+
g113,g121,+
g114,g121,+
g117,g121,+
g118,g121,+
g119,g121,+
g120,g121,+
g123,g121,+
g125,g121,+
g131,g121,+
g363,g121,+
g408,g121,+
g467,g121,+
g488,g121,+
g490,g121,+
g554,g121,+
g676,g121,+
g811,g121,+
g869,g121,+
g1010,g121,+
g1033,g121,+
g1095,g121,+
g110,g122,+
g119,g122,+
g123,g122,+
g124,g122,+
g127,g122,+
g128,g122,+
g129,g122,+
g500,g122,+
g750,g122,+
g926,g122,+
g930,g122,+
g932,g122,+
g938,g122,+
g960,g122,+
g1298,g122,+
g1327,g122,+
g1362,g122,+
g114,g123,+
g115,g123,+
g116,g123,+
g118,g123,+
g120,g123,+
g121,g123,+
g122,g123,+
g125,g123,+
g126,g123,+
g130,g123,+
g132,g123,+
g133,g123,+
g241,g123,+
g662,g123,+
g835,g123,+
g907,g123,+
g964,g123,+
g982,g123,+
g28,g124,+
g115,g124,+
g116,g124,+
g117,g124,+
g118,g124,+
g119,g124,+
g120,g124,+
g122,g124,+
g125,g124,+
g126,g124,+
g127,g124,+
g128,g124,+
g129,g124,+
g131,g124,+
g132,g124,+
g134,g124,+
g206,g124,+
g294,g124,+
g425,g124,+
g115,g125,+
g116,g125,+
g117,g125,+
g118,g125,+
g119,g125,+
g121,g125,+
g123,g125,+
g124,g125,+
g126,g125,+
g127,g125,+
g129,g125,+
g130,g125,+
g132,g125,+
g133,g125,+
g188,g125,+
g192,g125,+
g313,g125,+
g480,g125,+
g842,g125,+
g1055,g125,+
g1383,g125,+
g67,g126,+
g116,g126,+
g123,g126,+
g124,g126,+
g125,g126,+
g127,g126,+
g128,g126,+
g134,g126,+
g136,g126,+
g273,g126,+
g337,g126,+
g508,g126,+
g521,g126,+
g747,g126,+
g800,g126,+
g861,g126,+
g959,g126,+
g1064,g126,+
g77,g127,+
g120,g127,+
g122,g127,+
g124,g127,+
g125,g127,+
g126,g127,+
g128,g127,+
g129,g127,+
g132,g127,+
g133,g127,+
g134,g127,+
g135,g127,+
g136,g127,+
g673,g127,+
g815,g127,+
g819,g127,+
g824,g127,+
g903,g127,+
g110,g128,+
g118,g128,+
g122,g128,+
g124,g128,+
g126,g128,+
g127,g128,+
g130,g128,+
g131,g128,+
g132,g128,+
g280,g128,+
g751,g128,+
g778,g128,+
g781,g128,+
g840,g128,+
g989,g128,+
g1023,g128,+
g1104,g128,+
g1141,g128,+
g1261,g128,+
g1367,g128,+
g1451,g128,+
g119,g129,+
g122,g129,+
g124,g129,+
g125,g129,+
g127,g129,+
g130,g129,+
g133,g129,+
g137,g129,+
g568,g129,+
g609,g129,+
g643,g129,+
g659,g129,+
g664,g129,+
g674,g129,+
g926,g129,+
g1013,g129,+
g1017,g129,+
g1119,g129,+
g1123,g129,+
g1295,g129,+
g1353,g129,+
g1411,g129,+
g119,g130,+
g123,g130,+
g125,g130,+
g128,g130,+
g129,g130,+
g132,g130,+
g133,g130,+
g134,g130,+
g135,g130,+
g136,g130,+
g138,g130,+
g139,g130,+
g199,g130,+
g285,g130,+
g470,g130,+
g503,g130,+
g842,g130,+
g885,g130,+
g945,g130,+
g1287,g130,+
g1335,g130,+
g121,g131,+
g124,g131,+
g128,g131,+
g134,g131,+
g138,g131,+
g141,g131,+
g264,g131,+
g276,g131,+
g297,g131,+
g302,g131,+
g344,g131,+
g405,g131,+
g493,g131,+
g817,g131,+
g919,g131,+
g1176,g131,+
g1188,g131,+
g12,g132,+
g38,g132,+
g102,g132,+
g123,g132,+
g124,g132,+
g125,g132,+
g127,g132,+
g128,g132,+
g130,g132,+
g136,g132,+
g137,g132,+
g141,g132,+
g142,g132,+
g387,g132,+
g528,g132,+
g759,g132,+
g816,g132,+
g1212,g132,+
g5,g133,+
g9,g133,+
g123,g133,+
g125,g133,+
g127,g133,+
g129,g133,+
g130,g133,+
g134,g133,+
g139,g133,+
g140,g133,+
g143,g133,+
g195,g133,+
g253,g133,+
g305,g133,+
g333,g133,+
g426,g133,+
g1002,g133,+
g1133,g133,+
g1138,g133,+
g1251,g133,+
g1312,g133,+
g124,g134,+
g126,g134,+
g127,g134,+
g130,g134,+
g131,g134,+
g133,g134,+
g138,g134,+
g141,g134,+
g142,g134,+
g144,g134,+
g205,g134,+
g352,g134,+
g409,g134,+
g516,g134,+
g813,g134,+
g1156,g134,+
g1170,g134,+
g1416,g134,+
g127,g135,+
g130,g135,+
g136,g135,+
g139,g135,+
g141,g135,+
g142,g135,+
g143,g135,+
g145,g135,+
g214,g135,+
g231,g135,+
g423,g135,+
g467,g135,+
g471,g135,+
g481,g135,+
g1140,g135,+
g14,g136,+
g42,g136,+
g47,g136,+
g113,g136,+
g126,g136,+
g127,g136,+
g130,g136,+
g132,g136,+
g135,g136,+
g138,g136,+
g139,g136,+
g140,g136,+
g141,g136,+
g145,g136,+
g197,g136,+
g222,g136,+
g298,g136,+
g316,g136,+
g558,g136,+
g977,g136,+
g1028,g136,+
g1189,g136,+
g87,g137,+
g129,g137,+
g132,g137,+
g141,g137,+
g146,g137,+
g360,g137,+
g435,g137,+
g454,g137,+
g697,g137,+
g705,g137,+
g834,g137,+
g953,g137,+
g1070,g137,+
g1118,g137,+
g1184,g137,+
g1378,g137,+
g130,g138,+
g131,g138,+
g134,g138,+
g136,g138,+
g139,g138,+
g140,g138,+
g141,g138,+
g142,g138,+
g143,g138,+
g144,g138,+
g146,g138,+
g147,g138,+
g148,g138,+
g265,g138,+
g465,g138,+
g496,g138,+
g588,g138,+
g590,g138,+
g740,g138,+
g1067,g138,+
g1084,g138,+
g1434,g138,+
g130,g139,+
g133,g139,+
g135,g139,+
g136,g139,+
g138,g139,+
g140,g139,+
g141,g139,+
g323,g139,+
g426,g139,+
g711,g139,+
g796,g139,+
g901,g139,+
g906,g139,+
g1155,g139,+
g1302,g139,+
g1345,g139,+
g1460,g139,+
g70,g140,+
g106,g140,+
g133,g140,+
g136,g140,+
g138,g140,+
g139,g140,+
g142,g140,+
g146,g140,+
g147,g140,+
g150,g140,+
g362,g140,+
g539,g140,+
g771,g140,+
g1059,g140,+
g1097,g140,+
g1429,g140,+
g131,g141,+
g132,g141,+
g134,g141,+
g135,g141,+
g136,g141,+
g137,g141,+
g138,g141,+
g139,g141,+
g144,g141,+
g146,g141,+
g148,g141,+
g149,g141,+
g150,g141,+
g159,g141,+
g222,g141,+
g396,g141,+
g774,g141,+
g1006,g141,+
g1009,g141,+
g1043,g141,+
g1089,g141,+
g1382,g141,+
g1450,g141,+
g30,g142,+
g132,g142,+
g134,g142,+
g135,g142,+
g138,g142,+
g140,g142,+
g145,g142,+
g147,g142,+
g149,g142,+
g151,g142,+
g152,g142,+
g197,g142,+
g319,g142,+
g326,g142,+
g694,g142,+
g784,g142,+
g929,g142,+
g1095,g142,+
g1269,g142,+
g8,g143,+
g9,g143,+
g47,g143,+
g133,g143,+
g135,g143,+
g138,g143,+
g147,g143,+
g148,g143,+
g149,g143,+
g150,g143,+
g152,g143,+
g153,g143,+
g189,g143,+
g310,g143,+
g385,g143,+
g610,g143,+
g887,g143,+
g934,g143,+
g1038,g143,+
g1201,g143,+
g1400,g143,+
g1413,g143,+
g57,g144,+
g134,g144,+
g138,g144,+
g141,g144,+
g145,g144,+
g146,g144,+
g149,g144,+
g150,g144,+
g151,g144,+
g153,g144,+
g154,g144,+
g242,g144,+
g833,g144,+
g847,g144,+
g909,g144,+
g1176,g144,+
g1347,g144,+
g1418,g144,+
g135,g145,+
g136,g145,+
g142,g145,+
g144,g145,+
g148,g145,+
g149,g145,+
g150,g145,+
g151,g145,+
g152,g145,+
g153,g145,+
g154,g145,+
g155,g145,+
g217,g145,+
g410,g145,+
g686,g145,+
g952,g145,+
g1313,g145,+
g37,g146,+
g137,g146,+
g138,g146,+
g140,g146,+
g141,g146,+
g144,g146,+
g147,g146,+
g150,g146,+
g151,g146,+
g153,g146,+
g154,g146,+
g182,g146,+
g247,g146,+
g279,g146,+
g289,g146,+
g343,g146,+
g458,g146,+
g637,g146,+
g649,g146,+
g741,g146,+
g768,g146,+
g789,g146,+
g955,g146,+
g967,g146,+
g1414,g146,+
g1443,g146,+
g138,g147,+
g140,g147,+
g142,g147,+
g143,g147,+
g146,g147,+
g149,g147,+
g152,g147,+
g153,g147,+
g155,g147,+
g157,g147,+
g169,g147,+
g343,g147,+
g353,g147,+
g356,g147,+
g419,g147,+
g531,g147,+
g724,g147,+
g1090,g147,+
g1328,g147,+
g1400,g147,+
g138,g148,+
g141,g148,+
g143,g148,+
g145,g148,+
g151,g148,+
g152,g148,+
g153,g148,+
g154,g148,+
g155,g148,+
g161,g148,+
g517,g148,+
g597,g148,+
g643,g148,+
g660,g148,+
g784,g148,+
g848,g148,+
g992,g148,+
g1014,g148,+
g1050,g148,+
g1056,g148,+
g1100,g148,+
g15,g149,+
g141,g149,+
g142,g149,+
g143,g149,+
g144,g149,+
g145,g149,+
g147,g149,+
g151,g149,+
g152,g149,+
g154,g149,+
g157,g149,+
g158,g149,+
g164,g149,+
g256,g149,+
g314,g149,+
g322,g149,+
g784,g149,+
g979,g149,+
g1001,g149,+
g1380,g149,+
g1424,g149,+
g24,g150,+
g48,g150,+
g63,g150,+
g140,g150,+
g141,g150,+
g143,g150,+
g144,g150,+
g145,g150,+
g146,g150,+
g152,g150,+
g153,g150,+
g154,g150,+
g155,g150,+
g156,g150,+
g157,g150,+
g209,g150,+
g592,g150,+
g675,g150,+
g725,g150,+
g734,g150,+
g815,g150,+
g1029,g150,+
g1040,g150,+
g1197,g150,+
g142,g151,+
g144,g151,+
g145,g151,+
g146,g151,+
g148,g151,+
g149,g151,+
g152,g151,+
g154,g151,+
g156,g151,+
g157,g151,+
g160,g151,+
g216,g151,+
g224,g151,+
g482,g151,+
g503,g151,+
g516,g151,+
g575,g151,+
g579,g151,+
g929,g151,+
g941,g151,+
g999,g151,+
g1490,g151,+
g142,g152,+
g143,g152,+
g145,g152,+
g147,g152,+
g148,g152,+
g149,g152,+
g150,g152,+
g151,g152,+
g156,g152,+
g158,g152,+
g160,g152,+
g512,g152,+
g699,g152,+
g713,g152,+
g755,g152,+
g773,g152,+
g778,g152,+
g788,g152,+
g793,g152,+
g844,g152,+
g1075,g152,+
g1226,g152,+
g1440,g152,+
g1448,g152,+
g64,g153,+
g143,g153,+
g144,g153,+
g145,g153,+
g146,g153,+
g147,g153,+
g148,g153,+
g150,g153,+
g154,g153,+
g155,g153,+
g156,g153,+
g160,g153,+
g161,g153,+
g162,g153,+
g308,g153,+
g345,g153,+
g699,g153,+
g1053,g153,+
g1100,g153,+
g1300,g153,+
g1406,g153,+
g39,g154,+
g144,g154,+
g145,g154,+
g146,g154,+
g148,g154,+
g149,g154,+
g150,g154,+
g151,g154,+
g153,g154,+
g158,g154,+
g161,g154,+
g162,g154,+
g163,g154,+
g164,g154,+
g166,g154,+
g252,g154,+
g744,g154,+
g1044,g154,+
g1080,g154,+
g1087,g154,+
g1169,g154,+
g1484,g154,+
g29,g155,+
g95,g155,+
g145,g155,+
g147,g155,+
g148,g155,+
g150,g155,+
g153,g155,+
g157,g155,+
g159,g155,+
g162,g155,+
g163,g155,+
g164,g155,+
g165,g155,+
g358,g155,+
g406,g155,+
g822,g155,+
g926,g155,+
g1027,g155,+
g1142,g155,+
g1219,g155,+
g1293,g155,+
g28,g156,+
g108,g156,+
g150,g156,+
g151,g156,+
g152,g156,+
g153,g156,+
g157,g156,+
g161,g156,+
g225,g156,+
g326,g156,+
g364,g156,+
g423,g156,+
g523,g156,+
g539,g156,+
g643,g156,+
g704,g156,+
g887,g156,+
g914,g156,+
g1328,g156,+
g1341,g156,+
g12,g157,+
g19,g157,+
g113,g157,+
g147,g157,+
g149,g157,+
g150,g157,+
g151,g157,+
g155,g157,+
g156,g157,+
g159,g157,+
g162,g157,+
g163,g157,+
g164,g157,+
g166,g157,+
g167,g157,+
g305,g157,+
g659,g157,+
g692,g157,+
g733,g157,+
g907,g157,+
g959,g157,+
g1450,g157,+
g91,g158,+
g149,g158,+
g152,g158,+
g154,g158,+
g162,g158,+
g163,g158,+
g164,g158,+
g498,g158,+
g661,g158,+
g863,g158,+
g942,g158,+
g1034,g158,+
g1068,g158,+
g1096,g158,+
g1155,g158,+
g1450,g158,+
g34,g159,+
g141,g159,+
g155,g159,+
g157,g159,+
g161,g159,+
g164,g159,+
g165,g159,+
g166,g159,+
g167,g159,+
g168,g159,+
g169,g159,+
g378,g159,+
g570,g159,+
g971,g159,+
g1008,g159,+
g1339,g159,+
g1363,g159,+
g151,g160,+
g152,g160,+
g153,g160,+
g161,g160,+
g164,g160,+
g165,g160,+
g166,g160,+
g167,g160,+
g168,g160,+
g347,g160,+
g560,g160,+
g764,g160,+
g937,g160,+
g958,g160,+
g972,g160,+
g1058,g160,+
g1250,g160,+
g1,g161,+
g114,g161,+
g148,g161,+
g153,g161,+
g154,g161,+
g156,g161,+
g159,g161,+
g160,g161,+
g162,g161,+
g165,g161,+
g168,g161,+
g345,g161,+
g348,g161,+
g583,g161,+
g652,g161,+
g704,g161,+
g747,g161,+
g835,g161,+
g985,g161,+
g1048,g161,+
g1188,g161,+
g1327,g161,+
g153,g162,+
g154,g162,+
g155,g162,+
g157,g162,+
g158,g162,+
g161,g162,+
g163,g162,+
g166,g162,+
g171,g162,+
g388,g162,+
g472,g162,+
g494,g162,+
g533,g162,+
g706,g162,+
g924,g162,+
g926,g162,+
g1018,g162,+
g1090,g162,+
g1104,g162,+
g49,g163,+
g154,g163,+
g155,g163,+
g157,g163,+
g158,g163,+
g162,g163,+
g167,g163,+
g168,g163,+
g170,g163,+
g171,g163,+
g173,g163,+
g229,g163,+
g310,g163,+
g425,g163,+
g576,g163,+
g631,g163,+
g718,g163,+
g733,g163,+
g968,g163,+
g1058,g163,+
g1111,g163,+
g1177,g163,+
g119,g164,+
g149,g164,+
g154,g164,+
g155,g164,+
g157,g164,+
g158,g164,+
g159,g164,+
g160,g164,+
g165,g164,+
g167,g164,+
g168,g164,+
g171,g164,+
g173,g164,+
g174,g164,+
g481,g164,+
g589,g164,+
g672,g164,+
g836,g164,+
g972,g164,+
g976,g164,+
g1049,g164,+
g1336,g164,+
g104,g165,+
g155,g165,+
g159,g165,+
g160,g165,+
g161,g165,+
g164,g165,+
g167,g165,+
g171,g165,+
g172,g165,+
g173,g165,+
g174,g165,+
g280,g165,+
g283,g165,+
g726,g165,+
g822,g165,+
g836,g165,+
g1140,g165,+
g154,g166,+
g157,g166,+
g159,g166,+
g160,g166,+
g162,g166,+
g167,g166,+
g169,g166,+
g170,g166,+
g171,g166,+
g172,g166,+
g174,g166,+
g183,g166,+
g262,g166,+
g1080,g166,+
g1174,g166,+
g1273,g166,+
g1453,g166,+
g1489,g166,+
g157,g167,+
g159,g167,+
g160,g167,+
g163,g167,+
g164,g167,+
g165,g167,+
g166,g167,+
g168,g167,+
g169,g167,+
g174,g167,+
g175,g167,+
g177,g167,+
g335,g167,+
g347,g167,+
g489,g167,+
g911,g167,+
g979,g167,+
g1043,g167,+
g1073,g167,+
g1326,g167,+
g1435,g167,+
g1471,g167,+
g43,g168,+
g159,g168,+
g160,g168,+
g161,g168,+
g163,g168,+
g164,g168,+
g167,g168,+
g170,g168,+
g173,g168,+
g175,g168,+
g176,g168,+
g178,g168,+
g375,g168,+
g603,g168,+
g708,g168,+
g789,g168,+
g819,g168,+
g900,g168,+
g980,g168,+
g1166,g168,+
g147,g169,+
g159,g169,+
g166,g169,+
g167,g169,+
g170,g169,+
g171,g169,+
g233,g169,+
g257,g169,+
g376,g169,+
g533,g169,+
g627,g169,+
g663,g169,+
g755,g169,+
g788,g169,+
g858,g169,+
g1244,g169,+
g1297,g169,+
g1315,g169,+
g61,g170,+
g88,g170,+
g163,g170,+
g166,g170,+
g168,g170,+
g169,g170,+
g171,g170,+
g172,g170,+
g173,g170,+
g175,g170,+
g177,g170,+
g178,g170,+
g179,g170,+
g180,g170,+
g344,g170,+
g869,g170,+
g889,g170,+
g1233,g170,+
g1335,g170,+
g63,g171,+
g162,g171,+
g163,g171,+
g164,g171,+
g165,g171,+
g166,g171,+
g169,g171,+
g170,g171,+
g177,g171,+
g178,g171,+
g180,g171,+
g181,g171,+
g308,g171,+
g313,g171,+
g354,g171,+
g538,g171,+
g588,g171,+
g774,g171,+
g961,g171,+
g964,g171,+
g1092,g171,+
g1379,g171,+
g1432,g171,+
g165,g172,+
g166,g172,+
g170,g172,+
