Gene  Rule 
g156    ( g28 or g108 or g150 or g151 or g152 or g153 or g157 or g161 or g225 or g326 or g364 or g423 or g523 or g539 or g643 or g704 or g887 or g914 or g1328 or g1341 )
g157    ( g12 or g19 or g113 or g147 or g149 or g150 or g151 or g155 or g156 or g159 or g162 or g163 or g164 or g166 or g167 or g305 or g659 or g692 or g733 or g907 or g959 or g1450 )
g158    ( g91 or g149 or g152 or g154 or g162 or g163 or g164 or g498 or g661 or g863 or g942 or g1034 or g1068 or g1096 or g1155 or g1450 )
g159    ( g34 or g141 or g155 or g157 or g161 or g164 or g165 or g166 or g167 or g168 or g169 or g378 or g570 or g971 or g1008 or g1339 or g1363 )
g160    ( g151 or g152 or g153 or g161 or g164 or g165 or g166 or g167 or g168 or g347 or g560 or g764 or g937 or g958 or g972 or g1058 or g1250 )
g161    ( g1 or g114 or g148 or g153 or g154 or g156 or g159 or g160 or g162 or g165 or g168 or g345 or g348 or g583 or g652 or g704 or g747 or g835 or g985 or g1048 or g1188 or g1327 )
g162    ( g153 or g154 or g155 or g157 or g158 or g161 or g163 or g166 or g171 or g388 or g472 or g494 or g533 or g706 or g924 or g926 or g1018 or g1090 or g1104 )
g163    ( g49 or g154 or g155 or g157 or g158 or g162 or g167 or g168 or g170 or g171 or g173 or g229 or g310 or g425 or g576 or g631 or g718 or g733 or g968 or g1058 or g1111 or g1177 )
g164    ( g119 or g149 or g154 or g155 or g157 or g158 or g159 or g160 or g165 or g167 or g168 or g171 or g173 or g174 or g481 or g589 or g672 or g836 or g972 or g976 or g1049 or g1336 )
g165    ( g104 or g155 or g159 or g160 or g161 or g164 or g167 or g171 or g172 or g173 or g174 or g280 or g283 or g726 or g822 or g836 or g1140 )
g166    ( g154 or g157 or g159 or g160 or g162 or g167 or g169 or g170 or g171 or g172 or g174 or g183 or g262 or g1080 or g1174 or g1273 or g1453 or g1489 )
g167    ( g157 or g159 or g160 or g163 or g164 or g165 or g166 or g168 or g169 or g174 or g175 or g177 or g335 or g347 or g489 or g911 or g979 or g1043 or g1073 or g1326 or g1435 or g1471 )
g168    ( g43 or g159 or g160 or g161 or g163 or g164 or g167 or g170 or g173 or g175 or g176 or g178 or g375 or g603 or g708 or g789 or g819 or g900 or g980 or g1166 )
g169    ( g147 or g159 or g166 or g167 or g170 or g171 or g233 or g257 or g376 or g533 or g627 or g663 or g755 or g788 or g858 or g1244 or g1297 or g1315 )
g170    ( g61 or g88 or g163 or g166 or g168 or g169 or g171 or g172 or g173 or g175 or g177 or g178 or g179 or g180 or g344 or g869 or g889 or g1233 or g1335 )
g171    ( g63 or g162 or g163 or g164 or g165 or g166 or g169 or g170 or g177 or g178 or g180 or g181 or g308 or g313 or g354 or g538 or g588 or g774 or g961 or g964 or g1092 or g1379 or g1432 )
g172    ( g165 or g166 or g170 or g179 or g180 or g182 or g200 or g318 or g386 or g404 or g618 or g974 or g1049 or g1260 or g1334 or g1367 or g1395 or g1402 )
g173    ( g163 or g164 or g165 or g168 or g170 or g174 or g175 or g176 or g181 or g182 or g183 or g259 or g454 or g662 or g725 or g1212 or g1420 or g1469 )
g174    ( g164 or g165 or g166 or g167 or g173 or g176 or g177 or g178 or g180 or g181 or g183 or g477 or g672 or g831 or g1142 or g1190 or g1285 or g1490 )
g175    ( g50 or g167 or g168 or g170 or g173 or g177 or g179 or g180 or g181 or g366 or g636 or g946 or g980 or g1202 or g1217 or g1308 )
g176    ( g168 or g173 or g174 or g177 or g178 or g180 or g181 or g183 or g184 or g185 or g186 or g391 or g709 or g712 or g726 or g857 or g912 or g1119 or g1151 or g1351 )
g177    ( g94 or g167 or g170 or g171 or g174 or g175 or g176 or g179 or g180 or g181 or g184 or g185 or g186 or g192 or g472 or g505 or g558 or g691 or g1071 or g1122 or g1129 or g1472 )
g178    ( g43 or g168 or g170 or g171 or g174 or g176 or g180 or g185 or g187 or g188 or g311 or g312 or g487 or g499 or g705 or g941 )
g179    ( g170 or g172 or g175 or g177 or g180 or g181 or g182 or g184 or g185 or g189 or g429 or g513 or g673 or g1201 or g1292 or g1405 or g1434 )
g180    ( g170 or g171 or g172 or g174 or g175 or g176 or g177 or g178 or g179 or g182 or g183 or g185 or g323 or g340 or g393 or g670 or g685 or g764 or g916 or g919 or g1092 or g1418 or g1432 )
g181    ( g50 or g171 or g173 or g174 or g175 or g176 or g177 or g179 or g183 or g185 or g187 or g190 or g467 or g472 or g748 or g877 or g950 or g1097 or g1107 or g1305 or g1398 )
g182    ( g47 or g146 or g172 or g173 or g179 or g180 or g183 or g187 or g189 or g190 or g326 or g377 or g395 or g482 or g660 or g730 or g808 or g1097 or g1098 or g1383 )
g183    ( g166 or g173 or g174 or g176 or g180 or g181 or g182 or g184 or g186 or g187 or g188 or g191 or g193 or g391 or g639 or g837 or g922 or g1268 )
g184    ( g9 or g89 or g176 or g177 or g179 or g183 or g185 or g186 or g189 or g191 or g235 or g429 or g503 or g590 or g638 or g678 or g835 or g1050 or g1301 or g1385 )
g185    ( g35 or g79 or g176 or g177 or g178 or g179 or g180 or g181 or g184 or g187 or g188 or g191 or g192 or g195 or g423 or g484 or g645 or g669 or g935 or g937 or g1097 or g1397 )
g186    ( g58 or g80 or g90 or g92 or g176 or g177 or g183 or g184 or g187 or g190 or g193 or g195 or g196 or g433 or g604 or g613 or g650 or g988 or g997 or g1253 or g1370 )
g187    ( g72 or g178 or g181 or g182 or g183 or g185 or g186 or g191 or g193 or g196 or g197 or g236 or g804 or g808 or g878 or g1032 or g1087 or g1211 or g1245 or g1381 )
g188    ( g125 or g178 or g183 or g185 or g190 or g191 or g193 or g195 or g198 or g264 or g268 or g425 or g553 or g616 or g618 or g751 or g995 or g1114 or g1412 )
g189    ( g59 or g84 or g143 or g179 or g182 or g184 or g192 or g193 or g195 or g197 or g247 or g428 or g601 or g640 or g769 or g1097 or g1276 or g1325 )
g190    ( g181 or g182 or g186 or g188 or g191 or g192 or g194 or g195 or g196 or g197 or g200 or g261 or g362 or g567 or g584 or g636 or g647 or g667 or g761 )
g191    ( g89 or g183 or g184 or g185 or g187 or g188 or g190 or g192 or g193 or g197 or g198 or g199 or g201 or g494 or g531 or g533 or g588 or g1182 or g1268 or g1486 )
g192    ( g16 or g22 or g27 or g125 or g177 or g185 or g189 or g190 or g191 or g194 or g196 or g197 or g198 or g199 or g336 or g729 or g950 or g1178 or g1363 )
g193    ( g95 or g183 or g186 or g187 or g188 or g189 or g191 or g194 or g196 or g198 or g200 or g202 or g203 or g373 or g1054 or g1235 or g1370 or g1452 or g1490 )
g194    ( g68 or g190 or g192 or g193 or g196 or g197 or g201 or g204 or g294 or g634 or g869 or g1071 or g1121 or g1173 or g1493 )
g195    ( g133 or g185 or g186 or g188 or g189 or g190 or g197 or g198 or g200 or g204 or g205 or g546 or g595 or g754 or g804 or g831 or g911 or g962 or g1013 or g1071 or g1110 or g1291 or g1467 )
g196    ( g56 or g74 or g186 or g187 or g190 or g192 or g193 or g194 or g200 or g203 or g204 or g348 or g498 or g504 or g590 or g696 or g716 or g917 or g959 or g1061 or g1092 or g1185 or g1457 )
g197    ( g136 or g142 or g187 or g189 or g190 or g191 or g192 or g194 or g195 or g199 or g200 or g203 or g205 or g206 or g212 or g238 or g390 or g685 or g858 or g1138 or g1228 or g1281 )
g198    ( g63 or g188 or g191 or g192 or g193 or g195 or g199 or g200 or g202 or g205 or g207 or g208 or g474 or g481 or g553 or g762 or g1240 or g1251 or g1272 or g1369 )
g199    ( g130 or g191 or g192 or g197 or g198 or g200 or g201 or g202 or g204 or g208 or g325 or g425 or g501 or g734 or g889 or g1030 or g1210 or g1231 or g1273 or g1283 or g1288 or g1361 )
g200    ( g78 or g172 or g190 or g193 or g195 or g196 or g197 or g198 or g199 or g201 or g202 or g204 or g209 or g359 or g530 or g595 or g696 or g856 or g957 or g1067 or g1138 or g1172 or g1269 or g1271 or g1296 or g1390 )
g201    ( g46 or g50 or g57 or g191 or g194 or g199 or g200 or g205 or g206 or g240 or g529 or g566 or g568 or g576 or g752 or g877 or g926 or g1100 or g1154 or g1499 )
g202    ( g20 or g31 or g193 or g198 or g199 or g200 or g205 or g206 or g322 or g633 or g701 or g738 or g837 or g872 or g960 or g971 or g1093 or g1140 or g1234 or g1260 or g1325 or g1409 )
g203    ( g193 or g196 or g197 or g205 or g206 or g207 or g208 or g209 or g211 or g217 or g255 or g327 or g365 or g382 or g795 or g983 or g1138 or g1439 )
g204    ( g194 or g195 or g196 or g199 or g200 or g206 or g208 or g209 or g210 or g211 or g212 or g560 or g621 or g635 or g746 or g1028 or g1102 or g1309 or g1380 or g1456 )
g205    ( g134 or g195 or g197 or g198 or g201 or g202 or g203 or g207 or g208 or g209 or g210 or g211 or g212 or g213 or g215 or g245 or g348 or g358 or g508 or g551 or g680 or g850 or g1361 or g1379 )
g206    ( g124 or g197 or g201 or g202 or g203 or g204 or g207 or g208 or g209 or g212 or g215 or g665 or g842 or g914 or g1095 or g1202 or g1232 or g1275 or g1349 or g1492 )
g207    ( g79 or g85 or g198 or g203 or g205 or g206 or g212 or g215 or g216 or g217 or g595 or g663 or g695 or g831 or g848 or g866 or g1204 or g1214 or g1315 )
g208    ( g32 or g198 or g199 or g203 or g204 or g205 or g206 or g210 or g211 or g213 or g216 or g217 or g249 or g533 or g671 or g717 or g725 or g861 or g964 or g991 or g1015 or g1037 or g1117 or g1211 or g1384 )
g209    ( g4 or g11 or g150 or g200 or g203 or g204 or g205 or g206 or g210 or g211 or g212 or g213 or g215 or g216 or g217 or g218 or g1241 or g1345 )
g210    ( g51 or g204 or g205 or g208 or g209 or g215 or g218 or g220 or g298 or g372 or g386 or g411 or g615 or g619 or g620 or g658 or g666 or g928 or g1371 or g1442 or g1448 )
g211    ( g203 or g204 or g205 or g208 or g209 or g212 or g213 or g215 or g220 or g221 or g320 or g598 or g726 or g1129 or g1155 or g1199 or g1465 )
g212    ( g58 or g197 or g204 or g205 or g206 or g207 or g209 or g211 or g213 or g214 or g222 or g398 or g458 or g780 or g1025 or g1058 or g1162 or g1231 or g1274 or g1322 or g1340 or g1388 or g1500 )
g213    ( g205 or g208 or g209 or g211 or g212 or g217 or g219 or g221 or g223 or g257 or g503 or g657 or g752 or g825 or g830 or g858 or g1155 or g1280 or g1283 or g1395 )
g214    ( g4 or g25 or g135 or g212 or g215 or g216 or g218 or g219 or g220 or g224 or g581 or g630 or g751 or g1143 or g1376 or g1407 or g1440 or g1469 )
g215    ( g205 or g206 or g207 or g209 or g210 or g211 or g214 or g217 or g219 or g220 or g221 or g222 or g417 or g459 or g538 or g555 or g892 or g899 or g953 or g1047 or g1235 or g1310 or g1491 )
g216    ( g32 or g151 or g207 or g208 or g209 or g214 or g217 or g218 or g219 or g221 or g242 or g386 or g622 or g994 or g996 or g1019 or g1131 )
g217    ( g85 or g145 or g203 or g207 or g208 or g209 or g213 or g215 or g216 or g220 or g222 or g224 or g225 or g227 or g398 or g555 or g721 or g872 or g1224 )
g218    ( g112 or g209 or g210 or g214 or g216 or g219 or g221 or g224 or g225 or g232 or g466 or g911 or g955 or g960 or g1045 or g1079 or g1169 or g1421 or g1468 )
g219    ( g45 or g213 or g214 or g215 or g216 or g218 or g224 or g226 or g228 or g465 or g540 or g589 or g805 or g964 or g1215 or g1331 or g1415 or g1428 or g1433 or g1493 )
g220    ( g50 or g210 or g211 or g214 or g215 or g217 or g221 or g224 or g225 or g226 or g228 or g235 or g257 or g402 or g446 or g669 or g859 or g950 or g957 or g1189 or g1204 or g1489 )
g221    ( g69 or g211 or g213 or g215 or g216 or g218 or g220 or g222 or g224 or g226 or g227 or g229 or g230 or g314 or g330 or g467 or g558 or g636 or g786 or g864 or g989 or g1051 or g1287 )
g222    ( g136 or g141 or g212 or g215 or g217 or g221 or g223 or g224 or g228 or g326 or g338 or g463 or g940 or g950 or g1214 )
g223    ( g107 or g119 or g213 or g222 or g224 or g228 or g229 or g230 or g231 or g233 or g259 or g671 or g860 or g1165 or g1187 )
g224    ( g151 or g214 or g217 or g218 or g219 or g220 or g221 or g222 or g223 or g227 or g231 or g232 or g351 or g497 or g513 or g537 or g620 or g632 or g664 or g680 or g745 or g842 or g933 or g1276 or g1288 )
g225    ( g156 or g217 or g218 or g220 or g228 or g229 or g233 or g234 or g285 or g327 or g632 or g650 or g788 or g907 or g1092 or g1172 or g1420 or g1472 )
g226    ( g219 or g220 or g221 or g228 or g229 or g233 or g293 or g443 or g474 or g475 or g535 or g687 or g785 or g963 or g972 or g1022 or g1337 or g1403 or g1434 )
g227    ( g98 or g110 or g217 or g221 or g224 or g229 or g230 or g553 or g591 or g624 or g646 or g668 or g745 or g1222 or g1402 )
g228    ( g219 or g220 or g222 or g223 or g225 or g226 or g230 or g232 or g234 or g235 or g238 or g537 or g557 or g704 or g741 or g778 or g981 or g998 or g1197 or g1240 )
g229    ( g163 or g221 or g223 or g225 or g226 or g227 or g230 or g234 or g235 or g236 or g239 or g346 or g361 or g505 or g569 or g593 or g621 or g769 or g1128 or g1393 or g1500 )
g230    ( g221 or g223 or g227 or g228 or g229 or g234 or g235 or g236 or g238 or g239 or g277 or g391 or g501 or g758 or g836 or g1159 or g1179 or g1443 )
g231    ( g135 or g223 or g224 or g232 or g234 or g235 or g238 or g240 or g436 or g489 or g628 or g739 or g1073 or g1190 or g1317 or g1482 )
g232    ( g218 or g224 or g228 or g231 or g233 or g234 or g236 or g237 or g238 or g240 or g255 or g322 or g388 or g502 or g938 or g1196 )
g233    ( g169 or g223 or g225 or g226 or g232 or g237 or g238 or g242 or g243 or g354 or g577 or g708 or g830 or g999 or g1180 or g1298 or g1426 or g1439 or g1490 )
g234    ( g225 or g228 or g229 or g230 or g231 or g232 or g235 or g236 or g237 or g238 or g239 or g240 or g243 or g330 or g444 or g948 or g1052 or g1250 or g1260 or g1317 )
g235    ( g19 or g184 or g220 or g228 or g229 or g230 or g231 or g234 or g236 or g238 or g239 or g241 or g244 or g262 or g279 or g337 or g498 or g758 or g979 or g1011 or g1352 or g1378 or g1444 )
g236    ( g187 or g229 or g230 or g232 or g234 or g235 or g238 or g239 or g240 or g241 or g243 or g244 or g302 or g361 or g532 or g937 or g976 or g978 or g1169 or g1210 or g1252 or g1387 or g1420 )
g237    ( g8 or g232 or g233 or g234 or g238 or g239 or g241 or g244 or g245 or g246 or g541 or g663 or g681 or g696 or g718 or g827 or g1202 or g1368 )
g238    ( g35 or g197 or g228 or g230 or g231 or g232 or g233 or g234 or g235 or g236 or g237 or g244 or g245 or g246 or g248 or g614 or g702 or g709 or g817 or g866 or g1034 or g1219 or g1293 or g1330 )
g239    ( g84 or g229 or g230 or g234 or g235 or g236 or g237 or g240 or g242 or g244 or g245 or g248 or g249 or g288 or g368 or g470 or g533 or g633 or g753 or g1288 )
g240    ( g89 or g201 or g231 or g232 or g234 or g236 or g239 or g242 or g244 or g246 or g247 or g248 or g250 or g329 or g425 or g458 or g481 or g561 or g568 or g805 or g855 or g1087 )
g241    ( g123 or g235 or g236 or g237 or g242 or g244 or g245 or g247 or g251 or g281 or g484 or g664 or g708 or g1058 or g1477 )
g242    ( g144 or g216 or g233 or g239 or g240 or g241 or g245 or g246 or g248 or g262 or g315 or g354 or g410 or g591 or g612 or g682 or g824 or g1091 or g1133 or g1169 or g1336 or g1405 or g1434 or g1472 )
g243    ( g87 or g233 or g234 or g236 or g245 or g247 or g248 or g253 or g258 or g335 or g355 or g565 or g732 or g755 or g1037 or g1196 or g1204 or g1476 )
g244    ( g8 or g78 or g235 or g236 or g237 or g238 or g239 or g240 or g241 or g249 or g250 or g253 or g583 or g739 or g808 or g828 or g834 or g923 or g1097 or g1358 )
g245    ( g205 or g237 or g238 or g239 or g241 or g242 or g243 or g246 or g248 or g249 or g250 or g252 or g254 or g287 or g491 or g540 or g619 or g784 or g845 or g862 or g942 or g1225 or g1440 or g1452 or g1478 or g1493 )
g246    ( g31 or g110 or g237 or g238 or g240 or g242 or g245 or g247 or g248 or g250 or g251 or g297 or g360 or g429 or g480 or g501 or g865 or g937 or g1269 or g1335 or g1372 or g1495 )
g247    ( g146 or g189 or g240 or g241 or g243 or g246 or g249 or g250 or g251 or g252 or g254 or g255 or g764 or g846 or g896 or g918 or g1233 )
g248    ( g82 or g238 or g239 or g240 or g242 or g243 or g245 or g246 or g250 or g251 or g253 or g257 or g258 or g356 or g394 or g785 or g828 or g1133 or g1159 or g1212 or g1300 )
g249    ( g46 or g62 or g89 or g208 or g239 or g244 or g245 or g247 or g251 or g253 or g254 or g256 or g530 or g709 or g1043 or g1202 or g1369 or g1462 )
g250    ( g85 or g240 or g244 or g245 or g246 or g247 or g248 or g252 or g253 or g255 or g256 or g259 or g384 or g472 or g485 or g686 or g711 or g1118 or g1126 or g1135 or g1161 or g1222 or g1384 )
g251    ( g111 or g241 or g246 or g247 or g248 or g249 or g259 or g260 or g320 or g447 or g518 or g528 or g703 or g721 or g742 or g986 or g1088 or g1257 or g1394 or g1425 )
g252    ( g101 or g154 or g245 or g247 or g250 or g253 or g254 or g256 or g259 or g412 or g438 or g743 or g868 or g950 or g972 or g1083 or g1152 or g1203 )
g253    ( g83 or g133 or g243 or g244 or g248 or g249 or g250 or g252 or g255 or g256 or g258 or g261 or g458 or g529 or g600 or g680 or g752 or g871 or g1109 or g1152 or g1264 or g1267 or g1350 or g1389 or g1411 )
g254    ( g87 or g245 or g247 or g249 or g252 or g256 or g258 or g260 or g261 or g263 or g264 or g285 or g336 or g586 or g588 or g754 or g760 or g768 or g913 or g1254 or g1270 or g1330 )
g255    ( g203 or g232 or g247 or g250 or g253 or g256 or g257 or g258 or g260 or g262 or g263 or g264 or g847 or g849 or g885 or g1185 or g1305 )
g256    ( g6 or g149 or g249 or g250 or g252 or g253 or g254 or g255 or g265 or g266 or g353 or g386 or g483 or g730 or g1097 or g1204 or g1242 or g1392 or g1468 or g1484 )
g257    ( g41 or g169 or g213 or g220 or g248 or g255 or g258 or g263 or g265 or g267 or g343 or g499 or g521 or g613 or g697 or g1074 or g1158 or g1285 or g1302 or g1393 )
g258    ( g72 or g74 or g243 or g248 or g253 or g254 or g255 or g257 or g259 or g260 or g262 or g266 or g471 or g488 or g857 or g893 or g1088 or g1105 or g1204 or g1349 or g1446 )
g259    ( g173 or g223 or g250 or g251 or g252 or g258 or g260 or g264 or g265 or g266 or g267 or g320 or g929 or g982 or g1057 or g1390 or g1474 )
g260    ( g251 or g254 or g255 or g258 or g259 or g261 or g262 or g263 or g264 or g265 or g266 or g267 or g268 or g321 or g436 or g536 or g677 or g849 or g1153 or g1227 or g1444 )
g261    ( g66 or g190 or g253 or g254 or g260 or g263 or g265 or g266 or g269 or g271 or g400 or g899 or g1008 or g1163 or g1196 )
g262    ( g67 or g86 or g166 or g235 or g242 or g255 or g258 or g260 or g269 or g587 or g756 or g866 or g968 or g993 or g1021 or g1032 or g1045 or g1111 or g1119 or g1490 )
g263    ( g2 or g58 or g254 or g255 or g257 or g260 or g261 or g265 or g266 or g267 or g268 or g269 or g270 or g271 or g272 or g698 or g791 or g1495 )
g264    ( g118 or g131 or g188 or g254 or g255 or g259 or g260 or g265 or g266 or g273 or g274 or g366 or g503 or g574 or g602 or g771 or g908 or g1341 )
g265    ( g138 or g256 or g257 or g259 or g260 or g261 or g263 or g264 or g268 or g270 or g273 or g275 or g382 or g575 or g594 or g753 or g840 or g867 or g1017 or g1140 or g1371 or g1382 )
g266    ( g256 or g258 or g259 or g260 or g261 or g263 or g264 or g268 or g271 or g272 or g274 or g335 or g396 or g481 or g558 or g580 or g620 or g747 or g868 or g1076 or g1163 or g1250 or g1268 )
g267    ( g257 or g259 or g260 or g263 or g268 or g269 or g271 or g273 or g274 or g275 or g276 or g277 or g751 or g791 or g1225 or g1232 )
g268    ( g188 or g260 or g263 or g265 or g266 or g267 or g269 or g270 or g272 or g274 or g275 or g278 or g420 or g532 or g769 or g855 or g1060 or g1123 or g1139 or g1213 )
g269    ( g70 or g261 or g262 or g263 or g267 or g268 or g272 or g273 or g275 or g277 or g278 or g279 or g348 or g423 or g774 or g779 or g1017 or g1045 )
