Gene  Rule 
g200    ( g415 or g629 or g716 or g784 or g811 or g831 or g892 or g901 or g1125 or g1215 or g1406 or g1438 )
g201    ( g20 or g36 or g108 or g160 or g359 or g365 or g377 or g614 or g643 or g752 or g900 or g906 or g925 or g975 or g1029 or g1059 or g1167 or g1385 or g1423 or g1430 )
g202    ( g99 or g139 or g143 or g362 or g563 or g564 or g678 or g843 or g844 or g1302 or g1306 or g1351 )
g203    ( g141 or g160 or g238 or g252 or g261 or g302 or g355 or g398 or g464 or g470 or g504 or g658 or g670 or g734 or g748 or g759 or g893 or g908 or g952 or g1051 or g1097 or g1229 or g1483 )
g204    ( g58 or g150 or g173 or g238 or g261 or g299 or g322 or g652 or g909 or g1085 or g1236 or g1314 or g1413 or g1486 )
g205    ( g55 or g480 or g638 or g650 or g673 or g960 or g1055 or g1165 or g1314 or g1380 or g1404 )
g206    ( g96 or g201 or g317 or g493 or g652 or g699 or g834 or g1035 or g1385 or g1488 )
g207    ( g177 or g298 or g448 or g474 or g514 or g568 or g596 or g744 or g845 or g849 or g881 or g958 or g1296 or g1383 or g1489 )
g208    ( g45 or g117 or g173 or g554 or g621 or g629 or g767 or g906 or g1072 or g1105 or g1232 or g1239 or g1296 or g1388 or g1441 or g1485 )
g209    ( g657 or g1038 or g1121 or g1305 )
g210    ( g58 or g144 or g150 or g167 or g171 or g332 or g458 or g505 or g915 or g1027 or g1086 or g1217 or g1254 or g1345 or g1370 )
g211    ( g25 or g273 or g290 or g318 or g465 or g525 or g614 or g748 or g967 or g1163 or g1183 or g1396 or g1449 or g1469 )
g212    ( g96 or g268 or g293 or g390 or g494 or g563 or g631 or g707 or g743 or g893 or g1014 or g1085 or g1160 or g1233 or g1420 or g1437 )
g213    ( g424 or g427 or g514 or g519 or g530 or g545 or g568 or g573 or g702 or g763 or g860 or g1152 or g1233 or g1234 or g1254 or g1256 or g1333 or g1452 )
g214    ( g59 or g184 or g293 or g376 or g459 or g688 or g838 or g971 or g1029 or g1037 or g1063 or g1097 or g1215 or g1337 or g1416 or g1422 or g1462 or g1488 )
g215    ( g527 or g561 or g578 or g763 or g976 or g1073 or g1156 or g1199 or g1273 or g1309 or g1333 or g1456 )
g216    ( g41 or g145 or g261 or g509 or g595 or g620 or g657 or g1061 or g1126 or g1158 or g1263 or g1280 or g1364 or g1385 )
g217    ( g127 or g201 or g262 or g528 or g563 or g660 or g1177 or g1246 or g1449 )
g218    ( g60 or g112 or g117 or g171 or g299 or g366 or g527 or g530 or g616 or g718 or g783 or g815 or g971 or g1167 or g1233 or g1451 )
g219    ( g70 or g387 or g405 or g471 or g544 or g917 or g968 or g1116 or g1329 )
g220    ( g474 or g589 or g639 or g692 or g788 or g824 or g834 or g1037 or g1097 or g1152 or g1181 or g1289 or g1305 or g1319 or g1345 or g1423 )
g221    ( g241 or g428 or g533 or g686 or g758 or g834 or g919 or g925 or g1189 or g1363 or g1454 or g1486 )
g222    ( g138 or g168 or g302 or g770 or g881 or g890 or g974 or g1086 or g1105 or g1167 or g1168 or g1193 or g1216 or g1349 or g1364 or g1385 or g1393 or g1418 )
g223    ( g18 or g145 or g166 or g592 or g612 or g740 or g758 or g833 or g1039 or g1149 or g1305 or g1326 or g1337 or g1370 or g1375 or g1422 )
g224    ( g288 or g314 or g1105 or g1205 or g1467 or g1494 )
g225    ( g141 or g164 or g306 or g362 or g424 or g513 or g651 or g783 or g919 or g1070 or g1111 or g1217 )
g226    ( g9 or g150 or g261 or g322 or g590 or g919 or g1048 or g1061 or g1095 or g1111 or g1123 or g1282 or g1302 or g1325 or g1333 or g1432 or g1454 or g1462 )
g227    ( g9 or g289 or g365 or g426 or g493 or g520 or g588 or g844 or g1096 or g1235 or g1246 or g1282 or g1432 or g1449 )
g228    ( g18 or g168 or g260 or g280 or g399 or g467 or g543 or g590 or g722 or g762 or g770 or g850 or g900 or g1042 or g1090 or g1095 or g1144 or g1168 or g1312 or g1451 )
g229    ( g15 or g97 or g241 or g390 or g461 or g555 or g625 or g660 or g986 or g997 or g1029 or g1126 or g1201 or g1420 or g1456 )
g230    ( g170 or g256 or g320 or g377 or g525 or g584 or g748 or g930 or g968 or g1202 or g1310 or g1452 )
g231    ( g55 or g261 or g379 or g535 or g603 or g651 or g681 or g700 or g748 or g760 or g1165 or g1239 or g1349 or g1414 or g1445 or g1449 or g1456 or g1496 )
g232    ( g127 or g153 or g233 or g282 or g525 or g590 or g681 or g711 or g1143 or g1169 or g1189 or g1254 or g1319 or g1369 or g1400 or g1486 )
g233    ( g143 or g189 or g252 or g447 or g509 or g681 or g760 or g881 or g927 or g965 or g1018 or g1104 or g1149 or g1186 or g1244 or g1306 or g1370 or g1430 or g1460 or g1462 )
g234    ( g53 or g398 or g438 or g695 or g971 or g1008 or g1044 or g1069 or g1319 or g1370 or g1494 )
g235    ( g102 or g171 or g428 or g501 or g554 or g844 or g890 or g909 or g1084 or g1158 or g1305 or g1469 )
g236    ( g18 or g26 or g70 or g235 or g268 or g317 or g398 or g424 or g447 or g638 or g771 or g831 or g845 or g856 or g972 or g1055 or g1073 or g1097 or g1228 or g1273 or g1284 or g1310 or g1349 or g1351 or g1440 or g1489 )
g237    ( g32 or g238 or g487 or g505 or g698 or g700 or g971 or g1116 or g1160 or g1175 or g1176 or g1325 or g1428 )
g238    ( g135 or g240 or g306 or g332 or g433 or g463 or g544 or g621 or g1050 or g1149 or g1185 or g1215 or g1284 or g1289 or g1375 or g1450 )
g239    ( g31 or g44 or g134 or g484 or g514 or g618 or g906 or g986 or g992 or g1236 or g1364 or g1428 or g1460 )
g240    ( g177 or g233 or g324 or g431 or g872 or g880 or g991 or g1003 or g1126 or g1135 or g1229 or g1239 or g1312 or g1349 or g1413 or g1467 )
g241    ( g4 or g53 or g219 or g626 or g941 or g1071 or g1222 or g1225 or g1430 or g1452 or g1496 )
g242    ( g118 or g349 or g365 or g397 or g499 or g770 or g908 or g1030 or g1117 or g1176 or g1181 or g1351 or g1404 or g1466 or g1476 or g1491 )
g243    ( g426 or g556 or g595 or g820 or g884 or g928 or g1037 or g1070 or g1109 or g1126 or g1169 or g1193 or g1246 or g1294 or g1410 or g1496 )
g244    ( g117 or g157 or g167 or g226 or g250 or g405 or g445 or g744 or g770 or g816 or g841 or g845 or g965 or g1005 or g1035 or g1061 or g1175 or g1178 or g1452 )
g245    ( g73 or g130 or g188 or g345 or g349 or g365 or g373 or g514 or g588 or g642 or g804 or g841 or g967 or g1001 or g1141 or g1189 or g1388 or g1393 or g1441 or g1478 )
g246    ( g54 or g130 or g134 or g256 or g452 or g502 or g941 or g1063 or g1117 or g1224 or g1354 or g1413 or g1467 or g1486 )
g247    ( g56 or g194 or g339 or g420 or g641 or g729 or g974 or g1148 or g1298 or g1306 or g1316 or g1321 )
g248    ( g9 or g56 or g145 or g193 or g337 or g467 or g471 or g502 or g650 or g732 or g867 or g961 or g968 or g1045 or g1434 or g1467 or g1478 or g1486 )
g249    ( g27 or g193 or g221 or g273 or g590 or g594 or g820 or g838 or g857 or g863 or g893 or g965 or g1008 or g1061 or g1086 or g1208 or g1265 or g1325 or g1337 or g1476 or g1491 )
g250    ( g17 or g20 or g37 or g162 or g298 or g314 or g327 or g419 or g472 or g520 or g697 or g843 or g998 or g1199 or g1222 or g1263 or g1298 or g1467 )
g251    ( g130 or g138 or g322 or g383 or g520 or g692 or g972 or g1157 or g1321 or g1413 )
g252    ( g36 or g194 or g262 or g400 or g463 or g535 or g562 or g589 or g731 or g762 or g781 or g836 or g992 or g1149 or g1185 or g1190 or g1222 or g1246 )
g253    ( g18 or g51 or g66 or g90 or g174 or g554 or g574 or g679 or g1215 or g1341 or g1388 or g1421 )
g254    ( g17 or g160 or g184 or g509 or g551 or g631 or g744 or g752 or g853 or g952 or g1309 or g1363 or g1410 or g1451 or g1469 )
g255    ( g5 or g108 or g153 or g164 or g242 or g401 or g419 or g773 or g976 or g1016 or g1038 or g1167 or g1306 or g1462 )
g256    ( g238 or g242 or g296 or g298 or g500 or g589 or g693 or g767 or g788 or g809 or g890 or g1048 or g1120 or g1176 or g1294 or g1300 or g1316 or g1380 or g1391 or g1450 or g1488 )
g257    ( g157 or g181 or g592 or g687 or g762 or g763 or g839 or g930 or g941 or g975 or g1085 or g1093 or g1176 or g1306 or g1428 )
g258    ( g49 or g218 or g463 or g464 or g521 or g637 or g641 or g732 or g892 or g902 or g1044 or g1298 )
g259    ( g592 or g698 or g809 or g845 or g911 or g934 or g1158 or g1239 )
g260    ( g44 or g66 or g134 or g177 or g261 or g349 or g379 or g505 or g718 or g729 or g928 or g1055 )
g261    ( g251 or g361 or g444 or g688 or g823 or g856 or g863 or g900 or g965 or g1014 or g1123 or g1189 or g1302 )
g262    ( g150 or g226 or g273 or g376 or g408 or g412 or g426 or g447 or g752 or g759 or g809 or g1177 or g1240 or g1337 or g1361 )
g263    ( g355 or g383 or g401 or g470 or g608 or g639 or g900 or g901 or g1167 or g1196 or g1389 or g1393 or g1414 )
g264    ( g17 or g66 or g82 or g139 or g282 or g465 or g501 or g579 or g747 or g787 or g798 or g892 or g893 or g975 or g1098 or g1111 or g1236 or g1341 )
g265    ( g49 or g124 or g251 or g292 or g306 or g334 or g366 or g424 or g532 or g562 or g695 or g921 or g1144 or g1176 or g1320 or g1413 )
g266    ( g102 or g118 or g138 or g194 or g221 or g235 or g240 or g339 or g366 or g651 or g678 or g844 or g908 or g1348 or g1354 or g1361 or g1488 )
g267    ( g223 or g282 or g486 or g513 or g555 or g614 or g652 or g698 or g885 or g911 or g1074 or g1351 )
g268    ( g36 or g82 or g135 or g444 or g534 or g544 or g578 or g845 or g880 or g921 or g976 or g978 or g1121 or g1225 or g1309 or g1370 or g1388 or g1406 or g1445 or g1451 )
g269    ( g145 or g174 or g180 or g184 or g197 or g820 or g855 or g961 or g1134 or g1175 or g1341 or g1349 or g1406 or g1488 or g1496 )
g270    ( g130 or g288 or g297 or g376 or g378 or g512 or g911 or g1059 or g1099 or g1246 )
g271    ( g90 or g108 or g175 or g233 or g288 or g324 or g373 or g624 or g633 or g804 or g839 or g852 or g853 or g863 or g881 or g927 or g930 or g971 or g1018 or g1027 or g1256 or g1456 )
g272    ( g186 or g568 or g639 or g845 or g846 or g1093 or g1117 or g1494 )
g273    ( g51 or g104 or g448 or g541 or g615 or g618 or g698 or g857 or g919 or g945 or g1044 or g1061 or g1315 )
g274    ( g101 or g435 or g474 or g482 or g692 or g718 or g1013 or g1117 or g1168 or g1313 )
g275    ( g41 or g108 or g250 or g251 or g292 or g527 or g563 or g634 or g900 or g901 or g967 or g992 or g1134 or g1235 or g1440 or g1494 )
g276    ( g114 or g134 or g326 or g541 or g759 or g770 or g975 or g986 or g1073 or g1165 or g1235 or g1309 or g1451 or g1459 )
g277    ( g334 or g373 or g554 or g563 or g716 or g1105 or g1169 or g1246 or g1259 or g1349 or g1393 or g1413 or g1432 )
g278    ( g144 or g215 or g241 or g273 or g321 or g377 or g397 or g415 or g426 or g463 or g502 or g1074 or g1093 or g1356 )
g279    ( g56 or g141 or g153 or g181 or g219 or g276 or g439 or g519 or g589 or g815 or g1084 or g1123 or g1205 or g1213 or g1349 or g1354 or g1364 or g1391 or g1393 or g1421 or g1428 )
g280    ( g53 or g115 or g134 or g144 or g217 or g261 or g452 or g464 or g471 or g527 or g620 or g652 or g694 or g740 or g807 or g978 or g1013 or g1137 or g1331 or g1379 or g1385 or g1488 )
g281    ( g73 or g93 or g262 or g327 or g387 or g447 or g457 or g620 or g885 or g961 or g1008 or g1391 or g1489 )
g282    ( g530 or g555 or g614 or g726 or g807 or g998 or g1092 or g1109 or g1180 or g1430 )
g283    ( g186 or g250 or g398 or g464 or g681 or g761 or g892 or g1178 or g1423 or g1428 )
g284    ( g61 or g188 or g334 or g365 or g397 or g419 or g505 or g666 or g834 or g941 or g1039 or g1141 or g1207 or g1320 or g1369 )
g285    ( g70 or g89 or g150 or g181 or g574 or g760 or g892 or g927 or g1048 or g1065 or g1215 or g1246 or g1267 or g1418 )
g286    ( g168 or g235 or g505 or g637 or g872 or g906 or g1020 or g1070 or g1276 or g1451 )
g287    ( g246 or g276 or g502 or g578 or g605 or g767 or g817 or g1310 or g1364 or g1370 or g1379 or g1388 or g1409 )
g288    ( g299 or g400 or g605 or g699 or g797 or g884 or g919 or g1104 or g1284 or g1293 or g1398 or g1410 or g1414 )
g289    ( g3 or g26 or g66 or g117 or g282 or g356 or g614 or g986 or g1029 or g1116 or g1143 or g1157 or g1193 or g1254 or g1364 )
g290    ( g3 or g174 or g221 or g398 or g670 or g686 or g761 or g781 or g1039 or g1071 or g1176 or g1445 )
g291    ( g75 or g687 or g700 or g724 or g804 or g1176 or g1217 or g1259 or g1300 or g1387 or g1414 or g1433 )
g292    ( g317 or g465 or g637 or g651 or g701 or g781 or g811 or g1108 or g1148 or g1168 or g1186 or g1198 or g1244 or g1302 or g1361 or g1383 )
g293    ( g9 or g99 or g138 or g268 or g298 or g444 or g452 or g470 or g519 or g574 or g726 or g838 or g856 or g919 or g986 or g1080 or g1116 or g1165 or g1188 or g1205 or g1331 or g1406 or g1413 or g1416 or g1452 or g1488 )
g294    ( g5 or g70 or g240 or g327 or g424 or g457 or g771 or g1111 or g1177 or g1183 or g1201 )
g295    ( g171 or g297 or g526 or g535 or g743 or g758 or g846 or g1207 or g1400 )
g296    ( g3 or g4 or g293 or g657 or g688 or g888 or g890 or g1051 or g1099 or g1282 or g1293 or g1383 or g1422 )
g297    ( g157 or g260 or g414 or g458 or g465 or g637 or g664 or g701 or g724 or g916 or g1001 or g1096 or g1105 or g1134 or g1253 or g1315 or g1451 )
g298    ( g217 or g218 or g349 or g420 or g603 or g888 or g890 or g1006 or g1123 or g1318 )
g299    ( g27 or g256 or g473 or g501 or g521 or g545 or g670 or g700 or g764 or g790 or g1006 or g1121 or g1336 or g1498 )
g300    ( g272 or g297 or g484 or g645 or g657 or g838 or g968 or g1144 or g1253 or g1284 or g1331 or g1459 or g1469 )
g301    ( g168 or g175 or g435 or g643 or g750 or g967 or g971 or g1031 or g1059 or g1191 or g1236 or g1276 )
g302    ( g101 or g144 or g250 or g296 or g455 or g526 or g634 or g807 or g880 or g1151 or g1311 or g1488 )
g303    ( g73 or g109 or g262 or g359 or g596 or g674 or g740 or g879 or g903 or g1201 or g1236 or g1314 or g1320 or g1364 or g1449 )
g304    ( g162 or g221 or g419 or g752 or g762 or g846 or g1048 or g1144 or g1156 or g1274 or g1423 )
g305    ( g18 or g297 or g664 or g934 or g1098 or g1104 or g1263 or g1347 or g1452 or g1489 )
g306    ( g118 or g332 or g408 or g414 or g798 or g1084 or g1178 or g1213 or g1267 or g1432 )
g307    ( g4 or g17 or g193 or g383 or g474 or g657 or g693 or g825 or g1070 or g1073 or g1136 or g1177 or g1274 or g1351 )
g308    ( g166 or g233 or g290 or g293 or g472 or g561 or g606 or g1111 )
g309    ( g13 or g71 or g130 or g194 or g280 or g718 or g749 or g825 or g908 or g951 or g975 or g997 or g1065 or g1070 or g1119 or g1196 or g1232 or g1320 )
g310    ( g173 or g203 or g328 or g521 or g790 or g805 or g978 or g1014 or g1084 or g1156 or g1256 or g1293 or g1351 )
g311    ( g32 or g134 or g143 or g198 or g226 or g344 or g426 or g500 or g699 or g927 or g1008 or g1062 or g1144 or g1213 or g1343 or g1441 or g1494 )
g312    ( g42 or g51 or g97 or g282 or g383 or g391 or g420 or g595 or g834 or g1213 or g1337 or g1361 or g1421 or g1434 or g1441 )
g313    ( g699 or g722 or g781 or g949 or g974 or g1050 or g1102 or g1120 or g1208 or g1213 or g1216 or g1246 or g1315 or g1354 or g1396 )
g314    ( g82 or g118 or g192 or g221 or g420 or g880 or g896 or g972 or g1111 or g1225 or g1305 )
g315    ( g60 or g82 or g240 or g473 or g788 or g841 or g846 or g951 or g1038 or g1188 or g1222 or g1284 or g1321 or g1462 )
g316    ( g157 or g175 or g260 or g361 or g501 or g605 or g919 or g1102 or g1136 or g1400 or g1466 )
g317    ( g108 or g223 or g362 or g385 or g431 or g651 or g679 or g712 or g747 or g809 or g974 or g1137 or g1199 or g1240 or g1491 )
g318    ( g22 or g27 or g34 or g55 or g111 or g201 or g322 or g590 or g635 or g838 or g855 or g860 or g880 or g1020 or g1244 or g1282 or g1305 or g1356 )
g319    ( g37 or g74 or g90 or g157 or g208 or g217 or g643 or g726 or g880 or g1109 or g1189 or g1217 )
g320    ( g123 or g180 or g379 or g474 or g615 or g731 or g975 or g1095 or g1259 or g1276 or g1318 or g1396 )
g321    ( g426 or g447 or g510 or g526 or g693 or g870 or g951 or g1013 or g1095 or g1364 )
g322    ( g54 or g253 or g297 or g361 or g420 or g444 or g487 or g530 or g792 or g1391 )
g323    ( g108 or g167 or g268 or g276 or g310 or g433 or g634 or g637 or g687 or g792 or g823 or g825 or g928 or g951 or g1050 or g1193 or g1199 or g1306 or g1398 or g1437 or g1445 or g1459 or g1469 or g1486 )
g324    ( g36 or g115 or g174 or g322 or g422 or g951 or g1048 or g1311 or g1354 or g1403 or g1491 )
g325    ( g73 or g96 or g123 or g289 or g415 or g618 or g761 or g825 or g838 or g876 or g915 or g949 or g1084 or g1085 or g1098 or g1108 or g1198 or g1300 or g1306 or g1491 )
g326    ( g31 or g157 or g362 or g512 or g589 or g742 or g998 or g1148 or g1343 or g1361 )
g327    ( g45 or g320 or g541 or g917 or g1123 or g1234 or g1393 or g1403 or g1483 )
g328    ( g41 or g97 or g102 or g137 or g338 or g564 or g580 or g767 or g1030 or g1116 or g1126 or g1181 or g1259 or g1347 or g1488 )
g329    ( g19 or g162 or g180 or g188 or g251 or g482 or g631 or g1168 or g1300 or g1361 or g1406 )
g330    ( g74 or g261 or g298 or g334 or g482 or g672 or g729 or g763 or g815 or g876 )
g331    ( g198 or g439 or g734 or g1059 or g1121 or g1152 or g1189 or g1229 or g1416 or g1466 or g1478 or g1485 )
g332    ( g58 or g321 or g339 or g385 or g486 or g615 or g742 or g804 or g853 or g885 or g1018 or g1111 or g1160 or g1180 or g1469 )
g333    ( g5 or g282 or g289 or g510 or g921 or g934 or g941 or g1084 or g1120 or g1165 or g1273 or g1393 )
g334    ( g56 or g326 or g439 or g445 or g561 or g595 or g1065 or g1152 or g1244 or g1316 or g1354 or g1393 or g1452 or g1467 or g1491 )
g335    ( g21 or g223 or g238 or g366 or g774 or g824 or g901 or g1048 or g1096 or g1126 or g1190 or g1240 or g1360 or g1388 or g1450 )
g336    ( g467 or g513 or g606 or g705 or g790 or g792 or g811 or g845 or g1069 or g1086 or g1250 or g1312 or g1319 or g1449 )
g337    ( g31 or g420 or g427 or g433 or g533 or g584 or g698 or g750 or g824 or g872 or g967 or g975 or g1013 or g1065 or g1085 or g1400 or g1451 or g1498 )
g338    ( g22 or g252 or g337 or g375 or g383 or g448 or g461 or g468 or g615 or g845 or g857 or g1132 or g1202 or g1228 or g1250 or g1265 or g1302 or g1387 or g1398 or g1416 )
g339    ( g46 or g426 or g634 or g637 or g658 or g705 or g820 or g834 or g976 or g1073 or g1134 or g1144 or g1216 or g1302 or g1343 or g1370 or g1469 )
g340    ( g39 or g99 or g117 or g355 or g563 or g590 or g692 or g876 or g1111 or g1296 or g1460 or g1462 or g1469 or g1496 )
g341    ( g160 or g321 or g345 or g375 or g474 or g616 or g698 or g872 or g997 or g1005 or g1104 or g1116 or g1176 or g1217 or g1438 or g1478 or g1489 )
g342    ( g103 or g143 or g238 or g293 or g328 or g612 or g681 or g790 or g824 or g845 or g1048 or g1059 or g1102 or g1163 or g1496 )
g343    ( g97 or g383 or g390 or g641 or g679 or g725 or g742 or g764 or g781 or g784 or g849 or g850 or g1239 or g1293 or g1341 or g1420 )
g344    ( g19 or g436 or g509 or g700 or g945 or g1294 or g1349 or g1421 or g1452 or g1460 )
g345    ( g35 or g60 or g652 or g797 or g830 or g923 or g946 or g1215 or g1369 )
g346    ( g53 or g108 or g117 or g396 or g588 or g608 or g635 or g725 or g744 or g1069 or g1086 or g1188 or g1213 or g1263 or g1364 or g1398 )
g347    ( g61 or g438 or g445 or g457 or g472 or g521 or g642 or g722 or g743 or g1003 or g1096 or g1097 or g1232 or g1389 or g1459 or g1460 )
g348    ( g116 or g217 or g298 or g526 or g579 or g705 or g783 or g798 or g1239 or g1267 )
g349    ( g66 or g114 or g297 or g355 or g589 or g624 or g758 or g804 or g805 or g843 or g867 or g1038 or g1055 or g1176 or g1244 or g1289 )
